Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	1	4	3	3	2	2	1	1	2	11	1	9	1	1	1	23	1	1	1	1	1	1
10	1	8	1	7	6	6	5	5	3	4	4	3	4	2	1	1	3	4	1	3	1	1	1	23	1	1	1	1	1	1
20	2	8	2	7	6	6	5	5	3	4	2	3	2	2	1	1	3	2	1	3	1	1	11	23	3	2	1	11	1	1
30	6	8	6	7	6	6	23	5	2	4	2	3	2	2	1	1	2	2	1	2	1	1	3	23	3	6	1	3	1	1
40	2	8	4	7	6	6	5	5	3	4	4	3	4	2	1	1	1	4	1	10	1	1	2	23	2	13	1	2	1	1
50	6	8	20	7	6	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	2	23	2	20	1	2	1	1
60	4	8	4	7	6	6	5	5	2	4	5	3	5	2	1	1	1	5	1	9	1	1	1	23	1	4	1	1	1	1
70	6	8	6	7	6	6	5	5	1	4	5	3	5	2	1	1	1	5	1	1	1	1	1	23	1	6	1	1	1	1
80	5	8	5	7	5	6	5	5	3	4	3	3	3	2	1	1	3	3	1	3	1	1	2	5	2	5	1	2	1	1
90	2	8	2	7	6	6	5	5	3	4	1	3	1	2	1	1	2	1	1	11	1	1	3	23	1	2	1	10	1	1
100	10	8	3	7	6	6	5	5	1	4	13	3	2	2	1	1	1	13	1	1	1	1	1	23	1	10	1	1	1	1
110	6	8	6	7	6	6	5	5	1	4	1	3	2	2	1	1	1	9	1	1	1	1	1	23	1	6	1	1	1	1
120	2	8	6	7	6	6	5	5	1	4	5	3	5	2	1	1	2	5	1	9	1	1	3	23	2	20	1	11	1	1
130	4	8	1	7	6	6	5	5	1	4	3	3	5	2	1	1	1	17	1	1	1	1	3	23	3	12	1	3	1	1
140	9	8	1	7	6	6	5	5	2	4	14	3	4	2	1	1	2	14	1	2	1	1	1	23	1	9	1	1	1	1
150	5	8	5	7	6	6	5	5	3	4	2	3	2	2	1	1	3	2	1	3	1	1	1	23	1	5	1	1	1	1
160	5	8	2	7	6	6	5	5	2	4	1	3	15	2	1	1	1	15	1	9	1	1	1	23	1	16	1	1	1	1
170	1	8	1	7	6	6	5	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	1	23	1	1	1	1	1	1
180	5	8	5	7	6	6	5	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	3	23	1	5	1	10	1	1
190	1	8	1	7	6	6	5	5	3	4	2	3	1	2	1	1	1	9	1	10	1	1	1	23	1	1	1	1	1	1
