Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	5	5	4	4	3	3	2	2	1	1	2	11	4	18	2	13	1	9	1	1	1	1	1	1
10	5	8	5	7	2	6	5	5	5	4	5	3	5	2	1	1	4	5	4	5	1	4	1	1	2	5	1	2	1	1
20	3	8	3	7	2	6	5	5	1	4	5	3	5	2	1	1	2	5	4	15	1	13	1	1	2	3	1	2	1	1
30	1	8	1	7	1	6	5	5	2	4	2	3	2	2	2	1	2	2	2	16	2	2	1	2	1	1	1	1	1	1
40	6	8	6	7	1	6	18	5	4	4	18	3	4	2	1	1	1	18	1	18	1	1	1	1	1	6	1	1	1	1
50	20	8	2	7	1	6	5	5	7	4	4	3	4	2	9	1	2	4	9	28	2	9	1	9	9	20	1	9	1	1
60	4	8	4	7	1	6	4	5	5	4	4	3	2	2	2	1	2	13	2	18	1	2	1	9	1	4	1	1	1	1
70	3	8	1	7	1	6	23	5	6	4	5	3	5	2	1	1	4	5	4	23	1	4	1	1	1	10	1	1	1	1
80	5	8	3	7	1	6	4	5	4	4	1	3	1	2	2	1	2	1	2	4	2	2	1	2	1	17	1	1	1	1
90	6	8	6	7	2	6	5	5	4	4	4	3	4	2	1	1	3	4	3	18	1	3	1	1	2	6	1	2	1	1
100	1	8	1	7	9	6	5	5	18	4	2	3	2	2	2	1	2	2	2	18	2	2	1	2	2	1	1	9	1	1
110	3	8	3	7	1	6	5	5	5	4	2	3	2	2	1	1	2	2	2	5	1	2	1	1	1	3	1	1	1	1
120	2	8	2	7	1	6	4	5	4	4	4	3	4	2	2	1	4	4	4	4	2	4	1	2	1	2	1	1	1	1
130	3	8	3	7	1	6	5	5	5	4	2	3	3	2	2	1	3	11	3	5	2	3	1	2	1	3	1	1	1	1
140	4	8	4	7	2	6	1	5	12	4	1	3	1	2	2	1	2	1	2	12	2	2	1	2	2	4	1	2	1	1
150	3	8	3	7	1	6	6	5	2	4	4	3	4	2	2	1	2	4	2	20	2	2	1	2	1	3	1	1	1	1
160	2	8	2	7	2	6	4	5	4	4	4	3	4	2	2	1	1	4	1	4	2	1	1	2	2	2	1	2	1	1
170	6	8	6	7	1	6	4	5	4	4	4	3	4	2	1	1	2	4	13	4	1	13	1	1	1	6	1	1	1	1
180	6	8	6	7	1	6	4	5	4	4	5	3	2	2	1	1	3	16	3	4	1	3	1	1	1	6	1	1	1	1
190	2	8	2	7	1	6	4	5	4	4	15	3	5	2	1	1	2	15	2	4	1	2	1	1	1	2	1	1	1	1
200	3	8	3	7	2	6	5	5	5	4	2	3	2	2	1	1	2	2	2	5	1	2	1	1	9	3	1	9	1	1
210	3	8	10	7	1	6	1	5	4	4	1	3	9	2	1	1	3	9	2	12	1	11	1	1	1	10	1	1	1	1
220	5	8	5	7	2	6	4	5	4	4	4	3	4	2	1	1	4	4	12	4	1	12	1	1	9	5	1	9	1	1
230	2	8	2	7	9	6	4	5	4	4	3	3	3	2	2	1	3	3	3	4	2	3	1	2	2	2	1	9	1	1
240	4	8	4	7	1	6	1	5	1	4	4	3	4	2	9	1	4	4	4	1	2	4	1	9	1	4	1	1	1	1
250	6	8	6	7	1	6	5	5	5	4	3	3	3	2	1	1	12	3	1	5	1	12	1	1	1	6	1	1	1	1
260	6	8	6	7	1	6	4	5	4	4	3	3	3	2	1	1	1	3	1	4	1	1	1	1	1	6	1	1	1	1
270	3	8	3	7	1	6	5	5	5	4	3	3	3	2	2	1	1	3	1	5	2	1	1	2	1	3	1	1	1	1
280	4	8	4	7	2	6	5	5	5	4	3	3	11	2	2	1	3	11	3	5	2	3	1	2	2	4	1	2	1	1
290	5	8	1	7	2	6	1	5	1	4	2	3	2	2	2	1	2	2	2	1	2	2	1	2	2	15	1	2	1	1
300	14	8	4	7	2	6	5	5	5	4	3	3	10	2	1	1	4	10	4	5	1	4	1	1	2	14	1	2	1	1
310	6	8	6	7	2	6	5	5	18	4	3	3	3	2	2	1	2	3	1	18	2	9	1	2	9	6	1	9	1	1
320	5	8	5	7	2	6	5	5	4	4	3	3	11	2	2	1	1	11	1	18	1	1	1	9	2	5	1	2	1	1
330	2	8	2	7	1	6	4	5	4	4	5	3	5	2	1	1	1	5	1	4	1	1	1	1	1	2	1	1	1	1
