Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-54.5002	-77.1948	22.6947	0.156182	0.843818	0.01	0.952241	0.817713	0.80947	0.594751	0.571409	0.0808342	0.0614373	0	0.1570467	-2	0.8438178	0.1561822	0.01
10	-4.76131	-23.3684	18.6071	0.106679	0.893321	0.02731949	0.958797	0.826927	0.789973	0.601075	0.576741	0.0790266	0.0626587	0	4.244655	0.6478018	0.8933212	0.1066788	4.444284
20	-4.43133	-22.1578	17.7265	0.551505	0.448495	0.0397833	0.95064	0.806153	0.798776	0.592625	0.594246	0.0808105	0.0624237	0	5.125252	0.8254924	0.448495	0.551505	6.691022
30	-5.93895	-20.3656	14.4267	0.282888	0.717112	0.0632135	0.949091	0.81953	0.786063	0.603136	0.58368	0.080637	0.0620869	0	8.425064	1.207931	0.717112	0.282888	16.141
40	-1.05199	-20.3406	19.2886	0.0290056	0.970994	3.420557	0.939098	0.810743	0.794583	0.599966	0.593189	0.0809257	0.0626931	0	3.56313	1.530583	0.9709944	0.02900564	33.92995
50	-0.942818	-21.7099	20.7671	0.493915	0.506085	3.568319	0.928348	0.805929	0.802084	0.595108	0.58826	0.0802053	0.0626185	0	2.084628	1.688213	0.5060851	0.4939149	48.77674
60	-1.29812	-20.1148	18.8166	0.338388	0.661612	5.185748	0.941455	0.823993	0.792248	0.592272	0.578779	0.0804045	0.0625155	0	4.035081	1.314589	0.6616122	0.3383878	20.63425
70	-2.13196	-20.7801	18.6481	0.728663	0.271337	5.534982	0.921956	0.820417	0.807868	0.601498	0.582734	0.080254	0.0613933	0	4.203573	1.149628	0.2713374	0.7286626	14.11328
80	-3.19874	-20.964	17.7653	0.936396	0.0636036	0.9948093	0.962019	0.82454	0.797149	0.594492	0.568108	0.0815589	0.0645181	0	5.086437	1.557568	0.06360358	0.9363964	36.10502
90	-3.6628	-23.5562	19.8934	0.981253	0.0187474	0.2765912	0.935316	0.809901	0.792366	0.602096	0.567985	0.082045	0.063677	0	2.958303	1.644402	0.01874745	0.9812526	44.09624
100	-3.62021	-22.5989	18.9787	0.725383	0.274617	0.2172706	0.963738	0.825449	0.815651	0.595461	0.574314	0.0822316	0.064414	0	3.873021	1.804419	0.2746168	0.7253832	63.74108
110	-4.10942	-21.921	17.8116	0.103472	0.896528	0.109632	0.945239	0.824518	0.805729	0.60236	0.57159	0.0792213	0.062327	0	5.040167	0.9835847	0.8965284	0.1034716	9.629079
120	-3.17425	-23.7141	20.5399	0.0194902	0.98051	0.9616845	0.923369	0.815957	0.819255	0.608251	0.573173	0.0784241	0.0624131	0	2.311823	1.92126	0.9805098	0.01949015	83.41812
130	-1.07543	-20.0124	18.937	0.0663029	0.933697	3.69057	0.920184	0.817894	0.819839	0.607133	0.569426	0.0807279	0.0634807	0	3.914743	1.693841	0.9336971	0.06630286	49.41301
140	-0.611204	-20.7931	20.1819	0.221062	0.778938	6.369308	0.933779	0.797296	0.805446	0.60623	0.589933	0.0784335	0.0636559	0	2.669834	1.581526	0.7789379	0.2210621	38.15274
150	-1.36355	-20.7287	19.3651	0.476924	0.523076	2.769539	0.926803	0.790352	0.800861	0.594506	0.579587	0.0802196	0.0632286	0	3.486569	1.515283	0.523076	0.476924	32.75543
