Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	5	5	4	4	3	3	2	2	1	1	3	14	2	11	1	15	1	9	1	1	1	1	1	1
10	2	8	2	7	2	6	2	5	4	4	3	3	1	2	2	1	4	14	3	12	1	2	2	10	1	2	1	2	1	1
20	14	8	3	7	1	6	1	5	2	4	2	3	2	2	1	1	5	2	3	16	3	1	1	3	1	1	1	14	1	1
30	4	8	4	7	5	6	5	5	21	4	6	3	2	2	1	1	2	21	2	2	3	5	1	11	1	1	1	4	1	1
40	1	8	1	7	2	6	2	5	5	4	5	3	5	2	1	1	5	5	3	5	3	2	1	3	1	1	1	1	1	1
50	2	8	2	7	4	6	4	5	2	4	2	3	5	2	1	1	5	2	3	5	3	4	1	3	1	1	1	2	1	1
60	3	8	3	7	3	6	3	5	4	4	4	3	4	2	1	1	4	4	9	4	2	3	1	9	1	1	1	3	1	1
70	4	8	4	7	1	6	3	5	4	4	4	3	1	2	1	1	1	4	2	1	3	10	2	11	1	9	1	4	1	1
80	1	8	1	7	6	6	23	5	3	4	3	3	3	2	2	1	10	3	10	10	1	23	2	10	1	2	1	1	1	1
90	2	8	1	7	5	6	5	5	1	4	1	3	2	2	1	1	9	1	2	9	2	5	1	2	1	1	1	9	1	1
100	2	8	2	7	5	6	4	5	4	4	4	3	5	2	2	1	5	4	1	5	1	18	2	1	1	2	1	2	1	1
110	4	8	4	7	5	6	5	5	5	4	5	3	1	2	2	1	1	5	2	1	2	5	2	2	1	2	1	4	1	1
120	2	8	2	7	2	6	2	5	4	4	4	3	5	2	1	1	5	4	1	5	1	2	1	1	1	1	1	2	1	1
130	1	8	1	7	1	6	1	5	11	4	3	3	5	2	1	1	5	11	3	5	3	1	1	3	1	1	1	1	1	1
140	9	8	1	7	5	6	5	5	2	4	2	3	4	2	1	1	4	2	3	4	3	5	1	3	1	1	1	9	1	1
150	2	8	2	7	1	6	5	5	5	4	5	3	5	2	2	1	5	5	1	5	1	15	2	1	1	2	1	2	1	1
160	3	8	2	7	6	6	4	5	3	4	3	3	3	2	1	1	3	3	2	3	2	22	1	2	1	1	1	11	1	1
170	2	8	2	7	5	6	5	5	7	4	7	3	4	2	2	1	4	7	3	4	3	5	2	3	1	2	1	2	1	1
180	1	8	1	7	5	6	5	5	4	4	4	3	4	2	1	1	4	4	1	4	1	5	1	1	1	1	1	1	1	1
190	14	8	3	7	3	6	3	5	4	4	4	3	3	2	2	1	3	4	10	3	1	3	2	10	1	2	1	14	1	1
200	1	8	1	7	2	6	2	5	3	4	3	3	2	2	1	1	2	3	3	2	1	2	1	10	1	1	1	1	1	1
210	1	8	1	7	4	6	4	5	1	4	1	3	3	2	1	1	3	1	3	3	3	4	1	3	1	1	1	1	1	1
220	2	8	2	7	6	6	5	5	1	4	12	3	2	2	1	1	4	12	1	13	1	23	1	1	1	1	1	2	1	1
230	4	8	4	7	3	6	3	5	3	4	10	3	2	2	1	1	2	10	1	2	1	3	1	1	1	1	1	4	1	1
240	4	8	4	7	4	6	1	5	3	4	3	3	2	2	1	1	16	3	1	16	9	12	1	9	1	1	1	4	1	1
250	3	8	2	7	1	6	1	5	1	4	1	3	3	2	1	1	1	1	2	10	2	1	1	2	1	1	1	11	1	1
260	2	8	2	7	2	6	2	5	11	4	2	3	15	2	2	1	1	11	3	15	3	2	2	3	1	2	1	2	1	1
270	10	8	1	7	3	6	3	5	4	4	4	3	5	2	1	1	5	4	1	5	1	3	1	1	1	1	1	10	1	1
280	3	8	3	7	5	6	5	5	3	4	3	3	3	2	2	1	2	3	1	11	2	5	2	9	1	2	1	3	1	1
290	13	8	4	7	5	6	5	5	4	4	14	3	3	2	2	1	3	14	1	3	10	5	2	10	1	2	1	13	1	1
300	10	8	1	7	2	6	13	5	2	4	2	3	3	2	2	1	3	2	2	3	2	13	2	2	1	2	1	10	1	1
310	1	8	1	7	1	6	1	5	2	4	2	3	1	2	1	1	1	2	1	1	1	1	2	1	1	9	1	1	1	1
320	2	8	2	7	5	6	18	5	4	4	4	3	3	2	2	1	3	4	1	3	9	18	2	9	1	2	1	2	1	1
330	12	8	1	7	5	6	18	5	2	4	25	3	3	2	1	1	17	25	10	17	3	18	1	10	1	1	1	12	1	1
340	1	8	1	7	4	6	4	5	1	4	1	3	1	2	2	1	5	1	1	15	1	4	2	1	1	2	1	1	1	1
350	3	8	3	7	1	6	1	5	2	4	2	3	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1
360	1	8	1	7	12	6	4	5	4	4	4	3	1	2	2	1	1	4	3	1	1	12	1	10	1	9	1	1	1	1
370	4	8	4	7	4	6	4	5	1	4	1	3	5	2	1	1	5	1	2	5	2	4	1	2	1	1	1	4	1	1
380	3	8	3	7	2	6	2	5	7	4	7	3	4	2	1	1	4	7	2	4	11	2	1	11	1	1	1	3	1	1
390	3	8	14	7	1	6	1	5	1	4	1	3	1	2	2	1	1	1	3	1	3	1	2	3	1	2	1	14	1	1
400	1	8	1	7	1	6	1	5	2	4	2	3	5	2	2	1	5	2	2	5	2	1	9	2	1	9	1	1	1	1
410	1	8	1	7	3	6	3	5	3	4	3	3	1	2	2	1	2	3	1	9	1	3	2	1	1	2	1	1	1	1
420	1	8	1	7	5	6	5	5	4	4	5	3	4	2	1	1	4	18	3	4	3	5	2	3	1	9	1	1	1	1
430	2	8	2	7	5	6	1	5	5	4	7	3	4	2	2	1	4	28	2	4	2	15	2	2	1	2	1	2	1	1
440	4	8	4	7	2	6	2	5	2	4	2	3	5	2	2	1	3	2	1	17	1	2	2	1	1	2	1	4	1	1
450	1	8	1	7	2	6	11	5	2	4	2	3	5	2	2	1	4	2	3	18	3	11	2	3	1	2	1	1	1	1
460	4	8	4	7	4	6	4	5	5	4	5	3	1	2	1	1	1	5	3	1	3	4	1	3	1	1	1	4	1	1
470	2	8	1	7	6	6	20	5	4	4	4	3	1	2	1	1	10	4	1	10	1	20	9	1	1	9	1	9	1	1
480	4	8	4	7	2	6	1	5	4	4	27	3	2	2	1	1	4	27	3	13	3	9	2	3	1	9	1	4	1	1
490	3	8	3	7	2	6	2	5	4	4	4	3	4	2	2	1	3	4	2	14	3	2	2	11	1	2	1	3	1	1
500	11	8	2	7	1	6	1	5	4	4	4	3	2	2	1	1	16	4	1	16	1	1	9	1	1	9	1	11	1	1
510	1	8	2	7	4	6	4	5	4	4	4	3	2	2	2	1	4	4	1	13	1	4	2	1	1	2	1	9	1	1
520	2	8	11	7	5	6	5	5	3	4	3	3	3	2	1	1	3	3	1	3	1	5	1	1	1	1	1	11	1	1
530	1	8	1	7	1	6	1	5	2	4	2	3	4	2	2	1	4	2	1	4	1	1	2	1	1	2	1	1	1	1
540	10	8	1	7	6	6	3	5	3	4	3	3	3	2	2	1	3	3	2	3	2	21	2	2	1	2	1	10	1	1
550	4	8	4	7	5	6	1	5	4	4	5	3	2	2	2	1	2	18	3	2	3	15	9	3	1	9	1	4	1	1
560	1	8	1	7	4	6	13	5	9	4	1	3	3	2	1	1	3	9	1	3	1	13	1	1	1	1	1	1	1	1
570	2	8	2	7	5	6	5	5	3	4	3	3	2	2	2	1	2	3	1	2	1	5	2	1	1	2	1	2	1	1
580	3	8	3	7	1	6	1	5	2	4	3	3	3	2	1	1	3	11	3	3	3	1	1	3	1	1	1	3	1	1
590	4	8	4	7	4	6	4	5	4	4	4	3	3	2	9	1	3	4	1	3	1	4	2	1	1	9	1	4	1	1
600	1	8	1	7	1	6	1	5	1	4	3	3	1	2	2	1	1	10	2	1	1	1	2	9	1	2	1	1	1	1
610	3	8	3	7	4	6	4	5	5	4	5	3	3	2	1	1	2	5	1	11	1	4	1	1	1	1	1	3	1	1
620	1	8	2	7	2	6	2	5	3	4	3	3	1	2	1	1	1	3	2	1	2	2	1	2	1	1	1	9	1	1
630	1	8	9	7	2	6	2	5	14	4	3	3	11	2	2	1	3	14	1	11	1	2	2	1	1	2	1	9	1	1
640	1	8	10	7	1	6	1	5	1	4	1	3	5	2	2	1	16	1	2	16	2	1	2	2	1	2	1	10	1	1
650	3	8	3	7	1	6	1	5	4	4	4	3	4	2	1	1	4	4	9	4	2	1	1	9	1	1	1	3	1	1
660	4	8	13	7	4	6	18	5	3	4	3	3	3	2	2	1	3	3	2	3	2	18	1	2	1	9	1	13	1	1
670	9	8	2	7	4	6	4	5	4	4	18	3	17	2	2	1	5	18	3	17	3	4	2	3	1	2	1	9	1	1
680	1	8	9	7	3	6	5	5	2	4	3	3	1	2	2	1	1	11	2	1	2	17	2	2	1	2	1	9	1	1
690	1	8	1	7	13	6	2	5	1	4	10	3	1	2	1	1	1	10	1	1	1	13	1	1	1	1	1	1	1	1
700	3	8	10	7	3	6	3	5	4	4	4	3	4	2	2	1	4	4	2	4	2	3	2	2	1	2	1	10	1	1
710	4	8	4	7	3	6	3	5	3	4	3	3	2	2	2	1	2	3	9	2	1	3	2	9	1	2	1	4	1	1
720	3	8	3	7	3	6	3	5	7	4	7	3	2	2	1	1	2	7	2	2	2	3	1	2	1	1	1	3	1	1
730	1	8	1	7	1	6	1	5	3	4	14	3	1	2	1	1	1	14	1	1	3	1	1	10	1	1	1	1	1	1
740	1	8	10	7	3	6	14	5	10	4	1	3	18	2	1	1	4	10	1	18	1	14	1	1	1	1	1	10	1	1
750	2	8	3	7	3	6	3	5	13	4	2	3	11	2	1	1	2	13	1	11	1	3	1	1	1	1	1	11	1	1
760	3	8	1	7	3	6	2	5	2	4	2	3	3	2	1	1	3	2	2	3	1	11	1	9	1	1	1	10	1	1
770	2	8	2	7	2	6	2	5	2	4	1	3	2	2	9	1	16	9	3	16	3	2	1	3	1	9	1	2	1	1
780	3	8	2	7	2	6	2	5	1	4	1	3	4	2	2	1	4	1	11	4	3	2	2	11	1	2	1	11	1	1
790	3	8	11	7	2	6	2	5	2	4	2	3	2	2	2	1	3	2	2	11	2	2	2	2	1	2	1	11	1	1
800	10	8	3	7	5	6	5	5	2	4	2	3	1	2	1	1	15	2	3	15	3	5	1	3	1	1	1	10	1	1
810	1	8	1	7	1	6	1	5	4	4	5	3	5	2	1	1	5	18	1	5	1	1	1	1	1	1	1	1	1	1
820	3	8	3	7	4	6	4	5	2	4	2	3	3	2	2	1	3	2	9	3	1	4	2	9	1	2	1	3	1	1
830	1	8	1	7	2	6	2	5	7	4	24	3	9	2	1	1	2	24	2	9	11	2	1	11	1	1	1	1	1	1
840	9	8	1	7	16	6	5	5	4	4	4	3	3	2	1	1	1	4	1	10	1	16	1	1	1	1	1	9	1	1
850	4	8	4	7	3	6	3	5	3	4	3	3	1	2	1	1	1	3	1	1	1	3	1	1	1	1	1	4	1	1
860	2	8	2	7	4	6	4	5	1	4	1	3	3	2	2	1	3	1	1	3	2	4	2	9	1	2	1	2	1	1
870	2	8	2	7	2	6	9	5	18	4	5	3	2	2	2	1	2	18	11	2	2	9	9	11	1	9	1	2	1	1
880	2	8	9	7	4	6	4	5	14	4	4	3	5	2	1	1	2	14	1	16	10	4	2	10	1	9	1	9	1	1
890	2	8	2	7	4	6	4	5	3	4	4	3	9	2	2	1	1	14	3	9	3	4	2	3	1	2	1	2	1	1
900	3	8	3	7	5	6	5	5	4	4	4	3	2	2	1	1	2	4	1	2	2	5	1	9	1	1	1	3	1	1
910	11	8	3	7	3	6	3	5	1	4	1	3	1	2	1	1	1	1	3	1	3	3	1	3	1	1	1	11	1	1
920	1	8	1	7	4	6	4	5	4	4	4	3	16	2	2	1	2	4	2	16	3	4	2	11	1	2	1	1	1	1
930	2	8	2	7	2	6	11	5	2	4	2	3	1	2	1	1	1	2	2	1	2	11	1	2	1	1	1	2	1	1
940	4	8	4	7	17	6	5	5	11	4	3	3	1	2	2	1	15	11	1	15	1	17	2	1	1	2	1	4	1	1
950	1	8	1	7	1	6	1	5	2	4	2	3	2	2	2	1	2	2	3	2	3	1	2	3	1	2	1	1	1	1
960	2	8	2	7	5	6	5	5	1	4	1	3	2	2	2	1	2	1	1	2	1	5	2	1	1	2	1	2	1	1
970	3	8	3	7	3	6	3	5	10	4	1	3	5	2	2	1	5	10	1	5	1	3	2	1	1	2	1	3	1	1
980	3	8	3	7	1	6	1	5	2	4	2	3	5	2	2	1	18	2	2	18	9	1	1	9	1	9	1	3	1	1
990	1	8	3	7	2	6	3	5	2	4	2	3	1	2	1	1	2	2	3	9	3	11	1	3	1	1	1	10	1	1
1000	2	8	2	7	5	6	5	5	1	4	1	3	3	2	2	1	3	1	2	3	2	5	2	2	1	2	1	2	1	1
1010	2	8	11	7	16	6	5	5	3	4	3	3	3	2	2	1	3	3	3	3	3	16	2	3	1	2	1	11	1	1
1020	4	8	1	7	2	6	4	5	4	4	1	3	4	2	1	1	4	12	2	4	2	13	2	2	1	9	1	12	1	1
1030	3	8	3	7	3	6	14	5	1	4	1	3	1	2	1	1	1	1	9	1	2	14	1	9	1	1	1	3	1	1
1040	3	8	3	7	2	6	2	5	2	4	2	3	5	2	1	1	5	2	2	5	2	2	1	2	1	1	1	3	1	1
