Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	10	1	23	1	12	1	1	1	1	1	1
10	1	8	1	7	1	6	6	5	4	4	1	3	5	2	1	1	1	15	1	1	4	19	1	4	1	1	1	1	1	1
20	2	8	2	7	5	6	5	5	2	4	2	3	7	2	1	1	2	24	1	2	2	5	2	2	2	2	1	2	1	1
30	1	8	2	7	5	6	15	5	4	4	1	3	2	2	1	1	9	9	1	9	4	15	2	4	1	2	1	1	1	1
40	1	8	2	7	6	6	6	5	1	4	1	3	13	2	4	1	4	13	1	12	1	6	2	1	1	2	1	1	1	1
50	1	8	2	7	4	6	14	5	2	4	4	3	2	2	1	1	4	9	1	4	4	14	2	13	1	2	1	1	1	1
60	1	8	1	7	6	6	6	5	4	4	4	3	2	2	1	1	4	9	1	4	4	6	1	4	1	1	1	1	1	1
70	2	8	2	7	3	6	5	5	2	4	2	3	2	2	1	1	2	9	1	2	2	17	2	2	2	2	1	2	1	1
80	2	8	2	7	6	6	6	5	4	4	3	3	2	2	1	1	3	9	1	3	4	6	2	4	2	2	1	2	1	1
90	2	8	2	7	3	6	3	5	1	4	2	3	9	2	1	1	2	9	1	2	1	3	2	1	1	2	1	9	1	1
100	1	8	1	7	23	6	6	5	2	4	2	3	1	2	1	1	2	1	1	2	2	23	1	2	1	1	1	1	1	1
110	2	8	2	7	9	6	2	5	1	4	12	3	2	2	1	1	1	9	1	12	1	9	2	1	2	2	1	2	1	1
120	2	8	2	7	3	6	17	5	2	4	2	3	1	2	1	1	2	1	1	2	2	17	2	2	9	2	1	9	1	1
130	1	8	3	7	5	6	5	5	3	4	1	3	2	2	1	1	4	9	1	12	3	5	3	3	1	3	1	1	1	1
140	1	8	2	7	21	6	3	5	2	4	13	3	2	2	1	1	2	9	1	13	1	21	2	9	1	2	1	1	1	1
150	2	8	1	7	3	6	3	5	2	4	4	3	2	2	2	1	4	2	1	4	2	3	1	2	2	1	1	2	1	1
160	1	8	2	7	5	6	5	5	4	4	2	3	1	2	1	1	13	1	1	13	4	5	2	4	1	2	1	1	1	1
170	1	8	2	7	4	6	4	5	1	4	4	3	9	2	1	1	4	9	1	4	9	4	2	9	1	2	1	1	1	1
180	2	8	1	7	5	6	5	5	3	4	2	3	2	2	1	1	4	9	1	13	3	5	2	3	2	9	1	2	1	1
190	1	8	2	7	2	6	1	5	1	4	2	3	2	2	1	1	2	9	1	2	12	9	2	12	1	2	1	1	1	1
200	2	8	9	7	5	6	5	5	13	4	1	3	2	2	1	1	1	9	1	1	2	5	2	13	2	9	1	2	1	1
210	2	8	11	7	13	6	2	5	3	4	4	3	2	2	1	1	4	9	1	4	11	13	2	11	2	11	1	2	1	1
220	2	8	2	7	6	6	2	5	4	4	2	3	6	2	1	1	2	19	1	2	4	20	3	4	1	11	1	9	1	1
230	1	8	2	7	2	6	2	5	5	4	2	3	5	2	1	1	2	15	1	2	5	2	2	5	1	2	1	1	1	1
240	2	8	3	7	3	6	21	5	2	4	1	3	2	2	9	1	1	9	1	1	11	21	3	11	2	3	1	2	1	1
250	2	8	3	7	6	6	6	5	2	4	4	3	9	2	1	1	4	9	1	4	16	6	3	16	2	3	1	2	1	1
260	2	8	3	7	6	6	1	5	5	4	3	3	4	2	1	1	1	12	1	10	5	19	3	5	1	3	1	9	1	1
270	1	8	1	7	6	6	2	5	2	4	4	3	2	2	1	1	4	9	1	4	2	20	1	2	2	1	1	9	1	1
280	2	8	2	7	21	6	3	5	1	4	4	3	2	2	1	1	4	9	1	4	1	21	2	1	2	2	1	2	1	1
290	1	8	1	7	3	6	3	5	1	4	1	3	2	2	1	1	1	9	1	1	1	3	1	1	1	1	1	1	1	1
300	2	8	1	7	6	6	6	5	1	4	1	3	9	2	1	1	1	9	1	1	1	6	1	1	2	1	1	2	1	1
310	2	8	2	7	6	6	6	5	5	4	1	3	2	2	1	1	1	9	1	1	5	6	3	5	2	11	1	2	1	1
320	9	8	2	7	6	6	21	5	4	4	1	3	9	2	1	1	12	9	1	12	4	21	2	4	2	2	1	9	1	1
330	1	8	1	7	3	6	3	5	3	4	2	3	2	2	1	1	2	9	1	2	3	3	1	3	1	1	1	1	1	1
340	1	8	1	7	4	6	4	5	2	4	1	3	2	2	1	1	1	9	1	1	2	4	1	2	1	1	1	1	1	1
350	1	8	1	7	5	6	5	5	1	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	1	1	1	1	1	1
360	1	8	1	7	6	6	23	5	4	4	2	3	2	2	1	1	2	9	1	2	12	23	1	12	1	1	1	1	1	1
370	9	8	2	7	6	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	4	23	2	12	1	2	1	9	1	1
380	1	8	1	7	6	6	6	5	4	4	4	3	2	2	2	1	4	2	1	4	4	6	1	4	1	1	1	1	1	1
390	1	8	1	7	3	6	17	5	4	4	1	3	2	2	9	1	1	9	1	1	4	17	1	4	1	1	1	1	1	1
400	2	8	2	7	3	6	3	5	5	4	4	3	2	2	1	1	4	9	1	4	5	3	2	5	2	2	1	2	1	1
410	1	8	1	7	3	6	3	5	1	4	2	3	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1
420	1	8	2	7	5	6	5	5	4	4	1	3	2	2	1	1	1	9	1	1	12	5	2	12	1	2	1	1	1	1
430	2	8	1	7	3	6	3	5	2	4	2	3	9	2	1	1	2	9	1	2	2	3	1	2	2	1	1	2	1	1
440	2	8	1	7	23	6	5	5	1	4	2	3	1	2	1	1	2	1	1	2	2	23	1	9	2	1	1	2	1	1
450	2	8	1	7	22	6	6	5	4	4	2	3	2	2	1	1	1	9	1	9	3	22	1	14	2	1	1	2	1	1
460	2	8	1	7	5	6	5	5	4	4	1	3	2	2	1	1	1	9	1	1	1	5	1	12	2	1	1	2	1	1
470	1	8	1	7	3	6	3	5	4	4	1	3	2	2	1	1	4	9	1	12	1	3	1	12	1	1	1	1	1	1
480	2	8	2	7	3	6	11	5	2	4	12	3	2	2	9	1	4	9	1	12	2	11	2	2	1	2	1	9	1	1
490	2	8	1	7	6	6	3	5	4	4	2	3	2	2	9	1	2	9	1	2	4	21	1	4	9	1	1	9	1	1
500	2	8	1	7	3	6	3	5	9	4	2	3	2	2	1	1	2	9	1	2	2	3	1	9	2	1	1	2	1	1
510	2	8	3	7	6	6	6	5	4	4	1	3	2	2	1	1	1	9	1	1	4	6	3	4	2	3	1	2	1	1
520	2	8	3	7	3	6	3	5	2	4	4	3	2	2	1	1	2	9	1	13	2	3	3	2	2	3	1	2	1	1
530	2	8	2	7	5	6	5	5	4	4	1	3	9	2	1	1	1	9	1	1	4	5	2	4	2	2	1	2	1	1
