Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-44.5912	-74.1378	29.5466	0.139287	0.860713	0.01	0.286911	0.207363	0.196903	0.170501	0.0438824	0.0376797	0.0143587	0	3.320206	-2	0.8607128	0.1392872	0.01
10	4.96853	-22.8549	27.8235	0.345763	0.654237	0.0115343	0.283502	0.20479	0.196282	0.175066	0.0426947	0.0380575	0.014606	0	5.04337	0.9775291	0.6542366	0.3457634	9.495747
20	5.70332	-21.1837	26.887	0.997014	0.00298609	0.2074172	0.288993	0.205029	0.191792	0.171407	0.0427786	0.0383589	0.0143337	0	5.979858	1.495713	0.00298609	0.9970139	31.31218
30	8.25332	-20.9975	29.2508	0.620874	0.379126	1.767283	0.283918	0.206096	0.195977	0.170463	0.0439413	0.0381165	0.0143413	0	3.616044	1.767383	0.3791264	0.6208736	58.53065
40	9.09758	-21.1293	30.2269	0.710868	0.289132	8.666618	0.288659	0.207204	0.191478	0.171063	0.0436832	0.038083	0.0147995	0	2.639965	1.877767	0.2891321	0.7108679	75.46877
50	10.6262	-19.6357	30.2618	0.0647729	0.935227	4.672997	0.289939	0.206479	0.197655	0.176172	0.0439698	0.0383093	0.0144185	0	2.604991	1.987386	0.9352271	0.06477286	97.13722
60	9.37663	-21.3696	30.7462	0.458292	0.541708	7.542179	0.293444	0.206911	0.194737	0.177691	0.0438862	0.0382345	0.0146852	0	2.12061	1.773205	0.5417081	0.4582919	59.32048
70	10.317	-20.6694	30.9863	0.916031	0.0839691	4.56369	0.296809	0.204347	0.192945	0.172441	0.0430531	0.0367383	0.0143063	0	1.880504	1.863895	0.08396914	0.9160309	73.09616
80	9.41467	-21.0695	30.4842	0.699407	0.300593	3.64994	0.290709	0.206207	0.200133	0.171469	0.0420866	0.0365583	0.0145188	0	2.382656	1.594958	0.3005933	0.6994067	39.35124
90	8.6551	-21.4793	30.1344	0.0678442	0.932156	7.938913	0.291666	0.206625	0.19893	0.173105	0.0440594	0.0381216	0.0145869	0	2.732401	1.730217	0.9321558	0.06784417	53.72999
100	10.0026	-19.6052	29.6077	0.443305	0.556695	6.931358	0.295126	0.207358	0.198091	0.177449	0.044057	0.0373194	0.0144911	0	3.259105	1.82434	0.5566945	0.4433055	66.73283
110	8.52842	-19.8415	28.3699	0.663419	0.336581	2.957455	0.297968	0.207264	0.200354	0.177391	0.0420903	0.0383702	0.0144903	0	4.496966	1.483604	0.3365807	0.6634193	30.45115
120	7.94283	-18.5349	26.4778	0.00337448	0.996626	7.788595	0.295132	0.203733	0.200084	0.178549	0.0437911	0.0371589	0.0144285	0	6.389067	1.951269	0.9966255	0.003374484	89.38592
130	10.442	-20.6381	31.08	0.31117	0.68883	4.687571	0.286574	0.198095	0.198324	0.176531	0.0442166	0.0376721	0.0142927	0	1.786789	1.935972	0.6888301	0.3111699	86.29234
140	7.7916	-18.6504	26.442	0.130249	0.869751	3.640112	0.28946	0.205557	0.200667	0.173178	0.0431463	0.0381216	0.0144035	0	6.424866	1.590816	0.8697514	0.1302486	38.97767
150	10.0964	-18.8196	28.916	0.783811	0.216189	4.826927	0.284853	0.200286	0.199379	0.174207	0.0440362	0.0380821	0.0148262	0	3.950871	1.84911	0.2161891	0.7838109	70.6496
160	6.4706	-18.6506	25.1212	0.592557	0.407443	3.282675	0.287149	0.200639	0.199796	0.175293	0.0438593	0.0376883	0.0150018	0	7.745597	1.46607	0.4074428	0.5925572	29.24625
