Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-61.5129	-95.4003	33.8875	0.15866	0.84134	0.01	0.303339	0.244296	0.205741	0.135715	0.116944	0.0301936	0.00225556	0	0.0344476	-2	0.8413397	0.1586603	0.01
10	6.47012	-23.3572	29.8273	0.512025	0.487975	0.01175342	0.305848	0.241259	0.208684	0.137245	0.118054	0.029878	0.00225608	0	4.094643	1.961323	0.487975	0.512025	91.47943
20	-0.554496	-30.8979	30.3434	0.46171	0.53829	0.1386097	0.307155	0.241512	0.207997	0.135781	0.120133	0.0293174	0.00227457	0	3.578537	0.5665428	0.5382896	0.4617104	3.685894
30	6.27572	-23.7479	30.0236	0.00655737	0.993443	2.95337	0.302511	0.240591	0.205417	0.135561	0.118735	0.0293608	0.0022169	0	3.898307	1.494221	0.9934426	0.006557373	31.20477
40	6.04214	-25.1085	31.1506	0.594697	0.405303	6.28999	0.307903	0.235105	0.208566	0.139211	0.117022	0.0300373	0.00218708	0	2.771336	1.825261	0.4053029	0.5946971	66.87451
50	7.73351	-22.7175	30.451	0.0625178	0.937482	2.695666	0.307985	0.23918	0.212644	0.13957	0.1193	0.029876	0.00219171	0	3.470932	1.808378	0.9374822	0.06251779	64.32467
60	7.81657	-21.9652	29.7818	0.717074	0.282926	3.151304	0.303287	0.239523	0.211312	0.139852	0.117591	0.0301789	0.0022272	0	4.140105	1.957702	0.2829259	0.7170741	90.7198
70	1.38944	-21.3643	22.7537	0.976663	0.0233374	0.6732518	0.298493	0.244135	0.212862	0.138141	0.122055	0.0306662	0.00226744	0	11.16819	1.538162	0.02333741	0.9766626	34.52722
80	6.93655	-24.3959	31.3324	0.582976	0.417024	1.429727	0.298547	0.245284	0.210056	0.139025	0.121002	0.0303274	0.00227608	0	2.589518	1.821914	0.4170235	0.5829765	66.36123
90	7.10313	-22.021	29.1241	0.12193	0.87807	4.925807	0.29704	0.240198	0.208403	0.136976	0.120004	0.0304389	0.00229089	0	4.797779	1.925566	0.8780699	0.1219301	84.24929
100	8.27818	-22.3233	30.6015	0.079035	0.920965	2.326336	0.307925	0.243122	0.213651	0.134865	0.117692	0.0294637	0.00227762	0	3.320406	1.989427	0.920965	0.07903501	97.59494
110	7.20368	-22.0865	29.2902	0.938146	0.0618537	4.202533	0.300526	0.242998	0.208776	0.133219	0.121152	0.0297165	0.00228231	0	4.631745	1.923701	0.06185368	0.9381463	83.88815
120	7.4542	-22.9927	30.4469	0.261109	0.738891	5.2522	0.294918	0.242874	0.213372	0.139756	0.118861	0.0293084	0.0022035	0	3.474986	1.927379	0.7388911	0.2611089	84.60168
130	7.91454	-23.3488	31.2634	0.414123	0.585877	3.251878	0.293848	0.242693	0.212066	0.137171	0.119242	0.0294493	0.002235	0	2.65855	1.899829	0.5858766	0.4141234	79.40162
140	0.220799	-27.5275	27.7483	0.963926	0.0360744	3.578272	0.302144	0.236192	0.205054	0.134457	0.122138	0.0304784	0.00221113	0	6.173582	1.094107	0.03607444	0.9639256	12.41959
150	4.88212	-23.5354	28.4175	0.232862	0.767138	7.243883	0.303582	0.236265	0.209482	0.134089	0.117954	0.0297726	0.0021846	0	5.504385	1.958717	0.7671383	0.2328617	90.93204
160	5.95274	-26.5977	32.5504	0.334903	0.665097	3.488533	0.303084	0.236902	0.211067	0.133894	0.118647	0.0304699	0.0022193	0	1.371514	1.66979	0.6650974	0.3349026	46.75089
170	5.41119	-21.249	26.6602	0.0688446	0.931155	5.301544	0.304995	0.23459	0.209992	0.133937	0.11793	0.0293338	0.00219476	0	7.261772	1.991733	0.9311554	0.06884464	98.11448
180	6.51845	-23.1205	29.6389	0.28498	0.71502	1.469881	0.308375	0.235944	0.212067	0.139541	0.122056	0.0295546	0.00226755	0	4.282996	1.630874	0.7150199	0.2849801	42.74389
190	3.70432	-28.4917	32.196	0.268998	0.731002	6.762491	0.306722	0.244124	0.213518	0.139531	0.122121	0.0294247	0.00219956	0	1.725938	1.546645	0.7310023	0.2689977	35.2083
200	7.97404	-22.2903	30.2643	0.197652	0.802348	3.992317	0.305876	0.245162	0.213285	0.135461	0.120822	0.0296371	0.00221859	0	3.657608	1.933823	0.8023477	0.1976523	85.86644
210	7.05024	-23.766	30.8162	0.884209	0.115791	1.836875	0.30109	0.235304	0.209635	0.137488	0.120006	0.0294578	0.00219064	0	3.105693	1.817964	0.115791	0.884209	65.76028
220	7.66895	-22.657	30.3259	0.0397269	0.960273	1.179528	0.302511	0.244941	0.207823	0.138781	0.117294	0.0300459	0.00219896	0	3.596016	1.997703	0.9602731	0.03972692	99.47257
