Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-55.069	-82.342	27.273	0.16606	0.83394	0.01	0.229329	0.208739	0.203691	0.114097	0.0687936	0.0439673	0.0374709	0	4.602742	-2	0.8339397	0.1660603	0.01
10	3.86602	-20.7215	24.5875	0.250671	0.749329	0.3461323	0.226569	0.211833	0.201186	0.115896	0.0710764	0.0440734	0.0379597	0	7.288232	1.117135	0.7493288	0.2506712	13.0959
20	4.89533	-23.8947	28.7901	0.50314	0.49686	0.1264431	0.227861	0.208259	0.202851	0.112996	0.0710303	0.0438981	0.0394265	0	3.085677	1.227832	0.4968604	0.5031396	16.89788
30	5.42114	-21.1982	26.6194	0.256723	0.743277	0.6320542	0.223335	0.20709	0.201638	0.11296	0.070632	0.0436413	0.0377716	0	5.256382	1.510084	0.7432766	0.2567234	32.36565
40	7.91825	-22.6407	30.559	0.292888	0.707112	5.324077	0.229188	0.210064	0.200902	0.114179	0.0700311	0.04398	0.03874	0	1.316782	1.830943	0.7071116	0.2928884	67.75524
50	7.13082	-20.1665	27.2974	0.86993	0.13007	3.978188	0.229087	0.210107	0.199982	0.118104	0.070716	0.0437241	0.038904	0	4.578369	1.36503	0.1300704	0.8699296	23.17553
60	8.16823	-21.2257	29.3939	0.928811	0.0711886	5.023863	0.219361	0.205379	0.200004	0.117661	0.0707596	0.0442361	0.0393884	0	2.481821	1.560557	0.07118859	0.9288114	36.3544
70	6.54626	-20.0823	26.6286	0.889383	0.110617	7.483969	0.222234	0.203206	0.199824	0.114367	0.0688399	0.0443636	0.0392993	0	5.247158	1.736041	0.110617	0.889383	54.45543
80	4.91653	-19.4155	24.332	0.306529	0.693471	1.938154	0.225094	0.207781	0.200864	0.117006	0.0676657	0.0454559	0.0382731	0	7.543721	1.706035	0.6934709	0.3065291	50.82009
90	6.73515	-21.456	28.1912	0.409526	0.590474	1.580218	0.226579	0.211728	0.202053	0.114902	0.06892	0.0447628	0.0390099	0	3.684578	1.676522	0.5904743	0.4095257	47.48127
100	5.13779	-19.7257	24.8635	0.474236	0.525764	1.735163	0.226577	0.212062	0.203647	0.114654	0.0701583	0.0436484	0.0392642	0	7.012223	1.403786	0.5257638	0.4742362	25.33882
110	5.63023	-20.9714	26.6017	0.41276	0.58724	9.15238	0.221803	0.208248	0.196965	0.11729	0.071044	0.0442489	0.0386867	0	5.274061	1.909165	0.5872402	0.4127598	81.12698
120	7.32099	-23.6254	30.9464	0.515569	0.484431	7.21281	0.226828	0.208217	0.198865	0.116361	0.0709705	0.0442459	0.0390169	0	0.9293163	1.896757	0.4844315	0.5155685	78.84191
130	5.04194	-26.1401	31.182	0.521242	0.478758	4.625399	0.222403	0.211678	0.197148	0.11563	0.0692106	0.0451779	0.0392304	0	0.6936982	1.727717	0.4787581	0.5212419	53.42158
140	7.54016	-22.1303	29.6704	0.724092	0.275908	9.473567	0.224257	0.209034	0.20266	0.116597	0.067838	0.0447857	0.0393504	0	2.205304	1.991551	0.2759077	0.7240923	98.07329
150	8.48205	-21.0103	29.4923	0.877492	0.122508	5.450295	0.219748	0.20689	0.202942	0.113921	0.0690947	0.044925	0.0393445	0	2.38343	1.70136	0.1225082	0.8774918	50.2759
160	8.51704	-20.452	28.969	0.00737048	0.99263	6.292783	0.223587	0.207968	0.20664	0.114346	0.0698412	0.0453341	0.0391567	0	2.906695	1.959908	0.9926295	0.007370484	91.18174
170	7.21888	-19.9553	27.1742	0.266457	0.733543	6.715882	0.220388	0.212064	0.200065	0.115849	0.0698932	0.0439069	0.0389513	0	4.701565	1.677228	0.7335431	0.2664569	47.5585
180	8.54943	-20.4697	29.0191	0.458162	0.541838	4.857059	0.228384	0.206881	0.196485	0.115253	0.0685118	0.0452199	0.0380247	0	2.856653	1.886342	0.5418378	0.4581622	76.97365
190	7.89337	-20.0449	27.9383	0.619766	0.380234	3.76578	0.229495	0.205416	0.199742	0.113222	0.0687321	0.0453144	0.0386251	0	3.937454	1.737389	0.3802343	0.6197657	54.62471
200	5.48303	-24.849	30.3321	0.694354	0.305646	2.195856	0.227491	0.212073	0.197746	0.116397	0.0686533	0.0452942	0.0392705	0	1.54367	1.377294	0.3056465	0.6943535	23.83933
210	7.80038	-19.8109	27.6112	0.399705	0.600295	6.057131	0.222148	0.211275	0.201041	0.115883	0.0700677	0.0438627	0.0386194	0	4.264499	1.812813	0.6002946	0.3997054	64.98497
220	4.47338	-23.5545	28.0279	0.460213	0.539787	11.6791	0.225098	0.2074	0.206661	0.11753	0.0691804	0.0435667	0.0389662	0	3.847857	1.77179	0.5397866	0.4602134	59.1276
230	6.85821	-21.0988	27.957	0.372472	0.627528	1.833809	0.228698	0.203662	0.204026	0.114961	0.0695565	0.044483	0.0375526	0	3.918717	1.578632	0.6275278	0.3724722	37.89933
240	7.56024	-19.5568	27.117	0.337644	0.662356	4.244447	0.225116	0.204431	0.205682	0.112906	0.0706873	0.0445936	0.03869	0	4.758723	1.758899	0.6623564	0.3376436	57.39827
250	7.30512	-19.7823	27.0874	0.41873	0.58127	6.440225	0.226746	0.20675	0.20326	0.114326	0.0694326	0.0440247	0.0381598	0	4.788294	1.71478	0.5812695	0.4187305	51.8537
260	4.83725	-21.8119	26.6491	0.644565	0.355435	7.801576	0.227866	0.203353	0.202963	0.116278	0.0693232	0.0440237	0.0374717	0	5.226596	1.353233	0.355435	0.644565	22.55451
270	5.07299	-21.193	26.266	0.285159	0.714841	1.371221	0.228631	0.205534	0.205162	0.118294	0.0691237	0.043266	0.0377763	0	5.609775	1.056604	0.7148414	0.2851586	11.39211
280	5.61503	-19.8316	25.4467	0.585442	0.414558	7.472595	0.227486	0.210784	0.203474	0.117808	0.0706058	0.0433388	0.0377726	0	6.429077	1.815352	0.4145582	0.5854418	65.36599
290	8.09864	-19.8174	27.9161	0.430644	0.569356	5.469059	0.228713	0.209003	0.20106	0.116876	0.0677011	0.0446665	0.037462	0	3.95967	1.975945	0.5693561	0.4306439	94.61175
300	6.15652	-24.0451	30.2017	0.357388	0.642612	11.04301	0.221979	0.211532	0.199178	0.11326	0.0679908	0.0455012	0.0389974	0	1.674078	1.852203	0.6426118	0.3573882	71.15468
310	8.00771	-20.7614	28.7691	0.323371	0.676629	7.341875	0.224623	0.211705	0.20626	0.113992	0.0682012	0.0455028	0.0385931	0	3.106657	1.735033	0.6766286	0.3233714	54.32915
320	8.22166	-22.1316	30.3533	0.499681	0.500319	8.02613	0.222219	0.211725	0.203141	0.117105	0.0684797	0.0451795	0.0392701	0	1.522449	1.996711	0.5003187	0.4996813	99.24546
330	7.38201	-20.4796	27.8616	0.853001	0.146999	4.532214	0.224465	0.209872	0.200394	0.116943	0.0681391	0.045006	0.0375374	0	4.014088	1.383543	0.1469991	0.8530009	24.18482
340	7.27621	-19.7408	27.017	0.694663	0.305337	3.50138	0.223436	0.209951	0.202511	0.113711	0.0695393	0.045222	0.0381223	0	4.858737	1.576179	0.3053366	0.6946634	37.68588
350	5.34981	-19.43	24.7798	0.929755	0.0702452	2.163996	0.220423	0.206469	0.203555	0.113175	0.0676098	0.0445184	0.0377755	0	7.095907	1.721578	0.07024518	0.9297548	52.67181
360	5.60924	-18.8756	24.4848	0.20781	0.79219	4.120753	0.221059	0.208212	0.204654	0.113997	0.0682111	0.0439216	0.0376862	0	7.390913	1.683717	0.7921899	0.2078101	48.27436
370	8.25426	-20.2542	28.5085	0.680663	0.319337	4.187745	0.219369	0.207192	0.197116	0.112718	0.068423	0.0444767	0.0390795	0	3.367272	1.829926	0.3193366	0.6806634	67.59678
380	5.65191	-23.5862	29.2381	0.0843612	0.915639	11.47944	0.228133	0.208002	0.197228	0.114874	0.0677353	0.0439151	0.0385843	0	2.637651	1.855292	0.9156388	0.08436119	71.66247
390	7.32146	-23.1028	30.4243	0.297187	0.702813	6.173071	0.220976	0.210024	0.203624	0.115661	0.0703425	0.044419	0.0382822	0	1.451442	1.582651	0.7028129	0.2971871	38.25171
400	7.9485	-20.3316	28.2801	0.809273	0.190727	5.32409	0.224068	0.203584	0.205766	0.116612	0.0702705	0.0453215	0.0377884	0	3.595643	1.536686	0.1907266	0.8092734	34.4101
410	7.34013	-22.8844	30.2245	0.024819	0.975181	8.746965	0.226231	0.205116	0.20253	0.115636	0.0700131	0.044929	0.03922	0	1.651197	1.746063	0.975181	0.02481903	55.72666
420	8.01826	-19.9124	27.9307	0.847361	0.152639	4.101488	0.225721	0.208595	0.203108	0.112768	0.0703089	0.0447528	0.0387701	0	3.945057	1.995667	0.1526391	0.8473609	99.0072
430	3.35314	-25.9617	29.3149	0.619887	0.380113	7.973535	0.228896	0.211115	0.20328	0.113095	0.0710744	0.0450534	0.0391347	0	2.560867	1.16807	0.3801129	0.6198871	14.7255
440	7.12632	-20.3834	27.5097	0.508073	0.491927	5.468592	0.229321	0.209526	0.205741	0.116368	0.0692933	0.0447844	0.0389476	0	4.366057	1.406182	0.4919273	0.5080727	25.479
450	7.34176	-20.2771	27.6188	0.620178	0.379822	7.447338	0.225606	0.207781	0.204826	0.116541	0.0706548	0.043853	0.0389508	0	4.256905	1.915675	0.379822	0.620178	82.35222
460	6.07264	-23.9697	30.0424	0.722833	0.277167	1.573808	0.226154	0.205945	0.202995	0.11784	0.0710494	0.0439993	0.0383765	0	1.833353	1.912423	0.2771666	0.7228334	81.7379
470	6.90457	-20.6311	27.5357	0.158354	0.841646	6.477855	0.227899	0.206964	0.201874	0.117116	0.0706057	0.0454314	0.0386901	0	4.340043	1.444764	0.8416463	0.1583537	27.84609
480	7.94176	-19.8402	27.782	0.0625689	0.937431	5.74408	0.223763	0.206332	0.197659	0.114711	0.069607	0.0446431	0.0383184	0	4.093735	1.742153	0.9374311	0.06256893	55.22722
