Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-56.8234	-83.0195	26.1961	0.882134	0.117866	0.01	0.551026	0.520776	0.24757	0.238624	0.113937	0.103166	0.0715876	0	0.9513089	-2	0.1178661	0.8821339	0.01
10	0.438518	-22.7758	23.2143	0.976283	0.0237167	0.0106067	0.544262	0.529674	0.249561	0.23418	0.114424	0.101286	0.0704259	0	3.933105	1.397033	0.02371671	0.9762833	24.94786
20	-1.1474	-26.0747	24.9273	0.329388	0.670612	0.00740601	0.560435	0.531992	0.242057	0.235307	0.115048	0.101773	0.0715853	0	2.220149	0.7059603	0.6706125	0.3293875	5.08113
30	0.479316	-22.7065	23.1858	0.33916	0.66084	0.04158618	0.564522	0.521302	0.240321	0.23124	0.115063	0.103739	0.0727182	0	3.961599	1.668714	0.6608402	0.3391598	46.63521
40	0.979932	-22.7085	23.6884	0.0653722	0.934628	0.4324553	0.563419	0.536247	0.251215	0.237263	0.117708	0.104338	0.0717114	0	3.458995	1.159066	0.9346278	0.06537224	14.42334
50	1.81011	-19.737	21.5471	0.378549	0.621451	2.043747	0.567996	0.514983	0.25106	0.241651	0.113225	0.103346	0.0709611	0	5.600271	1.257185	0.6214514	0.3785486	18.07942
60	1.31674	-25.0983	26.415	0.169618	0.830382	3.485495	0.560732	0.5147	0.240812	0.237422	0.115262	0.104937	0.0721046	0	0.7323605	1.789604	0.830382	0.169618	61.60331
70	4.90181	-20.2759	25.1777	0.988251	0.0117493	7.852678	0.56971	0.516832	0.2403	0.240803	0.116189	0.103917	0.0704637	0	1.969746	1.92949	0.01174934	0.9882507	85.01391
80	3.80233	-21.6228	25.4252	0.217147	0.782853	5.868658	0.564617	0.520507	0.243526	0.232725	0.116795	0.103278	0.0705006	0	1.722231	1.371404	0.7828534	0.2171466	23.51819
90	2.59109	-20.4421	23.0332	0.780254	0.219746	6.664029	0.564066	0.524006	0.24942	0.237446	0.114204	0.101348	0.0710907	0	4.114174	1.26623	0.2197456	0.7802544	18.45994
100	4.29804	-19.177	23.475	0.513168	0.486832	5.608856	0.547087	0.532234	0.249873	0.240109	0.113772	0.102256	0.0725638	0	3.672388	1.640398	0.4868316	0.5131684	43.69163
110	4.10976	-19.6806	23.7904	0.180518	0.819482	8.190381	0.5491	0.53488	0.249679	0.24211	0.118348	0.102318	0.0727325	0	3.357006	1.902569	0.8194818	0.1805182	79.90416
120	4.314	-20.9939	25.3079	0.260249	0.739751	4.373328	0.54431	0.535305	0.239715	0.240195	0.115929	0.102022	0.0722751	0	1.839528	1.65644	0.7397513	0.2602487	45.33568
130	4.29901	-20.8104	25.1094	0.76711	0.23289	8.710965	0.543262	0.525028	0.242465	0.240621	0.115742	0.105432	0.0722905	0	2.038012	1.757827	0.2328905	0.7671095	57.25673
140	4.94088	-20.6327	25.5736	0.337028	0.662972	6.568274	0.569192	0.52179	0.243053	0.239645	0.114152	0.105209	0.0723926	0	1.573784	1.93624	0.6629715	0.3370285	86.34563
150	4.35232	-19.5907	23.943	0.274547	0.725453	6.743012	0.564	0.532198	0.24945	0.233624	0.115283	0.104385	0.0713786	0	3.204426	1.584752	0.725453	0.274547	38.4372
160	4.99138	-20.1373	25.1287	0.0935722	0.906428	6.929887	0.560512	0.525319	0.250847	0.238337	0.118478	0.102595	0.0702771	0	2.018756	1.898297	0.9064278	0.09357222	79.12188
170	4.21891	-20.0033	24.2222	0.139843	0.860157	7.087385	0.570001	0.517762	0.246114	0.234061	0.118138	0.10445	0.0707007	0	2.92517	1.541901	0.8601573	0.1398427	34.82579
180	3.6502	-20.2738	23.924	0.240688	0.759312	6.612649	0.570875	0.534774	0.242237	0.230407	0.118727	0.105983	0.0704528	0	3.223435	1.370006	0.7593117	0.2406883	23.44261
190	4.13021	-20.3711	24.5013	0.244858	0.755142	7.358638	0.553634	0.537032	0.244864	0.230749	0.114281	0.106431	0.0709676	0	2.646082	1.532871	0.7551421	0.2448579	34.10914
200	2.58345	-18.5407	21.1242	0.940854	0.0591458	4.982679	0.547001	0.53387	0.250986	0.236935	0.115035	0.104429	0.070576	0	6.02323	1.588424	0.05914578	0.9408542	38.76355
210	2.91759	-21.745	24.6626	0.808595	0.191405	2.219696	0.548449	0.517505	0.25161	0.237874	0.116028	0.104527	0.0704752	0	2.484831	1.72635	0.1914048	0.8085952	53.25377
220	3.21527	-21.6434	24.8586	0.883655	0.116345	10.43007	0.551576	0.516901	0.244651	0.238581	0.118557	0.106522	0.0722031	0	2.28878	1.81314	0.116345	0.883655	65.03392
230	3.2752	-19.1129	22.3881	0.108273	0.891727	3.864098	0.551004	0.516115	0.251223	0.239703	0.117991	0.102373	0.0722007	0	4.759345	1.801675	0.8917272	0.1082728	63.33954
240	3.81085	-20.647	24.4578	0.231614	0.768386	8.61436	0.562855	0.534216	0.25002	0.237026	0.116232	0.102647	0.0704971	0	2.689563	1.654364	0.7683857	0.2316143	45.11949
250	3.34466	-21.5715	24.9162	0.864388	0.135612	3.132474	0.565278	0.527219	0.24776	0.238876	0.115626	0.104529	0.0693478	0	2.231203	1.255112	0.1356118	0.8643882	17.99334
260	2.51675	-21.7209	24.2376	0.930435	0.0695655	2.364379	0.543648	0.514707	0.249664	0.240614	0.112957	0.101517	0.0699585	0	2.90979	1.018109	0.06956546	0.9304345	10.42579
270	1.74014	-18.7579	20.4981	0.765783	0.234217	7.312422	0.548812	0.513526	0.250375	0.240773	0.114711	0.103536	0.0717141	0	6.649324	1.670959	0.2342173	0.7657827	46.87694
280	4.8171	-20.0419	24.859	0.199472	0.800528	7.749985	0.548932	0.516862	0.251601	0.242097	0.114728	0.103465	0.0713647	0	2.288391	1.840458	0.8005279	0.1994721	69.25611
290	2.25355	-23.4847	25.7383	0.0759183	0.924082	10.88103	0.561861	0.511211	0.251173	0.2349	0.113881	0.104294	0.0726696	0	1.409143	1.767198	0.9240817	0.07591833	58.50568
300	1.84194	-21.7959	23.6379	0.99085	0.00914978	2.173705	0.568848	0.52495	0.246937	0.238566	0.11447	0.104447	0.0720787	0	3.509552	0.8504895	0.009149776	0.9908502	7.087441
310	-0.331148	-20.1858	19.8546	0.970574	0.0294264	1.882655	0.546065	0.533975	0.249126	0.237072	0.113012	0.101685	0.0715448	0	7.292795	0.7305384	0.02942638	0.9705736	5.37698
320	3.24128	-18.8136	22.0549	0.858626	0.141374	5.078154	0.545046	0.529208	0.246282	0.231702	0.11386	0.103622	0.0713133	0	5.092522	1.908637	0.1413739	0.8586261	81.02836
330	1.46624	-19.0932	20.5595	0.661408	0.338592	2.564113	0.54388	0.533931	0.246155	0.236821	0.114872	0.106523	0.0708851	0	6.587946	1.41479	0.3385921	0.6614079	25.98903
340	3.01397	-19.3076	22.3215	0.907494	0.0925064	7.673968	0.54864	0.536065	0.242402	0.237255	0.116164	0.104231	0.0719576	0	4.825871	1.923169	0.09250638	0.9074936	83.78551
350	4.78509	-21.0346	25.8197	0.227035	0.772965	7.397452	0.54481	0.524546	0.241771	0.233939	0.11756	0.104381	0.0728279	0	1.327727	1.861634	0.7729649	0.2270351	72.71665
360	4.86075	-20.0396	24.9004	0.779005	0.220995	5.608288	0.544454	0.522087	0.245039	0.231628	0.118739	0.101457	0.0692787	0	2.247046	1.773247	0.2209952	0.7790048	59.32626
370	4.30061	-20.7422	25.0429	0.89441	0.10559	7.238324	0.547464	0.520606	0.241273	0.234134	0.118445	0.10468	0.0721431	0	2.104552	1.553363	0.1055904	0.8944096	35.75718
380	4.67235	-19.7655	24.4378	0.32667	0.67333	5.244556	0.569431	0.536114	0.240085	0.230886	0.116075	0.104464	0.0711607	0	2.709567	1.633977	0.6733298	0.3266702	43.05035
390	4.59651	-19.9276	24.5241	0.437665	0.562335	6.726088	0.552134	0.534016	0.241052	0.234916	0.115859	0.102541	0.0701824	0	2.623281	1.604207	0.5623347	0.4376653	40.19825
400	3.53674	-19.8002	23.337	0.744269	0.255731	3.693114	0.556795	0.529973	0.243542	0.2316	0.115521	0.102612	0.0692585	0	3.810434	1.271642	0.2557314	0.7442686	18.6914
