Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	10	1	18	1	1	6	29	1	19	1	1
10	6	8	7	7	2	6	2	5	2	4	2	3	4	2	1	1	2	12	1	2	1	2	1	1	2	25	1	20	1	1
20	6	8	7	7	6	6	5	5	4	4	1	3	1	2	1	1	2	1	1	9	1	18	1	1	6	29	1	6	1	1
30	6	8	6	7	6	6	4	5	4	4	2	3	3	2	3	1	2	3	1	2	1	4	1	1	6	6	1	6	1	1
40	6	8	6	7	6	6	2	5	2	4	2	3	3	2	3	1	2	3	1	2	1	2	1	1	6	6	1	6	1	1
50	6	8	7	7	6	6	4	5	4	4	3	3	2	2	2	1	3	2	2	3	2	4	1	2	6	29	1	6	1	1
60	6	8	7	7	6	6	4	5	4	4	3	3	3	2	3	1	3	3	1	3	1	4	1	1	6	29	1	6	1	1
70	6	8	29	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	29	1	6	1	1
80	6	8	6	7	6	6	5	5	5	4	2	3	13	2	2	1	2	13	1	2	1	5	1	1	6	6	1	6	1	1
90	6	8	6	7	6	6	5	5	4	4	2	3	2	2	2	1	2	2	2	2	2	18	1	2	6	6	1	6	1	1
100	6	8	6	7	6	6	4	5	4	4	3	3	3	2	3	1	3	3	2	3	2	4	1	2	6	6	1	6	1	1
110	6	8	7	7	6	6	5	5	4	4	1	3	2	2	2	1	1	2	1	1	1	18	1	1	6	29	1	6	1	1
120	6	8	6	7	6	6	2	5	4	4	3	3	3	2	3	1	3	3	1	3	2	13	1	9	6	6	1	6	1	1
130	6	8	6	7	6	6	5	5	3	4	3	3	3	2	3	1	3	3	2	3	2	17	1	2	6	6	1	6	1	1
140	6	8	6	7	6	6	1	5	1	4	2	3	1	2	1	1	2	1	2	2	2	1	1	2	6	6	1	6	1	1
150	6	8	7	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	2	5	1	9	6	29	1	6	1	1
160	6	8	7	7	29	6	4	5	4	4	2	3	4	2	4	1	2	4	1	2	9	4	1	9	6	29	1	6	1	1
170	6	8	7	7	6	6	5	5	5	4	3	3	3	2	3	1	3	3	1	3	1	5	1	1	20	29	1	20	1	1
180	6	8	7	7	6	6	5	5	4	4	2	3	2	2	2	1	2	2	2	2	2	18	1	2	6	29	1	6	1	1
190	3	8	29	7	6	6	4	5	4	4	3	3	1	2	1	1	3	1	1	3	1	4	1	1	6	29	1	21	1	1
200	5	8	28	7	7	6	1	5	1	4	3	3	3	2	3	1	3	3	1	3	1	1	1	1	5	28	1	5	1	1
210	6	8	7	7	6	6	5	5	5	4	2	3	4	2	4	1	2	4	1	2	1	5	1	1	6	29	1	6	1	1
220	6	8	7	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	1	2	1	4	1	1	6	29	1	6	1	1
230	6	8	7	7	6	6	5	5	5	4	2	3	1	2	1	1	1	1	1	9	1	5	1	1	6	29	1	6	1	1
240	6	8	7	7	6	6	5	5	5	4	1	3	3	2	3	1	1	3	1	1	1	5	1	1	6	29	1	6	1	1
250	6	8	7	7	6	6	5	5	5	4	1	3	2	2	2	1	2	2	1	9	1	5	1	1	6	29	1	6	1	1
260	6	8	7	7	6	6	3	5	4	4	3	3	3	2	3	1	3	3	2	3	2	14	1	2	6	29	1	6	1	1
270	6	8	7	7	29	6	5	5	5	4	1	3	4	2	4	1	1	4	2	1	2	5	1	2	6	29	1	6	1	1
280	6	8	7	7	6	6	3	5	4	4	1	3	2	2	1	1	1	9	2	1	2	14	1	2	6	29	1	6	1	1
290	6	8	7	7	6	6	5	5	4	4	2	3	1	2	1	1	2	1	1	2	1	18	1	1	6	29	1	6	1	1
300	6	8	7	7	6	6	5	5	5	4	2	3	1	2	3	1	2	10	1	2	2	5	1	9	6	29	1	6	1	1
310	1	8	7	7	7	6	5	5	5	4	11	3	4	2	4	1	3	4	1	11	2	5	1	9	1	7	1	1	1	1
320	6	8	7	7	29	6	15	5	1	4	1	3	1	2	1	1	1	1	2	1	2	15	1	2	6	29	1	6	1	1
330	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	6	6	1	6	1	1
340	6	8	6	7	6	6	5	5	4	4	2	3	9	2	1	1	2	9	1	2	1	18	1	1	20	6	1	20	1	1
350	6	8	7	7	29	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	1	4	1	1	6	29	1	6	1	1
360	6	8	29	7	6	6	5	5	5	4	3	3	3	2	3	1	3	3	9	3	1	5	1	9	6	29	1	6	1	1
370	6	8	7	7	6	6	5	5	5	4	3	3	2	2	3	1	3	11	2	3	1	5	1	9	6	29	1	6	1	1
380	6	8	6	7	6	6	3	5	5	4	2	3	2	2	2	1	2	2	1	2	1	17	1	1	6	6	1	6	1	1
390	6	8	7	7	6	6	1	5	4	4	1	3	1	2	1	1	1	1	1	1	1	12	1	1	6	29	1	6	1	1
400	6	8	7	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	1	10	2	5	1	9	6	29	1	6	1	1
410	6	8	7	7	6	6	5	5	4	4	2	3	1	2	1	1	2	1	1	2	1	18	1	1	6	29	1	6	1	1
420	2	8	6	7	6	6	5	5	5	4	1	3	3	2	3	1	1	3	1	1	1	5	1	1	2	6	1	2	1	1
430	6	8	7	7	6	6	3	5	1	4	3	3	3	2	3	1	3	3	1	3	1	10	1	1	6	29	1	6	1	1
440	6	8	7	7	6	6	2	5	4	4	2	3	2	2	2	1	2	2	1	2	1	13	1	1	6	29	1	6	1	1
450	6	8	7	7	29	6	12	5	4	4	1	3	1	2	1	1	1	1	1	1	1	12	1	1	6	29	1	6	1	1
460	6	8	7	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	6	29	1	6	1	1
470	6	8	29	7	6	6	4	5	4	4	2	3	3	2	3	1	2	3	1	2	1	4	1	1	6	29	1	6	1	1
480	6	8	7	7	6	6	5	5	4	4	2	3	2	2	2	1	2	2	1	2	1	18	1	1	6	29	1	6	1	1
490	6	8	7	7	6	6	5	5	5	4	1	3	4	2	2	1	1	13	2	1	9	5	1	9	22	29	1	22	1	1
500	6	8	7	7	6	6	4	5	4	4	3	3	2	2	1	1	3	9	1	3	1	4	1	1	6	29	1	6	1	1
510	6	8	7	7	6	6	4	5	4	4	2	3	2	2	2	1	2	2	1	2	1	4	1	1	6	29	1	6	1	1
520	20	8	7	7	6	6	5	5	4	4	2	3	2	2	2	1	2	2	1	2	1	18	1	1	6	29	1	20	1	1
530	6	8	7	7	29	6	5	5	5	4	2	3	2	2	13	1	9	13	1	9	2	5	1	9	6	29	1	6	1	1
540	6	8	7	7	6	6	4	5	4	4	3	3	3	2	3	1	3	3	2	3	2	4	1	2	6	29	1	6	1	1
550	19	8	7	7	6	6	5	5	5	4	1	3	4	2	4	1	1	4	2	1	2	5	1	2	6	29	1	19	1	1
560	6	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	6	6	1	6	1	1
570	6	8	29	7	6	6	18	5	4	4	2	3	4	2	4	1	2	4	2	2	2	18	1	2	6	29	1	6	1	1
580	6	8	7	7	6	6	3	5	4	4	2	3	1	2	2	1	2	9	1	2	1	14	1	1	6	29	1	6	1	1
590	6	8	7	7	29	6	1	5	1	4	3	3	3	2	1	1	3	10	1	3	1	1	1	1	6	29	1	6	1	1
600	6	8	7	7	6	6	1	5	1	4	2	3	1	2	1	1	2	1	2	2	9	1	1	9	6	29	1	6	1	1
610	6	8	7	7	6	6	2	5	2	4	1	3	1	2	1	1	1	1	1	1	1	2	1	1	6	29	1	6	1	1
620	6	8	7	7	29	6	5	5	5	4	1	3	1	2	1	1	1	1	2	1	2	5	1	2	6	29	1	6	1	1
630	6	8	7	7	29	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	6	29	1	6	1	1
640	6	8	7	7	6	6	4	5	4	4	2	3	2	2	4	1	2	13	2	2	2	4	1	2	6	29	1	6	1	1
650	6	8	7	7	6	6	5	5	4	4	1	3	1	2	1	1	1	1	1	1	1	18	1	1	6	29	1	6	1	1
660	6	8	7	7	6	6	3	5	2	4	1	3	1	2	1	1	1	1	1	1	1	11	1	1	6	29	1	6	1	1
670	6	8	7	7	6	6	5	5	5	4	3	3	3	2	3	1	3	3	2	3	2	5	1	2	6	29	1	6	1	1
680	6	8	7	7	6	6	5	5	5	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	6	29	1	6	1	1
690	6	8	7	7	6	6	18	5	4	4	2	3	2	2	2	1	2	2	2	2	2	18	1	2	6	29	1	6	1	1
700	22	8	7	7	6	6	18	5	4	4	2	3	11	2	2	1	2	11	2	2	2	18	1	2	6	29	1	22	1	1
710	6	8	7	7	29	6	5	5	5	4	2	3	3	2	11	1	2	11	1	2	1	5	1	1	6	29	1	6	1	1
720	6	8	7	7	6	6	3	5	3	4	2	3	2	2	2	1	9	2	2	9	2	3	1	2	6	29	1	6	1	1
730	1	8	29	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	6	29	1	19	1	1
740	4	8	7	7	29	6	2	5	2	4	3	3	3	2	3	1	3	3	1	3	1	2	1	1	4	29	1	4	1	1
750	6	8	7	7	6	6	16	5	5	4	1	3	1	2	1	1	1	1	1	1	1	16	1	1	6	29	1	6	1	1
760	6	8	6	7	6	6	2	5	2	4	3	3	2	2	2	1	3	2	1	3	1	2	1	1	6	6	1	6	1	1
770	6	8	7	7	29	6	15	5	1	4	1	3	1	2	1	1	1	1	2	1	2	15	1	2	6	29	1	6	1	1
780	6	8	7	7	6	6	3	5	5	4	2	3	2	2	2	1	2	2	1	2	1	17	1	1	6	29	1	6	1	1
790	6	8	7	7	6	6	2	5	2	4	2	3	2	2	2	1	2	2	1	2	1	2	1	1	6	29	1	6	1	1
800	6	8	7	7	6	6	3	5	5	4	2	3	4	2	13	1	2	13	1	2	9	17	1	9	6	29	1	6	1	1
810	6	8	7	7	6	6	5	5	5	4	9	3	2	2	2	1	2	2	2	9	2	5	1	2	6	29	1	6	1	1
820	6	8	7	7	6	6	5	5	5	4	1	3	2	2	2	1	2	2	1	9	1	5	1	1	6	29	1	6	1	1
830	6	8	7	7	6	6	1	5	1	4	1	3	9	2	2	1	1	9	1	1	1	1	1	1	6	29	1	6	1	1
840	5	8	7	7	6	6	5	5	2	4	1	3	3	2	1	1	1	10	2	1	1	16	1	9	5	29	1	5	1	1
850	6	8	6	7	6	6	2	5	3	4	1	3	3	2	3	1	2	3	2	9	2	11	1	2	22	6	1	22	1	1
860	6	8	7	7	29	6	3	5	3	4	2	3	4	2	3	1	2	14	2	2	2	3	1	2	6	29	1	6	1	1
