Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	4	18	3	14	1	19	1	1	1	10	1	1
10	1	8	2	7	2	6	5	5	4	4	1	3	9	2	1	1	1	9	4	18	1	12	9	2	1	9	1	1	1	1
20	3	8	5	7	18	6	6	5	6	4	4	3	2	2	2	1	1	2	4	6	1	4	10	18	1	10	1	1	1	1
30	2	8	5	7	5	6	5	5	5	4	1	3	2	2	1	1	1	9	5	5	1	15	2	5	1	2	1	1	1	1
40	2	8	4	7	6	6	2	5	2	4	5	3	1	2	1	1	1	1	5	2	2	5	2	22	2	2	1	2	1	1
50	3	8	5	7	5	6	5	5	5	4	3	3	1	2	1	1	1	1	3	5	3	3	3	5	3	3	1	3	1	1
60	3	8	16	7	2	6	2	5	2	4	1	3	2	2	2	1	1	2	1	2	3	1	3	16	3	3	1	3	1	1
70	1	8	11	7	2	6	4	5	4	4	1	3	2	2	2	1	1	2	1	4	2	1	1	11	2	1	1	2	1	1
80	4	8	4	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	5	5	2	17	4	22	2	4	1	2	1	1
90	2	8	17	7	3	6	2	5	1	4	3	3	2	2	2	1	1	2	1	9	2	10	2	17	2	2	1	2	1	1
100	2	8	1	7	3	6	3	5	2	4	4	3	2	2	1	1	1	9	4	11	1	4	2	10	1	2	1	1	1	1
110	2	8	4	7	4	6	4	5	2	4	2	3	1	2	1	1	1	1	2	13	1	2	2	4	1	2	1	1	1	1
120	4	8	4	7	4	6	5	5	2	4	1	3	1	2	1	1	1	1	1	16	2	1	4	4	2	4	1	2	1	1
130	3	8	4	7	4	6	3	5	3	4	3	3	1	2	1	1	1	1	3	3	3	3	3	4	3	3	1	3	1	1
140	2	8	4	7	4	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	2	4	1	2	1	1	1	1
150	2	8	6	7	6	6	5	5	5	4	5	3	2	2	2	1	1	2	5	5	2	5	2	6	2	2	1	2	1	1
160	3	8	6	7	20	6	4	5	4	4	3	3	1	2	1	1	1	1	14	4	1	14	3	20	1	3	1	1	1	1
170	2	8	5	7	5	6	5	5	4	4	1	3	2	2	2	1	1	2	1	18	1	1	2	5	1	2	1	1	1	1
180	2	8	5	7	4	6	4	5	2	4	2	3	1	2	1	1	1	1	4	13	2	13	2	18	2	2	1	2	1	1
190	1	8	2	7	2	6	17	5	3	4	3	3	1	2	1	1	1	1	3	17	1	3	1	2	1	1	1	1	1	1
200	2	8	2	7	6	6	3	5	1	4	3	3	2	2	2	1	1	2	3	10	2	3	2	20	2	2	1	2	1	1
210	2	8	2	7	2	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	1	3	2	2	1	2	1	1	1	1
220	2	8	4	7	13	6	4	5	14	4	3	3	1	2	1	1	1	1	3	14	2	3	2	13	2	2	1	2	1	1
230	1	8	2	7	2	6	6	5	29	4	2	3	1	2	2	1	1	9	2	29	3	2	1	2	3	1	1	3	1	1
240	3	8	5	7	5	6	3	5	3	4	3	3	1	2	1	1	1	1	3	3	3	3	3	5	3	3	1	3	1	1
250	3	8	5	7	5	6	5	5	16	4	5	3	2	2	2	1	1	2	5	16	3	5	11	5	3	11	1	3	1	1
260	4	8	6	7	6	6	5	5	5	4	2	3	1	2	1	1	1	1	2	5	1	2	2	6	1	13	1	1	1	1
270	2	8	5	7	5	6	6	5	6	4	11	3	2	2	2	1	1	2	3	6	2	11	2	5	9	2	1	9	1	1
280	4	8	2	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	1	4	1	10	4	20	1	4	1	1	1	1
290	3	8	6	7	6	6	4	5	4	4	3	3	2	2	2	1	1	2	4	4	3	14	3	6	3	3	1	3	1	1
300	3	8	3	7	3	6	5	5	5	4	5	3	2	2	2	1	1	2	5	5	11	5	3	3	3	3	1	11	1	1
310	2	8	6	7	6	6	3	5	3	4	3	3	1	2	1	1	1	1	3	3	2	3	2	6	2	2	1	2	1	1
320	10	8	3	7	3	6	4	5	4	4	3	3	1	2	1	1	1	1	5	4	3	17	3	3	3	10	1	3	1	1
330	2	8	4	7	4	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	2	2	2	4	2	2	1	2	1	1
