Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	4	7	6	6	5	5	4	4	3	3	2	2	1	1	2	11	1	9	5	23	4	18	12	12	1	12	1	1
10	3	8	3	7	6	6	5	5	3	4	2	3	11	2	1	1	2	11	1	9	6	23	2	21	3	3	1	11	1	1
20	3	8	3	7	23	6	5	5	12	4	2	3	2	2	9	1	1	2	1	9	4	23	10	12	3	3	1	10	1	1
30	2	8	2	7	23	6	5	5	5	4	1	3	1	2	2	1	2	1	1	2	5	23	2	5	2	2	1	2	1	1
40	4	8	4	7	5	6	5	5	2	4	3	3	3	2	2	1	2	3	1	2	4	5	4	13	4	4	1	4	1	1
50	3	8	3	7	6	6	3	5	5	4	2	3	2	2	1	1	1	2	1	1	5	21	3	5	3	3	1	3	1	1
60	3	8	3	7	21	6	3	5	4	4	2	3	2	2	2	1	2	2	1	2	3	21	14	14	3	3	1	14	1	1
70	1	8	1	7	29	6	7	5	3	4	9	3	2	2	2	1	2	9	1	2	3	29	1	3	1	1	1	1	1	1
80	1	8	2	7	6	6	6	5	2	4	1	3	1	2	1	1	1	1	1	1	9	6	2	9	9	9	1	9	1	1
90	2	8	2	7	6	6	5	5	2	4	1	3	1	2	1	1	1	1	1	1	2	23	2	2	2	2	1	2	1	1
100	3	8	3	7	3	6	3	5	5	4	2	3	2	2	2	1	2	2	1	2	16	3	3	16	3	3	1	3	1	1
110	2	8	2	7	5	6	5	5	2	4	10	3	3	2	2	1	2	10	1	2	2	5	2	2	9	2	1	9	1	1
120	1	8	1	7	6	6	6	5	1	4	3	3	3	2	2	1	2	3	1	2	1	6	1	1	1	1	1	1	1	1
130	3	8	3	7	23	6	5	5	3	4	1	3	1	2	2	1	2	1	1	2	3	23	14	3	3	3	1	14	1	1
140	1	8	1	7	5	6	5	5	6	4	1	3	3	2	1	1	2	10	1	9	6	5	1	6	1	1	1	1	1	1
150	3	8	3	7	6	6	5	5	3	4	1	3	1	2	1	1	1	1	1	1	3	23	3	3	3	3	1	3	1	1
160	3	8	3	7	6	6	5	5	2	4	9	3	2	2	1	1	1	9	1	1	1	23	1	9	3	3	1	10	1	1
170	1	8	1	7	6	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	23	1	1	1	1	1	1	1	1
180	3	8	3	7	6	6	5	5	3	4	1	3	1	2	1	1	1	1	1	1	3	23	3	3	3	3	1	3	1	1
190	1	8	1	7	23	6	6	5	5	4	2	3	2	2	1	1	1	2	1	1	16	23	10	16	1	1	1	10	1	1
200	1	8	1	7	6	6	6	5	21	4	2	3	2	2	1	1	2	2	1	9	3	6	1	21	1	1	1	1	1	1
210	3	8	3	7	6	6	5	5	6	4	2	3	2	2	1	1	1	2	1	1	6	23	3	6	3	3	1	3	1	1
220	4	8	4	7	6	6	23	5	3	4	1	3	1	2	2	1	2	1	1	2	3	23	14	3	4	4	1	14	1	1
230	1	8	1	7	23	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	23	1	1	1	1	1	1	1	1
240	3	8	2	7	23	6	5	5	5	4	1	3	1	2	1	1	2	1	1	9	5	23	3	5	3	11	1	3	1	1
250	3	8	3	7	5	6	5	5	5	4	3	3	3	2	2	1	2	3	1	2	5	5	3	5	4	3	1	14	1	1
260	1	8	1	7	5	6	5	5	14	4	3	3	3	2	2	1	2	3	1	2	3	5	1	14	1	1	1	1	1	1
270	2	8	13	7	5	6	5	5	2	4	2	3	2	2	2	1	2	2	1	2	2	5	2	2	2	13	1	2	1	1
280	1	8	1	7	6	6	2	5	3	4	2	3	1	2	1	1	1	9	1	1	1	20	1	10	1	1	1	1	1	1
