Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-50.5466	-77.98	27.4335	0.503063	0.496937	0.01	0.739491	0.581042	0.536639	0.218077	0.148759	0.0948812	0.0125256	0	0.2254949	-2	0.4969374	0.5030626	0.01
10	-3.15994	-24.1323	20.9723	0.240154	0.759846	0.02973345	0.737487	0.59588	0.529477	0.215683	0.147826	0.0943112	0.0125091	0	6.686638	0.4741217	0.7598456	0.2401544	2.979351
20	1.56746	-22.2365	23.804	0.0312457	0.968754	2.939196	0.714521	0.605452	0.530482	0.221932	0.150653	0.0962508	0.0126784	0	3.854997	1.23217	0.9687543	0.03124574	17.06749
30	1.17685	-24.5087	25.6855	0.770611	0.229389	9.058773	0.73564	0.596496	0.529258	0.219643	0.148496	0.0962134	0.0126487	0	1.973448	1.999338	0.2293887	0.7706113	99.84766
40	1.64184	-20.9201	22.5619	0.473107	0.526893	2.918258	0.719306	0.578757	0.536649	0.21809	0.147641	0.0943211	0.0124416	0	5.097067	1.42539	0.5268931	0.4731069	26.63117
50	2.55503	-19.9466	22.5016	0.349876	0.650124	3.693562	0.721657	0.591611	0.537009	0.219058	0.146462	0.0943637	0.0126217	0	5.157369	1.769182	0.6501241	0.3498759	58.7735
60	2.99613	-21.1756	24.1717	0.463817	0.536183	2.954036	0.708929	0.603294	0.545051	0.218529	0.146463	0.0935092	0.0124328	0	3.487252	1.69098	0.5361834	0.4638166	49.0885
70	3.17581	-20.9144	24.0902	0.897791	0.102209	5.595078	0.741395	0.603475	0.529489	0.221065	0.144827	0.0943058	0.0124902	0	3.568762	1.903495	0.1022086	0.8977914	80.0746
80	2.73416	-20.7615	23.4956	0.161864	0.838136	1.885047	0.721389	0.605972	0.542476	0.220132	0.145705	0.0962157	0.0125769	0	4.163324	1.998865	0.8381356	0.1618644	99.73896
90	2.49409	-19.7871	22.2811	0.0943319	0.905668	3.865209	0.733722	0.594038	0.535403	0.216792	0.148809	0.0976037	0.0124194	0	5.377814	1.807525	0.9056681	0.09433193	64.19845
100	3.16066	-21.31	24.4707	0.829491	0.170509	5.735509	0.732422	0.595093	0.521647	0.214534	0.150454	0.096575	0.0126656	0	3.188285	1.873294	0.1705087	0.8294913	74.69541
110	0.00289895	-22.0666	22.0695	0.588631	0.411369	3.21608	0.733987	0.595776	0.534982	0.220452	0.149948	0.0931976	0.0121494	0	5.58945	1.146455	0.4113688	0.5886312	14.01053
120	3.49612	-21.3805	24.8766	0.225398	0.774602	3.287539	0.732028	0.590952	0.537738	0.21558	0.147661	0.0939544	0.0120831	0	2.782382	1.86568	0.7746021	0.2253979	73.39722
130	2.29842	-19.7467	22.0451	0.138288	0.861712	3.036069	0.734482	0.594458	0.533346	0.220152	0.145119	0.097691	0.0123881	0	5.613831	1.79168	0.8617124	0.1382876	61.89849
140	2.98647	-21.2965	24.2829	0.402166	0.597834	2.459534	0.727275	0.594556	0.525585	0.219858	0.150619	0.0934636	0.0120997	0	3.376021	1.760879	0.5978336	0.4021664	57.66058
