Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	10	1	18	1	29	1	1	1	1	1	1
10	2	8	7	7	7	6	2	5	13	4	3	3	2	2	2	1	3	2	1	3	1	13	2	7	1	2	1	1	1	1
20	3	8	7	7	6	6	2	5	2	4	2	3	3	2	3	1	4	3	1	13	1	2	3	29	1	3	1	1	1	1
30	1	8	7	7	29	6	2	5	2	4	2	3	15	2	5	1	2	15	1	2	1	2	1	29	1	1	1	1	1	1
40	2	8	6	7	6	6	3	5	3	4	2	3	3	2	3	1	2	3	1	2	1	3	2	6	1	2	1	1	1	1
50	1	8	6	7	6	6	3	5	3	4	3	3	5	2	5	1	3	5	1	3	1	3	1	6	1	1	1	1	1	1
60	10	8	7	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	2	4	1	29	2	10	1	2	1	1
70	1	8	7	7	29	6	4	5	4	4	3	3	4	2	4	1	3	4	1	3	2	4	9	29	2	9	1	2	1	1
80	2	8	2	7	9	6	6	5	1	4	4	3	4	2	2	1	4	13	1	4	2	19	1	9	2	9	1	2	1	1
90	3	8	7	7	6	6	2	5	2	4	1	3	4	2	4	1	9	4	1	9	1	2	3	29	1	3	1	1	1	1
100	1	8	6	7	6	6	2	5	2	4	3	3	1	2	1	1	3	1	1	3	1	2	1	6	9	1	1	9	1	1
110	3	8	29	7	6	6	5	5	5	4	14	3	4	2	4	1	3	4	1	14	1	5	3	29	1	3	1	1	1	1
120	1	8	2	7	6	6	3	5	3	4	1	3	3	2	3	1	1	3	1	1	2	3	1	20	2	1	1	2	1	1
130	1	8	6	7	6	6	6	5	6	4	1	3	4	2	13	1	1	13	1	1	1	6	1	6	1	1	1	1	1	1
140	1	8	7	7	7	6	1	5	1	4	1	3	2	2	2	1	3	2	1	10	1	1	1	7	1	1	1	1	1	1
150	1	8	27	7	7	6	4	5	2	4	1	3	5	2	5	1	1	5	1	1	2	13	3	27	2	10	1	2	1	1
160	3	8	6	7	6	6	2	5	13	4	3	3	1	2	1	1	3	1	1	3	1	13	3	6	1	3	1	1	1	1
170	2	8	7	7	6	6	4	5	4	4	14	3	1	2	1	1	3	1	1	14	2	4	2	29	2	2	1	2	1	1
180	3	8	7	7	7	6	2	5	2	4	3	3	1	2	1	1	3	1	1	3	1	2	1	7	1	10	1	1	1	1
190	1	8	6	7	6	6	4	5	4	4	1	3	3	2	3	1	10	3	1	10	2	4	10	6	2	10	1	2	1	1
200	11	8	7	7	7	6	5	5	5	4	2	3	1	2	1	1	2	1	1	2	1	5	2	7	9	11	1	9	1	1
210	1	8	6	7	6	6	2	5	2	4	1	3	4	2	4	1	1	4	1	1	1	2	1	6	1	1	1	1	1	1
220	3	8	7	7	6	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	2	1	3	29	2	3	1	2	1	1
230	2	8	6	7	6	6	5	5	5	4	1	3	5	2	5	1	1	5	1	1	2	5	2	6	2	2	1	2	1	1
240	1	8	6	7	6	6	5	5	5	4	4	3	4	2	4	1	4	4	1	4	1	5	1	6	1	1	1	1	1	1
250	1	8	29	7	6	6	2	5	2	4	3	3	2	2	2	1	3	2	1	3	1	2	1	29	1	1	1	1	1	1
260	3	8	6	7	6	6	4	5	4	4	3	3	2	2	1	1	3	9	1	3	1	4	3	6	1	3	1	1	1	1
270	2	8	6	7	6	6	2	5	2	4	3	3	13	2	4	1	3	13	1	3	1	2	2	6	1	2	1	1	1	1
280	2	8	25	7	2	6	4	5	4	4	3	3	3	2	3	1	3	3	1	3	2	4	2	25	2	2	1	2	1	1
290	2	8	7	7	7	6	6	5	6	4	4	3	16	2	5	1	4	16	1	4	1	6	2	7	1	2	1	1	1	1
300	1	8	7	7	7	6	4	5	4	4	3	3	5	2	5	1	3	5	1	3	1	4	1	7	1	1	1	1	1	1
310	1	8	7	7	29	6	1	5	1	4	4	3	3	2	3	1	4	3	1	4	1	1	1	29	1	1	1	1	1	1
320	3	8	6	7	6	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	2	4	3	6	2	3	1	2	1	1
330	2	8	6	7	6	6	13	5	4	4	4	3	1	2	1	1	4	1	1	4	2	13	2	6	2	2	1	2	1	1
340	1	8	7	7	7	6	4	5	22	4	3	3	10	2	3	1	3	10	1	3	1	22	1	7	1	1	1	1	1	1
350	1	8	6	7	6	6	4	5	12	4	1	3	4	2	4	1	3	4	1	10	1	12	1	6	1	1	1	1	1	1
360	1	8	7	7	7	6	3	5	3	4	2	3	2	2	2	1	2	2	1	2	2	3	1	7	2	1	1	2	1	1
370	1	8	7	7	7	6	4	5	4	4	3	3	13	2	2	1	3	13	1	3	1	4	1	7	1	1	1	1	1	1
380	2	8	7	7	6	6	2	5	2	4	2	3	1	2	1	1	2	1	1	2	2	2	2	29	2	2	1	2	1	1
390	3	8	7	7	7	6	1	5	3	4	3	3	4	2	4	1	1	4	1	10	1	10	3	7	1	3	1	1	1	1
400	3	8	6	7	6	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	3	6	1	3	1	1	1	1
410	3	8	7	7	6	6	4	5	4	4	10	3	4	2	4	1	3	4	1	10	1	4	3	29	1	3	1	1	1	1
420	1	8	7	7	7	6	2	5	2	4	13	3	4	2	4	1	4	4	1	13	2	2	1	7	2	1	1	2	1	1
430	1	8	7	7	7	6	1	5	1	4	10	3	5	2	5	1	3	5	1	10	2	1	1	7	2	1	1	2	1	1
440	2	8	21	7	6	6	3	5	1	4	4	3	4	2	2	1	4	13	1	4	1	10	2	21	1	2	1	1	1	1
450	3	8	6	7	6	6	4	5	4	4	3	3	4	2	4	1	10	4	1	10	2	4	3	6	2	3	1	2	1	1
460	11	8	7	7	29	6	5	5	5	4	1	3	10	2	3	1	1	10	1	1	2	5	2	29	2	11	1	2	1	1
470	3	8	29	7	7	6	3	5	4	4	2	3	4	2	2	1	2	13	1	2	1	14	3	29	1	3	1	1	1	1
480	3	8	6	7	6	6	1	5	1	4	10	3	4	2	4	1	3	4	1	10	2	1	3	6	2	3	1	2	1	1
490	1	8	6	7	6	6	2	5	2	4	3	3	9	2	2	1	3	9	1	3	1	2	1	6	1	1	1	1	1	1
500	1	8	7	7	29	6	2	5	13	4	2	3	3	2	14	1	2	14	1	2	1	13	3	29	1	10	1	1	1	1
510	1	8	6	7	6	6	13	5	2	4	1	3	3	2	3	1	1	3	1	1	1	13	1	6	1	1	1	1	1	1
520	1	8	7	7	7	6	2	5	2	4	1	3	5	2	5	1	3	5	1	10	1	2	1	7	1	1	1	1	1	1
530	3	8	7	7	7	6	4	5	4	4	3	3	3	2	3	1	3	3	1	3	2	4	3	7	2	3	1	2	1	1
540	1	8	7	7	27	6	1	5	1	4	1	3	5	2	15	1	1	15	1	1	1	1	10	27	1	10	1	1	1	1
550	10	8	6	7	7	6	1	5	1	4	3	3	3	2	3	1	3	3	1	3	2	1	1	29	1	10	1	9	1	1
560	2	8	7	7	7	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	2	5	2	7	2	2	1	2	1	1
570	10	8	7	7	29	6	2	5	2	4	10	3	5	2	5	1	1	5	1	10	1	2	1	29	1	10	1	1	1	1
580	3	8	7	7	6	6	1	5	1	4	1	3	5	2	2	1	1	16	1	1	2	1	3	29	2	3	1	2	1	1
590	1	8	4	7	6	6	3	5	2	4	4	3	4	2	2	1	4	13	1	4	1	11	1	22	1	1	1	1	1	1
600	1	8	7	7	6	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	1	5	1	29	1	1	1	1	1	1
610	1	8	6	7	6	6	4	5	4	4	1	3	3	2	3	1	1	3	1	1	2	4	1	6	2	1	1	2	1	1
620	1	8	7	7	29	6	5	5	5	4	1	3	3	2	3	1	1	3	1	1	1	5	1	29	1	1	1	1	1	1
630	3	8	29	7	6	6	5	5	5	4	4	3	13	2	2	1	4	13	1	4	1	5	3	29	1	3	1	1	1	1
640	3	8	6	7	6	6	2	5	2	4	1	3	5	2	5	1	1	5	1	1	1	2	10	6	1	10	1	1	1	1
650	1	8	7	7	7	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	7	1	1	1	1	1	1
660	3	8	7	7	7	6	5	5	4	4	1	3	3	2	17	1	10	17	1	10	1	18	10	7	1	10	1	1	1	1
670	1	8	7	7	6	6	4	5	4	4	4	3	5	2	5	1	4	5	1	4	2	4	3	29	2	10	1	2	1	1
680	1	8	7	7	7	6	5	5	5	4	3	3	3	2	3	1	3	3	1	3	1	5	1	7	1	1	1	1	1	1
690	3	8	6	7	6	6	3	5	3	4	3	3	4	2	4	1	3	4	1	3	1	3	3	6	1	3	1	1	1	1
700	1	8	7	7	6	6	5	5	5	4	1	3	5	2	5	1	1	5	1	1	1	5	1	29	1	1	1	1	1	1
710	2	8	6	7	6	6	3	5	3	4	1	3	2	2	13	1	1	13	1	1	1	3	9	6	1	9	1	1	1	1
720	1	8	7	7	6	6	2	5	2	4	1	3	10	2	3	1	1	10	1	1	1	2	1	29	1	1	1	1	1	1
730	3	8	7	7	7	6	4	5	4	4	3	3	3	2	3	1	3	3	1	3	1	4	3	7	1	3	1	1	1	1
740	2	8	7	7	7	6	2	5	2	4	4	3	15	2	5	1	4	15	1	4	1	2	2	7	1	2	1	1	1	1
750	3	8	7	7	7	6	5	5	5	4	2	3	1	2	1	1	2	1	1	2	1	5	3	7	1	3	1	1	1	1
760	3	8	7	7	7	6	2	5	2	4	1	3	5	2	5	1	1	5	1	1	2	2	3	7	2	3	1	2	1	1
770	3	8	7	7	6	6	3	5	3	4	1	3	2	2	2	1	1	2	1	1	1	3	3	29	1	3	1	1	1	1
780	1	8	7	7	7	6	10	5	3	4	10	3	13	2	2	1	1	13	1	10	1	10	1	7	1	1	1	1	1	1
790	1	8	6	7	29	6	1	5	10	4	1	3	4	2	4	1	1	4	1	1	1	10	1	29	1	1	1	1	1	1
800	3	8	7	7	7	6	1	5	1	4	4	3	2	2	2	1	4	2	1	4	1	1	3	7	1	3	1	1	1	1
810	1	8	7	7	7	6	5	5	17	4	3	3	9	2	1	1	3	9	1	3	2	17	10	7	2	10	1	2	1	1
820	1	8	7	7	7	6	4	5	4	4	3	3	2	2	2	1	3	2	1	3	2	4	1	7	2	1	1	2	1	1
830	3	8	7	7	29	6	3	5	2	4	3	3	4	2	4	1	3	4	1	3	1	11	10	29	1	10	1	1	1	1
840	1	8	7	7	6	6	1	5	1	4	1	3	4	2	2	1	1	13	1	1	1	1	1	29	1	1	1	1	1	1
850	3	8	29	7	6	6	4	5	4	4	3	3	3	2	3	1	10	3	1	10	1	4	10	29	1	10	1	1	1	1
860	2	8	6	7	6	6	1	5	1	4	3	3	4	2	4	1	3	4	1	3	2	1	2	6	2	2	1	2	1	1
870	1	8	7	7	25	6	5	5	5	4	4	3	1	2	1	1	3	1	1	14	2	5	1	25	2	1	1	2	1	1
880	1	8	7	7	6	6	1	5	1	4	10	3	1	2	1	1	3	1	1	10	1	1	1	29	1	1	1	1	1	1
890	2	8	7	7	6	6	10	5	1	4	2	3	2	2	2	1	2	2	1	2	1	10	2	29	1	2	1	1	1	1
900	2	8	7	7	7	6	13	5	2	4	10	3	4	2	4	1	1	4	1	10	2	13	2	7	2	2	1	2	1	1
910	1	8	6	7	6	6	4	5	4	4	2	3	3	2	3	1	2	3	1	2	1	4	1	6	1	1	1	1	1	1
920	2	8	7	7	29	6	3	5	4	4	3	3	2	2	11	1	3	11	1	3	2	14	2	29	2	2	1	2	1	1
930	3	8	6	7	6	6	2	5	2	4	3	3	4	2	4	1	1	4	1	10	1	2	3	6	1	3	1	1	1	1
940	1	8	7	7	7	6	1	5	3	4	1	3	2	2	3	1	1	11	1	1	1	10	1	7	1	1	1	1	1	1
950	3	8	29	7	6	6	2	5	2	4	1	3	1	2	10	1	1	10	1	1	1	2	3	29	1	3	1	1	1	1
960	2	8	6	7	6	6	4	5	4	4	2	3	5	2	3	1	2	17	1	2	2	4	2	6	2	2	1	2	1	1
970	3	8	6	7	6	6	14	5	3	4	3	3	3	2	3	1	3	3	1	3	2	14	3	6	2	3	1	2	1	1
980	2	8	7	7	6	6	5	5	5	4	2	3	13	2	4	1	2	13	1	2	1	5	2	29	1	2	1	1	1	1
990	3	8	6	7	6	6	3	5	3	4	3	3	5	2	17	1	10	17	1	10	1	3	3	6	1	3	1	1	1	1
1000	3	8	6	7	6	6	5	5	5	4	3	3	3	2	3	1	3	3	1	3	2	5	3	6	2	3	1	2	1	1
1010	1	8	6	7	6	6	3	5	3	4	3	3	2	2	13	1	3	13	1	3	1	3	1	6	1	1	1	1	1	1
1020	1	8	7	7	7	6	2	5	4	4	1	3	2	2	2	1	1	2	1	1	2	13	1	7	2	1	1	2	1	1
1030	2	8	29	7	6	6	4	5	4	4	3	3	13	2	2	1	10	13	1	10	2	4	2	29	2	2	1	2	1	1
1040	1	8	7	7	7	6	5	5	5	4	2	3	10	2	1	1	2	10	1	2	1	5	1	7	1	1	1	1	1	1
1050	1	8	6	7	6	6	5	5	5	4	2	3	1	2	5	1	2	15	1	2	1	5	3	6	1	10	1	1	1	1
1060	1	8	6	7	6	6	2	5	2	4	1	3	1	2	1	1	1	1	1	1	1	2	1	6	1	1	1	1	1	1
1070	3	8	7	7	7	6	3	5	3	4	3	3	3	2	3	1	3	3	1	3	1	3	3	7	1	3	1	1	1	1
1080	10	8	6	7	6	6	2	5	2	4	1	3	4	2	2	1	1	13	1	1	1	2	3	6	1	10	1	1	1	1
1090	3	8	29	7	6	6	5	5	3	4	10	3	2	2	2	1	1	2	1	10	9	17	3	29	1	3	1	9	1	1
1100	1	8	7	7	7	6	5	5	5	4	1	3	4	2	4	1	1	4	1	1	1	5	1	7	1	1	1	1	1	1
1110	1	8	7	7	7	6	1	5	3	4	2	3	4	2	4	1	2	4	1	2	1	10	1	7	1	1	1	1	1	1
1120	3	8	7	7	7	6	5	5	5	4	2	3	4	2	3	1	2	14	1	2	1	5	3	7	1	3	1	1	1	1
1130	3	8	29	7	6	6	1	5	1	4	4	3	2	2	2	1	1	2	1	12	2	1	3	29	2	3	1	2	1	1
1140	2	8	6	7	6	6	4	5	13	4	2	3	4	2	4	1	2	4	1	2	2	13	2	6	2	2	1	2	1	1
1150	3	8	29	7	6	6	5	5	5	4	13	3	2	2	2	1	2	2	1	13	1	5	3	29	1	3	1	1	1	1
