Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-70.9802	-102.556	31.5753	0.881526	0.118474	0.01	0.773469	0.310896	0.25222	0.235003	0.0289063	0.024888	0.008382	0	0.6852793	-2	0.1184743	0.8815257	0.01
10	4.98801	-22.1806	27.1686	0.189816	0.810184	0.04902014	0.763004	0.307089	0.261106	0.23475	0.0283934	0.0254977	0.00835149	0	5.091905	1.580281	0.8101842	0.1898158	38.04353
20	2.75757	-20.1929	22.9504	0.376428	0.623572	0.04513074	0.756404	0.30931	0.260432	0.234117	0.0282089	0.0252105	0.0084323	0	9.310118	1.723028	0.623572	0.376428	52.84795
30	5.22623	-24.0391	29.2653	0.589968	0.410032	0.1403733	0.776762	0.303029	0.262555	0.23392	0.0280607	0.0249891	0.00834556	0	2.995262	1.701885	0.4100321	0.5899679	50.33677
40	5.05465	-23.3685	28.4232	0.282888	0.717112	0.05880106	0.781759	0.310898	0.256446	0.239776	0.0286115	0.0255615	0.00838241	0	3.83735	1.540495	0.7171123	0.2828877	34.71324
50	4.6684	-22.5146	27.183	0.226321	0.773679	1.097417	0.782445	0.302563	0.256922	0.241237	0.0280987	0.0256571	0.00856415	0	5.077582	1.351481	0.7736792	0.2263208	22.46367
60	4.09309	-22.7625	26.8556	0.460679	0.539321	4.065582	0.784918	0.296979	0.260916	0.243339	0.0282032	0.0260373	0.00837543	0	5.404939	1.550041	0.5393215	0.4606785	35.48472
70	5.3718	-20.6484	26.0202	0.854732	0.145268	2.763362	0.781279	0.297748	0.254479	0.241304	0.0293459	0.0257349	0.00854543	0	6.240366	1.731895	0.1452679	0.8547321	53.93804
80	6.62565	-21.2903	27.9159	0.340083	0.659917	3.392032	0.762372	0.296707	0.258022	0.238918	0.0285541	0.0258195	0.00855138	0	4.344604	1.951887	0.659917	0.340083	89.51322
90	5.36449	-21.879	27.2434	0.372983	0.627017	1.675596	0.76672	0.296704	0.255449	0.240214	0.0288971	0.0256036	0.00843545	0	5.017099	1.500707	0.6270165	0.3729835	31.6743
