Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-65.2447	-98.5698	33.3252	0.968223	0.0317772	0.01	0.298037	0.215465	0.148877	0.114901	0.0778392	0.0143474	0.00765446	0	1.178641	-2	0.03177725	0.9682228	0.01
10	6.49579	-24.5013	30.9971	0.5108	0.4892	0.02262217	0.288417	0.218794	0.146322	0.113696	0.079127	0.014166	0.00786342	0	3.506689	1.391372	0.4892003	0.5107997	24.62474
20	6.91071	-21.1852	28.0959	0.607121	0.392879	0.1320173	0.297106	0.219867	0.148266	0.111998	0.0776988	0.0143673	0.00788277	0	6.407932	1.742372	0.3928793	0.6071207	55.25501
30	7.43402	-21.16	28.594	0.24747	0.75253	0.6836358	0.298194	0.221702	0.148718	0.110843	0.0789875	0.0141692	0.00771465	0	5.909782	1.647302	0.7525304	0.2474696	44.3917
40	6.62809	-20.3625	26.9906	0.933298	0.0667019	0.443082	0.2955	0.225237	0.148239	0.110266	0.0795556	0.014489	0.00783787	0	7.513227	1.845798	0.06670189	0.9332981	70.11289
50	5.98303	-25.0383	31.0213	0.401147	0.598853	0.5094468	0.296796	0.226285	0.1433	0.112057	0.0789906	0.014703	0.00765885	0	3.482481	1.207732	0.5988526	0.4011474	16.13363
60	9.01013	-19.9103	28.9205	0.237819	0.762181	2.522137	0.295599	0.223348	0.143359	0.114414	0.0805389	0.014303	0.00763193	0	5.583353	1.925478	0.7621815	0.2378185	84.23213
70	8.39389	-21.7968	30.1907	0.154092	0.845908	2.950185	0.296351	0.220974	0.142747	0.114009	0.0805978	0.014454	0.00753915	0	4.313079	1.662457	0.8459076	0.1540924	45.96816
80	5.23873	-22.7613	28	0.113931	0.886069	4.201805	0.297471	0.220794	0.145923	0.113316	0.0802959	0.0145626	0.00781122	0	6.503816	1.515011	0.8860686	0.1139314	32.73493
90	4.71237	-20.8165	25.5288	0.739444	0.260556	0.4175905	0.298092	0.22035	0.147518	0.113933	0.0777003	0.0145968	0.00780723	0	8.974993	1.408966	0.2605559	0.7394441	25.64281
100	9.13652	-21.8231	30.9596	0.994687	0.00531336	2.688789	0.296539	0.218375	0.14892	0.110536	0.0793366	0.014631	0.00773637	0	3.544168	1.777821	0.005313362	0.9946866	59.95444
110	8.93745	-19.9134	28.8509	0.856024	0.143976	3.234291	0.294787	0.218256	0.149299	0.111679	0.0800978	0.0145319	0.00755944	0	5.652922	1.929125	0.1439759	0.8560241	84.94241
120	9.35461	-22.8938	32.2484	0.297632	0.702368	2.12631	0.296483	0.219859	0.145984	0.11293	0.0804543	0.0146911	0.00753981	0	2.255402	1.929418	0.7023679	0.2976321	84.99985
130	8.08142	-24.125	32.2064	0.628401	0.371599	2.194388	0.291066	0.217871	0.148526	0.112705	0.0802739	0.0140796	0.00752494	0	2.297397	1.654088	0.3715987	0.6284013	45.09077
140	8.18134	-22.0047	30.186	0.682839	0.317161	3.865602	0.294051	0.217547	0.142657	0.114608	0.0792048	0.0140531	0.00756071	0	4.317812	1.731134	0.317161	0.682839	53.84361
150	8.44109	-19.4897	27.9307	0.706548	0.293452	2.551075	0.29132	0.215326	0.142719	0.114342	0.0785948	0.0144682	0.00773187	0	6.573071	1.948833	0.2934519	0.7065481	88.8859
160	9.98324	-21.2612	31.2445	0.427779	0.572221	3.262515	0.290165	0.217987	0.146164	0.114649	0.0784012	0.0147015	0.00776495	0	3.25934	1.946703	0.5722206	0.4277794	88.45114
170	8.92636	-21.8948	30.8212	0.172052	0.827948	5.046548	0.285596	0.223679	0.148848	0.115339	0.0770227	0.014761	0.0077012	0	3.682654	1.916391	0.8279484	0.1720516	82.48798
