Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-63.8853	-95.6666	31.7813	0.228339	0.771661	0.01	0.591691	0.53442	0.185066	0.16782	0.138755	0.0649628	0.00139446	0	0.09869583	-2	0.7716606	0.2283394	0.01
10	3.25193	-26.4686	29.7205	0.450609	0.549391	0.003366023	0.597253	0.546008	0.189394	0.167352	0.139513	0.0644669	0.00143167	0	2.15943	1.970105	0.5493907	0.4506093	93.34795
20	2.82247	-25.7932	28.6156	0.0106749	0.989325	0.01570599	0.593988	0.543815	0.18714	0.171511	0.139237	0.0661717	0.00144057	0	3.264336	1.322133	0.9893251	0.01067495	20.99582
30	2.51897	-27.7927	30.3117	0.210651	0.789349	0.1200692	0.584602	0.55566	0.181107	0.171515	0.138318	0.0662263	0.00143031	0	1.568267	1.763416	0.7893493	0.2106507	57.99839
40	4.03884	-22.5988	26.6376	0.359674	0.640326	0.4057784	0.57137	0.533206	0.186165	0.171662	0.14208	0.0643731	0.00139824	0	5.242372	1.947691	0.6403258	0.3596742	88.65246
50	3.86298	-25.1707	29.0337	0.693281	0.306719	1.329652	0.571599	0.529955	0.181114	0.171433	0.140725	0.0670781	0.00139809	0	2.84629	1.735253	0.3067187	0.6932813	54.35673
60	4.17425	-24.8396	29.0139	0.0850082	0.914992	1.490293	0.570337	0.542067	0.181879	0.171152	0.136	0.0669303	0.00140808	0	2.866109	1.564492	0.9149918	0.08500817	36.68533
70	3.29163	-27.2605	30.5521	0.806205	0.193795	2.756755	0.57198	0.546489	0.189693	0.167684	0.139677	0.0654735	0.00142674	0	1.327858	1.855879	0.1937945	0.8062055	71.75938
80	3.5302	-26.0849	29.6151	0.916646	0.0833537	2.464368	0.572432	0.553424	0.186497	0.164755	0.137166	0.0655296	0.001412	0	2.264878	1.740504	0.08335365	0.9166463	55.01794
90	4.61502	-24.6625	29.2775	0.545702	0.454298	1.243314	0.58425	0.534722	0.185483	0.167295	0.135723	0.0670905	0.0014149	0	2.602483	1.918496	0.4542979	0.5457021	82.88879
100	5.03259	-23.7514	28.784	0.427789	0.572211	3.676821	0.574721	0.536213	0.188417	0.168941	0.142518	0.0667953	0.00142921	0	3.095975	1.982905	0.5722106	0.4277894	96.14019
110	1.36064	-21.7104	23.071	0.71701	0.28299	2.933547	0.579671	0.538598	0.184511	0.164375	0.1423	0.0670985	0.00144098	0	8.808977	1.87797	0.2829901	0.7170099	75.50404
120	3.41156	-24.8258	28.2374	0.34158	0.65842	4.784623	0.584551	0.532819	0.183817	0.168041	0.140243	0.0653831	0.00141805	0	3.642606	1.882144	0.6584197	0.3415803	76.23319
130	4.61846	-22.8218	27.4402	0.624201	0.375799	3.307282	0.578622	0.5384	0.187067	0.169524	0.139658	0.065071	0.00140488	0	4.439742	1.988648	0.3757993	0.6242007	97.42
140	4.77607	-24.9633	29.7394	0.527982	0.472018	2.559969	0.575906	0.541797	0.184574	0.168886	0.140959	0.0656014	0.0014309	0	2.140591	1.890771	0.4720184	0.5279816	77.76264
150	3.3199	-25.8321	29.152	0.621979	0.378021	2.10831	0.571777	0.543894	0.188022	0.170554	0.137965	0.0669081	0.00144473	0	2.727989	1.551121	0.3780207	0.6219793	35.57301
160	2.01669	-20.5976	22.6143	0.427177	0.572823	1.328373	0.583772	0.545173	0.189447	0.168372	0.138392	0.0641343	0.00144111	0	9.265726	1.993071	0.5728232	0.4271768	98.41709
170	4.04116	-23.733	27.7741	0.0330865	0.966914	3.680906	0.578728	0.540824	0.1857	0.167371	0.138125	0.0641981	0.00140147	0	4.105869	1.757283	0.9669135	0.03308649	57.18512
180	4.59368	-23.8855	28.4792	0.0802311	0.919769	3.428493	0.570914	0.546431	0.186685	0.166645	0.136597	0.064625	0.00144287	0	3.400815	1.770127	0.9197689	0.08023108	58.90164
190	4.71246	-22.8545	27.5669	0.468675	0.531325	2.080365	0.593452	0.548857	0.181268	0.1634	0.135729	0.0648749	0.00143517	0	4.313066	1.893751	0.5313248	0.4686752	78.29813
200	3.32724	-27.3853	30.7126	0.633816	0.366184	4.471579	0.593756	0.547846	0.18152	0.164896	0.136066	0.0666967	0.00144287	0	1.167392	1.951221	0.3661842	0.6338158	89.37595
210	3.7839	-25.2067	28.9906	0.833829	0.166171	3.533602	0.598504	0.537364	0.18223	0.166123	0.138162	0.0661755	0.00142905	0	2.889345	1.791214	0.1661715	0.8338285	61.83213
220	4.74044	-24.616	29.3565	0.119356	0.880644	0.7706837	0.598185	0.531948	0.18289	0.164756	0.135947	0.0640383	0.00143625	0	2.52351	1.947186	0.880644	0.119356	88.54953
230	4.37753	-23.4238	27.8013	0.126676	0.873324	0.6079932	0.587812	0.545998	0.183117	0.167657	0.13793	0.0657893	0.00143599	0	4.07864	1.812097	0.8733239	0.1266761	64.87789
240	5.32916	-23.5399	28.869	0.232119	0.767881	2.719595	0.591691	0.547278	0.1828	0.171605	0.136835	0.0661686	0.00141187	0	3.01095	1.922638	0.7678808	0.2321192	83.68305
250	5.03638	-24.2095	29.2458	0.2625	0.7375	1.954749	0.586968	0.532695	0.181642	0.167478	0.137569	0.0658789	0.00137853	0	2.634138	1.869916	0.7375	0.2625	74.11666
260	3.71814	-26.6524	30.3705	0.84167	0.15833	3.108068	0.582298	0.55087	0.18345	0.171716	0.13913	0.0667337	0.00141209	0	1.509479	1.895208	0.1583301	0.8416699	78.56117
270	4.49516	-25.4575	29.9526	0.186956	0.813044	1.811775	0.576516	0.534648	0.18569	0.171093	0.140905	0.0661392	0.00140774	0	1.927346	1.767885	0.8130439	0.1869561	58.59823
280	4.85336	-25.3349	30.1883	0.188862	0.811138	2.303402	0.591204	0.534827	0.190331	0.169037	0.140022	0.0653233	0.00141846	0	1.691694	1.8894	0.811138	0.188862	77.51762
290	3.85605	-26.3942	30.2503	0.986465	0.0135351	2.395684	0.596557	0.540187	0.182471	0.164842	0.140095	0.0655581	0.00144699	0	1.629687	1.938261	0.01353507	0.9864649	86.74826
300	3.58059	-24.8472	28.4278	0.483452	0.516548	3.613767	0.574455	0.546663	0.183547	0.163924	0.141158	0.064289	0.00143125	0	3.452161	1.696201	0.5165482	0.4834518	49.68219
310	4.17648	-24.1099	28.2864	0.381412	0.618588	3.184359	0.59362	0.544586	0.189015	0.165113	0.1384	0.0659425	0.0014177	0	3.593611	1.755	0.6185879	0.3814121	56.88532
320	5.07589	-23.0832	28.1591	0.193659	0.806341	1.793932	0.594612	0.535119	0.189904	0.165913	0.141293	0.0651399	0.00141599	0	3.720854	1.88647	0.8063412	0.1936588	76.99641
330	5.27775	-22.3853	27.663	0.00869281	0.991307	1.707089	0.579517	0.53325	0.18149	0.164836	0.141052	0.0669594	0.00143074	0	4.216967	1.950727	0.9913072	0.008692815	89.27434
340	3.96637	-25.1798	29.1462	0.649951	0.350049	2.442496	0.570662	0.536372	0.184043	0.165022	0.139637	0.0669132	0.00141329	0	2.733781	1.709132	0.3500485	0.6499515	51.18371
350	3.77209	-22.7866	26.5586	0.0171501	0.98285	2.260738	0.590848	0.535791	0.184759	0.164177	0.140312	0.0664131	0.0013759	0	5.321329	1.699578	0.9828499	0.01715005	50.07009
