Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-51.8059	-88.7487	36.9429	0.497066	0.502934	0.01	0.434627	0.351302	0.286492	0.0830479	0.0214079	0.00568374	0.000958875	0	0.6551234	-2	0.5029341	0.4970659	0.01
10	9.60279	-23.9332	33.536	0.0892377	0.910762	0.01796452	0.438674	0.344783	0.281951	0.0809714	0.0222916	0.00556384	0.000963519	0	4.062	1.980307	0.9107623	0.08923773	95.56685
20	9.31688	-23.5504	32.8673	0.667477	0.332523	0.5119816	0.433977	0.345758	0.292348	0.0805043	0.0223427	0.00560516	0.00096664	0	4.730724	1.957382	0.3325227	0.6674773	90.65291
30	9.43854	-24.3738	33.8123	0.0752811	0.924719	0.4728486	0.427615	0.34631	0.290609	0.0824351	0.0221177	0.00571887	0.000972405	0	3.785667	1.797675	0.9247189	0.07528113	62.75885
40	9.31137	-24.739	34.0504	0.620251	0.379749	1.050168	0.427723	0.355184	0.289464	0.0817112	0.0222674	0.00549233	0.000980812	0	3.547624	1.861523	0.3797487	0.6202513	72.69817
50	9.92875	-23.4125	33.3413	0.30602	0.69398	3.620671	0.423162	0.352735	0.284245	0.0826801	0.0215466	0.00554779	0.0009768	0	4.256699	1.937571	0.6939796	0.3060204	86.61063
60	10.157	-24.2595	34.4164	0.543025	0.456975	1.436325	0.428563	0.352866	0.293351	0.0834099	0.0213007	0.00547776	0.000973828	0	3.181576	1.988968	0.4569755	0.5430245	97.49186
70	10.1615	-23.6343	33.7958	0.0751802	0.92482	4.35474	0.426442	0.356803	0.285455	0.083112	0.0215011	0.0054946	0.000938962	0	3.802205	1.968022	0.9248198	0.07518022	92.9014
80	9.64129	-23.8999	33.5412	0.176093	0.823907	4.900379	0.434272	0.358451	0.29277	0.0817593	0.0217178	0.00547513	0.000951703	0	4.056801	1.968761	0.8239068	0.1760932	93.05952
90	7.94443	-23.8679	31.8124	0.828026	0.171974	3.939889	0.440359	0.356485	0.293833	0.08283	0.0221687	0.00551541	0.000954767	0	5.785639	1.857218	0.1719736	0.8280264	71.98099
100	9.41169	-23.8798	33.2915	0.98915	0.0108499	3.524303	0.435228	0.35368	0.293112	0.0829415	0.0214847	0.00549338	0.000936663	0	4.306508	1.959667	0.01084995	0.9891501	91.13122
