Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-56.6314	-88.7715	32.14	0.619595	0.380405	0.01	0.320388	0.207078	0.207781	0.124814	0.120298	0.0249422	0.00881428	0	0.7523727	-2	0.3804052	0.6195948	0.01
10	5.66642	-24.7825	30.4489	0.281673	0.718327	0.01806007	0.327915	0.205256	0.20391	0.123058	0.120554	0.0252767	0.0084833	0	2.443472	1.990716	0.718327	0.281673	97.88502
20	4.03118	-21.0623	25.0934	0.126573	0.873427	0.01687646	0.331465	0.206789	0.208255	0.12028	0.120916	0.0251044	0.00855343	0	7.798983	1.413274	0.8734268	0.1265732	25.89849
30	4.93372	-21.934	26.8677	0.419525	0.580475	0.007536386	0.332564	0.205079	0.208639	0.121787	0.120641	0.0257826	0.00887192	0	6.024736	1.401491	0.5804752	0.4195248	25.20525
40	2.42402	-19.8578	22.2818	0.683058	0.316942	0.002625453	0.33279	0.208718	0.204457	0.123451	0.116934	0.0259913	0.00883613	0	10.61058	1.942481	0.3169416	0.6830584	87.59524
50	4.97431	-23.2937	28.268	0.106149	0.893851	0.0008646981	0.320567	0.214945	0.20508	0.124642	0.118787	0.0256515	0.00873627	0	4.624411	1.227265	0.893851	0.106149	16.87583
60	5.84944	-24.1524	30.0018	0.729966	0.270034	0.0009925918	0.332146	0.208861	0.208939	0.125833	0.117851	0.025496	0.00877345	0	2.890579	1.84312	0.2700342	0.7299658	69.68195
70	5.67294	-24.0264	29.6994	0.0533154	0.946685	0.0006182459	0.331389	0.215729	0.211442	0.124946	0.119784	0.0260989	0.00887468	0	3.193034	1.56786	0.9466846	0.0533154	36.97091
80	6.05322	-22.2746	28.3278	0.0764079	0.923592	0.0004509966	0.327803	0.210246	0.206261	0.124763	0.117408	0.0257695	0.00882073	0	4.564628	1.998104	0.9235921	0.07640786	99.56438
90	5.95043	-22.3499	28.3003	0.374755	0.625245	0.0001077302	0.32712	0.207575	0.213046	0.123062	0.120158	0.0262048	0.00866695	0	4.592084	1.773426	0.6252445	0.3747555	59.35077
100	5.86526	-21.8995	27.7648	0.311404	0.688596	0.004110403	0.326188	0.211392	0.213068	0.122939	0.120484	0.0261839	0.0087244	0	5.127616	1.888745	0.6885959	0.3114041	77.40071
110	3.5186	-23.6085	27.1271	0.396803	0.603197	0.01038268	0.32769	0.208821	0.212397	0.124407	0.121163	0.0260461	0.0087816	0	5.765367	0.9925493	0.6031971	0.3968029	9.829904
120	5.54014	-23.3455	28.8856	0.954174	0.0458258	0.008950583	0.333983	0.206518	0.212678	0.125288	0.116848	0.0257754	0.00879571	0	4.006813	1.478082	0.04582582	0.9541742	30.06644
130	5.65094	-24.7665	30.4174	0.701585	0.298415	0.02646767	0.332344	0.210443	0.213925	0.124186	0.116891	0.0255005	0.0086952	0	2.47501	1.913515	0.2984152	0.7015848	81.94367
140	6.80695	-22.5157	29.3227	0.0604984	0.939502	0.724156	0.328283	0.206883	0.212836	0.121873	0.115582	0.0256365	0.00876367	0	3.569766	1.902798	0.9395016	0.06049839	79.94629
150	5.38401	-26.4159	31.7999	0.660129	0.339871	2.196547	0.333037	0.2085	0.213161	0.122841	0.115596	0.0250819	0.00862111	0	1.092515	1.995046	0.3398708	0.6601292	98.86575
160	7.50109	-21.2791	28.7802	0.570692	0.429308	5.56533	0.322477	0.206227	0.213001	0.125611	0.116012	0.025672	0.00870643	0	4.112199	1.747504	0.4293084	0.5706916	55.91187
170	8.61958	-20.8202	29.4398	0.0752852	0.924715	4.259994	0.330637	0.207144	0.212642	0.125087	0.119906	0.025736	0.00882123	0	3.45262	1.981156	0.9247148	0.0752852	95.75383
180	8.16165	-22.5933	30.755	0.71154	0.28846	3.584652	0.321042	0.21311	0.206375	0.121897	0.118024	0.0255924	0.00880571	0	2.13742	1.947475	0.28846	0.71154	88.60848
190	8.19581	-22.2613	30.4571	0.3973	0.6027	6.294408	0.324536	0.214121	0.210252	0.123442	0.116853	0.0253228	0.00888506	0	2.435346	1.877634	0.6026997	0.3973003	75.44564
200	7.14746	-22.3004	29.4479	0.637644	0.362356	1.637361	0.328797	0.20563	0.208507	0.124605	0.119078	0.0251892	0.00878319	0	3.44456	1.705962	0.3623563	0.6376437	50.81152
210	8.49213	-21.0797	29.5718	0.635036	0.364964	3.596383	0.324127	0.206586	0.213459	0.120709	0.121317	0.025045	0.00885231	0	3.320608	1.974241	0.3649635	0.6350365	94.24125
220	7.18659	-24.4149	31.6015	0.850601	0.149399	6.534882	0.320435	0.206857	0.206821	0.120494	0.119297	0.0254584	0.00846527	0	1.290885	1.924933	0.1493991	0.8506009	84.12658
230	8.20592	-21.9678	30.1737	0.668217	0.331783	7.709372	0.322471	0.206772	0.208782	0.121321	0.120734	0.0252845	0.00851047	0	2.718723	1.994071	0.3317828	0.6682172	98.64409
240	6.8947	-23.3459	30.2406	0.861135	0.138865	2.353396	0.322471	0.205853	0.204472	0.12029	0.119259	0.025207	0.0086679	0	2.651853	1.603594	0.1388649	0.8611351	40.1415
250	6.3292	-25.0723	31.4015	0.809596	0.190404	6.579698	0.318781	0.206811	0.213549	0.123608	0.120438	0.0255023	0.00864825	0	1.490921	1.726796	0.1904035	0.8095965	53.3085
260	8.25042	-21.7062	29.9566	0.745163	0.254837	4.43628	0.322043	0.214727	0.213033	0.121078	0.120807	0.0254371	0.0084703	0	2.935792	1.843391	0.2548373	0.7451627	69.7254
270	3.9329	-26.0525	29.9854	0.420497	0.579503	4.80897	0.328997	0.210463	0.21043	0.121	0.118854	0.0258746	0.0085042	0	2.907045	1.167106	0.5795032	0.4204968	14.69286
280	8.01062	-22.8973	30.908	0.489799	0.510201	3.341937	0.323746	0.209274	0.213645	0.121481	0.117416	0.0255709	0.00849802	0	1.984452	1.985152	0.5102005	0.4897995	96.6388
290	6.7283	-24.3811	31.1094	0.975475	0.0245249	1.932967	0.327552	0.212632	0.203747	0.120104	0.116689	0.0250228	0.00867592	0	1.78307	1.913726	0.0245249	0.9754751	81.98338
300	8.42646	-20.4044	28.8309	0.364619	0.635381	4.425491	0.324237	0.210355	0.207829	0.120712	0.118792	0.0257687	0.00884079	0	4.061532	1.982728	0.6353807	0.3646193	96.10099
310	7.90234	-22.0366	29.939	0.864054	0.135946	3.162628	0.32463	0.213374	0.211037	0.126149	0.119685	0.0252073	0.00881894	0	2.953437	1.784263	0.1359463	0.8640537	60.85038
320	5.8816	-20.1212	26.0028	0.2451	0.7549	6.514147	0.319096	0.208829	0.213405	0.124269	0.119952	0.0253356	0.00871616	0	6.889584	1.857019	0.7548999	0.2451001	71.94809
330	7.96018	-20.2343	28.1945	0.603312	0.396688	3.339476	0.320844	0.213797	0.212929	0.124293	0.12122	0.0253801	0.00888789	0	4.697948	1.966885	0.3966879	0.6033121	92.65839
340	7.92137	-23.2813	31.2026	0.0402307	0.959769	6.557912	0.318931	0.211366	0.206561	0.12636	0.11705	0.0260057	0.00883258	0	1.689797	1.903563	0.9597693	0.04023071	80.08725
350	7.74548	-22.7647	30.5102	0.00456442	0.995436	5.835074	0.327822	0.21285	0.206918	0.125304	0.118775	0.0260018	0.00853112	0	2.382204	1.752545	0.9954356	0.004564425	56.56465
360	6.70344	-23.2864	29.9899	0.531453	0.468547	6.629712	0.326445	0.2078	0.208367	0.125084	0.121069	0.025162	0.00855504	0	2.90255	1.647536	0.4685469	0.5314531	44.41568
370	7.49582	-20.5235	28.0194	0.940548	0.0594517	2.23164	0.325894	0.208924	0.206478	0.126222	0.11848	0.0253334	0.00860442	0	4.873066	1.958107	0.05945167	0.9405483	90.80439
380	6.31157	-20.7997	27.1113	0.339428	0.660572	8.236324	0.319444	0.209585	0.205171	0.125706	0.11881	0.0260803	0.00863115	0	5.781129	1.976429	0.660572	0.339428	94.71723
390	7.77648	-21.7555	29.532	0.979177	0.0208228	7.375916	0.321589	0.207377	0.203568	0.124299	0.121173	0.0260239	0.00848623	0	3.360425	1.902134	0.02082283	0.9791772	79.82408
400	8.0817	-20.9815	29.0632	0.317874	0.682126	4.257535	0.325016	0.211242	0.20968	0.122487	0.118347	0.0252171	0.00851456	0	3.829225	1.82247	0.682126	0.317874	66.44624
410	7.79473	-22.2273	30.022	0.174353	0.825647	8.664419	0.323054	0.204974	0.211261	0.121946	0.116844	0.0255711	0.00849514	0	2.870386	1.999268	0.8256467	0.1743533	99.83151
420	8.10625	-21.7868	29.8931	0.165644	0.834356	3.821024	0.320037	0.205842	0.212749	0.120885	0.118025	0.0252708	0.00849656	0	2.999366	1.799099	0.8343562	0.1656438	62.96492
430	8.05723	-21.5099	29.5672	0.937612	0.0623882	2.491176	0.322068	0.208545	0.211821	0.122368	0.117124	0.0260985	0.00855122	0	3.325249	1.969572	0.06238822	0.9376118	93.23347
440	6.59322	-23.147	29.7402	0.0270253	0.972975	3.006891	0.322965	0.212952	0.209421	0.12275	0.120346	0.025807	0.00868176	0	3.152195	1.411658	0.9729747	0.0270253	25.80228
450	8.31081	-21.3904	29.7012	0.901743	0.098257	3.674645	0.323417	0.207092	0.209942	0.126335	0.118701	0.0260933	0.00864945	0	3.191174	1.886493	0.09825696	0.901743	77.00049
460	5.05856	-26.5281	31.5867	0.709796	0.290204	1.601322	0.322432	0.211621	0.204607	0.121922	0.116633	0.0256362	0.00873746	0	1.30576	1.788759	0.2902036	0.7097964	61.48361
