Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	1	4	3	3	2	2	1	1	1	9	1	10	1	1	5	23	1	15	1	1	1	1
10	4	8	4	7	4	6	4	5	2	4	1	3	15	2	1	1	1	15	2	1	1	2	4	4	4	4	1	4	1	1
20	1	8	4	7	4	6	4	5	1	4	3	3	5	2	5	1	3	5	1	3	1	1	4	4	1	4	1	1	1	1
30	4	8	1	7	1	6	9	5	1	4	2	3	14	2	3	1	2	14	1	2	1	1	9	9	4	9	1	4	1	1
40	4	8	1	7	6	6	6	5	2	4	2	3	3	2	11	1	2	11	2	2	1	2	3	6	2	10	1	13	1	1
50	1	8	5	7	5	6	5	5	1	4	2	3	2	2	2	1	2	2	1	2	1	1	5	5	4	5	1	12	1	1
60	4	8	3	7	3	6	17	5	1	4	1	3	6	2	6	1	1	6	1	1	1	1	10	17	4	10	1	4	1	1
70	1	8	5	7	5	6	5	5	1	4	2	3	2	2	2	1	2	2	1	2	1	1	15	5	1	15	1	1	1	1
80	2	8	2	7	1	6	9	5	1	4	3	3	1	2	1	1	3	1	1	3	1	1	9	9	2	9	1	2	1	1
90	2	8	2	7	2	6	2	5	1	4	3	3	4	2	4	1	3	4	1	3	1	1	2	2	2	2	1	2	1	1
100	1	8	3	7	3	6	5	5	1	4	11	3	2	2	2	1	2	2	1	11	1	1	17	17	1	17	1	1	1	1
110	4	8	4	7	4	6	4	5	1	4	2	3	16	2	5	1	2	16	1	2	1	1	4	4	4	4	1	4	1	1
120	2	8	2	7	2	6	2	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1
130	4	8	4	7	4	6	4	5	1	4	2	3	1	2	1	1	2	1	9	2	1	9	12	4	4	12	1	4	1	1
140	2	8	4	7	4	6	4	5	1	4	3	3	2	2	1	1	3	9	1	3	1	1	4	4	2	4	1	2	1	1
150	2	8	2	7	2	6	2	5	1	4	2	3	1	2	15	1	2	15	1	2	1	1	2	2	2	2	1	2	1	1
160	1	8	1	7	1	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
170	1	8	5	7	5	6	5	5	1	4	3	3	5	2	5	1	3	5	1	3	1	1	5	5	1	5	1	1	1	1
180	4	8	4	7	4	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	18	18	4	18	1	4	1	1
190	3	8	4	7	4	6	18	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	4	18	3	4	1	3	1	1
200	2	8	1	7	2	6	9	5	2	4	1	3	3	2	10	1	1	10	2	1	1	2	1	9	2	1	1	2	1	1
210	2	8	3	7	1	6	1	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	1	1	2	10	1	2	1	1
220	2	8	1	7	1	6	1	5	1	4	3	3	2	2	2	1	3	2	1	3	1	1	1	1	2	1	1	2	1	1
230	1	8	5	7	5	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	5	5	1	5	1	1	1	1
240	1	8	5	7	4	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	5	18	1	5	1	1	1	1
250	4	8	3	7	11	6	3	5	1	4	3	3	2	2	2	1	1	2	1	10	1	1	3	11	4	3	1	4	1	1
260	3	8	5	7	5	6	5	5	1	4	2	3	3	2	5	1	2	17	2	2	1	9	5	5	3	5	1	3	1	1
270	4	8	5	7	5	6	5	5	1	4	2	3	3	2	10	1	2	10	1	2	1	1	5	5	4	5	1	4	1	1
280	2	8	9	7	6	6	20	5	1	4	2	3	1	2	1	1	2	1	9	2	1	9	2	20	9	9	1	9	1	1
290	1	8	15	7	5	6	5	5	1	4	1	3	2	2	2	1	9	2	1	9	1	1	5	5	1	15	1	1	1	1
300	4	8	5	7	5	6	5	5	1	4	2	3	2	2	2	1	1	2	1	9	1	1	5	5	4	5	1	4	1	1
310	1	8	5	7	5	6	5	5	1	4	2	3	1	2	1	1	2	1	1	2	1	1	5	5	1	5	1	1	1	1
320	13	8	2	7	3	6	2	5	1	4	2	3	1	2	5	1	2	15	1	2	1	1	11	11	4	11	1	13	1	1
330	3	8	3	7	3	6	3	5	2	4	2	3	7	2	7	1	2	7	2	2	1	2	1	3	3	10	1	3	1	1
340	1	8	5	7	2	6	2	5	1	4	3	3	1	2	1	1	11	1	1	11	1	1	5	2	1	5	1	1	1	1
350	2	8	2	7	2	6	2	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1
360	2	8	1	7	1	6	1	5	1	4	9	3	5	2	5	1	1	5	1	9	1	1	1	1	2	1	1	2	1	1
370	3	8	3	7	3	6	3	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	3	3	3	3	1	3	1	1
380	4	8	5	7	2	6	2	5	1	4	2	3	1	2	1	1	2	1	1	2	1	1	5	2	4	5	1	4	1	1
390	3	8	1	7	19	6	6	5	1	4	2	3	9	2	2	1	2	9	1	2	1	1	1	19	3	1	1	3	1	1
400	2	8	3	7	3	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	17	17	2	17	1	2	1	1
410	2	8	1	7	5	6	5	5	1	4	1	3	2	2	2	1	1	2	1	1	1	1	1	5	2	1	1	2	1	1
420	2	8	5	7	5	6	5	5	2	4	3	3	1	2	1	1	3	1	2	3	1	2	5	5	2	5	1	2	1	1
