Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	4	4	3	3	2	2	1	1	2	11	4	18	2	13	2	29	9	9	1	9	1	1
10	9	8	7	7	7	6	4	5	4	4	2	3	2	2	1	1	2	2	2	4	2	2	1	7	2	9	1	2	1	1
20	2	8	4	7	4	6	2	5	2	4	5	3	4	2	1	1	2	18	11	2	2	11	1	4	2	9	1	2	1	1
30	1	8	3	7	3	6	5	5	5	4	3	3	3	2	1	1	3	3	3	5	2	3	1	3	2	1	1	2	1	1
40	1	8	3	7	3	6	2	5	2	4	5	3	4	2	1	1	1	18	1	2	1	1	1	3	1	1	1	1	1	1
50	1	8	3	7	3	6	4	5	4	4	1	3	1	2	1	1	3	1	2	4	1	11	1	3	1	1	1	1	1	1
60	1	8	4	7	4	6	4	5	4	4	1	3	1	2	1	1	2	1	2	4	2	2	1	4	2	1	1	2	1	1
70	3	8	6	7	6	6	6	5	6	4	4	3	4	2	1	1	1	4	1	6	1	1	3	6	1	3	1	1	1	1
80	2	8	21	7	6	6	4	5	4	4	4	3	4	2	1	1	13	4	4	4	2	13	2	21	2	2	1	2	1	1
90	1	8	21	7	6	6	2	5	13	4	2	3	2	2	1	1	2	2	2	13	1	2	1	21	1	1	1	1	1	1
100	2	8	6	7	6	6	6	5	6	4	4	3	1	2	1	1	4	12	4	6	1	4	3	6	1	11	1	1	1	1
110	2	8	6	7	6	6	5	5	5	4	2	3	2	2	1	1	2	2	2	5	2	2	2	6	2	2	1	2	1	1
120	2	8	2	7	6	6	5	5	4	4	3	3	3	2	1	1	2	3	1	18	2	9	2	20	2	2	1	2	1	1
130	1	8	7	7	7	6	5	5	5	4	2	3	2	2	1	1	4	2	12	5	1	12	1	7	1	1	1	1	1	1
140	2	8	7	7	27	6	5	5	6	4	5	3	4	2	1	1	2	18	2	23	2	2	2	27	2	2	1	2	1	1
150	2	8	3	7	6	6	3	5	3	4	4	3	4	2	1	1	2	4	2	3	1	2	2	21	1	2	1	1	1	1
160	3	8	6	7	6	6	18	5	5	4	5	3	5	2	1	1	2	5	2	18	1	2	2	6	1	11	1	1	1	1
170	3	8	5	7	23	6	4	5	4	4	13	3	2	2	1	1	1	13	1	4	1	1	3	23	1	3	1	1	1	1
180	1	8	4	7	5	6	5	5	5	4	1	3	1	2	1	1	2	1	2	5	1	2	1	18	1	1	1	1	1	1
190	3	8	5	7	5	6	4	5	4	4	2	3	1	2	1	1	2	9	2	4	2	2	3	5	2	3	1	2	1	1
200	2	8	6	7	6	6	5	5	5	4	2	3	2	2	1	1	1	2	9	5	2	9	2	6	2	2	1	2	1	1
210	1	8	7	7	7	6	4	5	4	4	4	3	4	2	1	1	2	4	2	4	2	2	9	7	2	9	1	2	1	1
220	2	8	29	7	6	6	5	5	4	4	1	3	5	2	1	1	2	15	2	18	2	2	2	29	9	2	1	9	1	1
230	3	8	6	7	6	6	5	5	18	4	1	3	1	2	1	1	4	1	4	18	1	4	3	6	1	3	1	1	1	1
240	2	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	12	1	1	4	2	12	2	6	2	2	1	2	1	1
250	1	8	6	7	6	6	2	5	16	4	1	3	9	2	1	1	2	9	2	16	9	2	1	6	2	1	1	9	1	1
260	2	8	29	7	6	6	5	5	5	4	3	3	3	2	1	1	3	3	3	5	1	3	2	29	1	2	1	1	1	1
270	2	8	7	7	6	6	5	5	4	4	3	3	3	2	1	1	2	3	2	18	2	2	2	29	2	2	1	2	1	1
280	2	8	6	7	6	6	1	5	1	4	4	3	5	2	1	1	1	18	1	1	1	1	1	6	1	9	1	1	1	1
290	3	8	29	7	6	6	9	5	2	4	5	3	5	2	1	1	3	5	3	9	2	3	3	29	2	3	1	2	1	1
300	1	8	3	7	3	6	4	5	4	4	2	3	2	2	1	1	4	2	14	4	2	14	1	3	2	1	1	2	1	1
310	1	8	22	7	6	6	1	5	1	4	3	3	3	2	1	1	4	3	4	1	2	4	1	22	2	1	1	2	1	1
320	3	8	2	7	2	6	6	5	6	4	2	3	2	2	1	1	2	2	2	6	1	2	3	2	1	3	1	1	1	1
330	2	8	4	7	4	6	1	5	9	4	2	3	2	2	1	1	3	2	11	9	2	11	2	4	9	2	1	9	1	1
340	9	8	1	7	1	6	5	5	5	4	4	3	4	2	1	1	4	4	4	5	2	4	1	1	2	9	1	2	1	1
350	1	8	4	7	14	6	5	5	23	4	5	3	5	2	1	1	1	5	1	23	1	1	1	14	1	1	1	1	1	1
360	3	8	7	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	2	1	3	29	2	3	1	2	1	1
370	1	8	3	7	3	6	2	5	2	4	2	3	2	2	1	1	2	2	2	2	1	2	1	3	1	1	1	1	1	1
380	1	8	6	7	6	6	5	5	5	4	5	3	5	2	1	1	1	5	1	5	1	1	1	6	1	1	1	1	1	1
390	2	8	6	7	6	6	5	5	1	4	1	3	1	2	1	1	2	1	2	15	1	2	2	6	1	2	1	1	1	1
400	1	8	6	7	6	6	1	5	1	4	4	3	4	2	1	1	1	4	9	1	1	9	2	6	1	9	1	1	1	1
410	2	8	7	7	7	6	2	5	2	4	5	3	18	2	1	1	3	18	3	2	1	3	2	7	1	2	1	1	1	1
420	3	8	3	7	3	6	2	5	2	4	4	3	4	2	1	1	2	4	2	2	2	2	3	3	2	3	1	2	1	1
430	1	8	7	7	7	6	5	5	5	4	2	3	2	2	1	1	3	2	3	5	2	3	1	7	2	1	1	2	1	1
440	9	8	3	7	3	6	1	5	1	4	1	3	1	2	1	1	4	1	4	1	2	4	1	3	2	9	1	2	1	1
450	2	8	3	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	2	1	2	21	2	2	1	2	1	1
460	1	8	7	7	6	6	5	5	5	4	5	3	5	2	1	1	4	5	4	5	1	4	1	29	1	1	1	1	1	1
470	2	8	7	7	6	6	5	5	5	4	18	3	4	2	1	1	2	18	2	5	1	2	2	29	1	2	1	1	1	1
480	2	8	6	7	6	6	4	5	4	4	2	3	2	2	1	1	2	2	2	4	2	2	2	6	1	2	1	9	1	1
490	2	8	6	7	6	6	5	5	5	4	1	3	9	2	1	1	12	9	1	5	1	12	2	6	1	2	1	1	1	1
500	1	8	6	7	6	6	18	5	5	4	2	3	2	2	1	1	2	2	2	18	1	2	1	6	1	1	1	1	1	1
510	2	8	3	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	2	21	1	2	1	1	1	1
