Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-57.2502	-98.2781	41.028	0.0204206	0.979579	0.01	0.197417	0.070897	0.0428178	0.0417704	0.0315727	0.0217379	0.000730373	0	0.1405991	-2	0.9795794	0.02042061	0.01
10	10.4193	-28.2085	38.6277	0.444226	0.555774	0.02620551	0.196006	0.071669	0.042811	0.0429828	0.0310112	0.0210272	0.000729249	0	2.540864	1.439746	0.5557738	0.4442262	27.52617
20	12.1061	-23.2129	35.319	0.0109033	0.989097	0.02458948	0.192711	0.0716069	0.0430851	0.0418654	0.0309675	0.0210455	0.000727758	0	5.849611	1.866074	0.9890967	0.01090333	73.46397
30	8.94787	-25.2618	34.2097	0.460834	0.539166	0.2788218	0.19453	0.07124	0.0429008	0.0417045	0.0312918	0.020999	0.000725817	0	6.958904	1.380381	0.5391656	0.4608344	24.00941
40	13.0201	-24.5031	37.5233	0.186688	0.813312	2.774958	0.193327	0.0704352	0.0421837	0.0427534	0.031708	0.0217542	0.000732354	0	3.645335	1.976082	0.813312	0.186688	94.64162
50	10.0582	-27.2021	37.2603	0.785063	0.214937	1.800205	0.200114	0.0712315	0.0415824	0.0425976	0.0320174	0.0217244	0.000723207	0	3.908248	1.526693	0.2149374	0.7850626	33.62735
60	13.1092	-25.4995	38.6086	0.0474337	0.952566	2.473156	0.198836	0.0716636	0.0418054	0.0417802	0.0309897	0.0214892	0.0007322	0	2.559966	1.870786	0.9525663	0.04743367	74.26526
70	8.00208	-32.0929	40.095	0.66801	0.33199	4.80258	0.200592	0.0720448	0.0412299	0.0424288	0.0313528	0.0214063	0.000732501	0	1.07358	1.79612	0.3319897	0.6680103	62.5346
80	12.927	-26.0131	38.9401	0.0682314	0.931769	3.131414	0.200498	0.0706846	0.0416113	0.0422588	0.0317024	0.0218472	0.000731955	0	2.228441	1.910017	0.9317686	0.06823142	81.28624
90	10.5245	-26.7673	37.2918	0.533312	0.466688	3.656721	0.20091	0.0700099	0.0422712	0.0417025	0.0305499	0.0215293	0.00073156	0	3.876795	1.713634	0.4666878	0.5333122	51.7171
100	11.204	-24.8874	36.0914	0.635297	0.364703	1.039628	0.200511	0.0712531	0.0413721	0.042312	0.0305056	0.0215894	0.000727078	0	5.077236	1.717672	0.3647029	0.6352971	52.20015
110	12.6036	-25.3751	37.9787	0.60252	0.39748	1.52805	0.198683	0.0711868	0.041562	0.0421305	0.0309543	0.0211141	0.000727387	0	3.189924	1.9244	0.3974795	0.6025205	84.02328
120	9.64378	-24.4016	34.0454	0.499086	0.500914	4.201843	0.197985	0.0692837	0.0414739	0.041887	0.0307326	0.0217971	0.000705036	0	7.123171	1.951659	0.5009139	0.4990861	89.46629
130	12.1045	-24.1877	36.2922	0.695243	0.304757	0.9963618	0.195144	0.0691629	0.0421949	0.042375	0.0312068	0.0218709	0.000706601	0	4.876369	1.923299	0.3047572	0.6952428	83.8107
140	12.0293	-24.1362	36.1655	0.787205	0.212795	0.3286107	0.201219	0.0701953	0.041226	0.0423887	0.0313782	0.0212525	0.000704489	0	5.003096	1.956972	0.2127954	0.7872046	90.56736
150	12.4397	-26.0073	38.447	0.0171713	0.982829	1.524465	0.199707	0.0691489	0.0425939	0.0429401	0.0319592	0.0209667	0.000715705	0	2.721542	1.647319	0.9828287	0.0171713	44.39346
160	12.2899	-24.3733	36.6632	0.448254	0.551746	2.778834	0.192708	0.0702226	0.0428127	0.0415854	0.0308567	0.021018	0.00072368	0	4.505386	1.969013	0.5517457	0.4482543	93.11354
170	9.30209	-26.1345	35.4366	0.932063	0.0679374	0.8950464	0.199025	0.0712621	0.0415166	0.0423809	0.030704	0.0210694	0.000734646	0	5.731993	1.519041	0.06793736	0.9320626	33.04005
180	12.0281	-26.6743	38.7024	0.646534	0.353466	0.7275146	0.193869	0.0696361	0.0422796	0.0419218	0.0304497	0.0211976	0.000699043	0	2.466182	1.894663	0.3534659	0.6465341	78.46264
190	13.1948	-25.0959	38.2907	0.069055	0.930945	0.843361	0.192833	0.070878	0.0417702	0.0418304	0.0306431	0.0217799	0.000700738	0	2.877845	1.909674	0.930945	0.06905504	81.2221
200	12.776	-23.6258	36.4018	0.0202169	0.979783	0.6004344	0.192654	0.0692102	0.042882	0.0421988	0.0315967	0.0213	0.000700735	0	4.766809	1.886895	0.9797831	0.02021686	77.07176
210	11.9562	-27.7063	39.6625	0.018598	0.981402	0.2939419	0.194128	0.0689033	0.0422187	0.0426579	0.0315601	0.0217273	0.000702432	0	1.50606	1.952557	0.981402	0.01859802	89.65145
220	11.5326	-24.692	36.2246	0.0122466	0.987753	0.2020198	0.193397	0.0698787	0.0414041	0.0413037	0.031553	0.0217493	0.000699752	0	4.943959	1.555064	0.9877534	0.01224656	35.89748
230	11.8786	-23.9893	35.8679	0.896806	0.103194	1.104733	0.198099	0.0719516	0.041011	0.0415982	0.0317513	0.0218548	0.000700063	0	5.300659	1.955564	0.1031939	0.8968061	90.27424
240	12.6782	-24.598	37.2762	0.442968	0.557032	1.011223	0.198892	0.0705029	0.0421701	0.0419187	0.0316524	0.0218374	0.000727764	0	3.892422	1.907342	0.5570324	0.4429676	80.78716
250	12.3264	-24.5078	36.8342	0.00170673	0.998293	1.611396	0.194313	0.0715551	0.0412933	0.0414199	0.0317284	0.0214684	0.000714475	0	4.334424	1.698789	0.9982933	0.001706734	49.97912
260	12.3341	-26.8163	39.1505	0.0654249	0.934575	0.4619306	0.197077	0.069228	0.0417076	0.0410552	0.0308818	0.021034	0.000707274	0	2.018114	1.805632	0.9345751	0.06542494	63.91925
270	12.3225	-24.7737	37.0962	0.515555	0.484445	0.8288326	0.193523	0.0692148	0.0426009	0.041907	0.0307106	0.0211799	0.000717653	0	4.072427	1.861326	0.4844446	0.5155554	72.66504
280	9.18098	-25.9697	35.1507	0.678407	0.321593	0.9079574	0.194028	0.0691127	0.0419519	0.041803	0.0318713	0.0210215	0.000729955	0	6.01793	1.42365	0.3215928	0.6784072	26.52465
290	12.8245	-24.6039	37.4284	0.49078	0.50922	0.78124	0.194741	0.0704167	0.0409677	0.0427672	0.0308815	0.0211145	0.000733231	0	3.740207	1.963304	0.5092199	0.4907801	91.89766
300	12.9021	-24.4457	37.3478	0.215068	0.784932	0.7000982	0.19749	0.0700697	0.0414498	0.0427253	0.0310486	0.0210768	0.000708843	0	3.820763	1.905269	0.7849319	0.2150681	80.4024
310	12.3442	-26.426	38.7703	0.452053	0.547947	1.40709	0.197963	0.0709147	0.0410609	0.0430249	0.030961	0.0212417	0.000703085	0	2.398331	1.849956	0.5479471	0.4520529	70.78739
320	12.8122	-25.3775	38.1898	0.294955	0.705045	1.682433	0.2009	0.0715505	0.0421032	0.0429052	0.0306124	0.021566	0.000719975	0	2.978827	1.862492	0.7050455	0.2949545	72.86041
330	12.8021	-26.6032	39.4053	0.132619	0.867381	1.36346	0.202005	0.0708744	0.042155	0.0419096	0.0306595	0.0210315	0.000715608	0	1.763271	1.954588	0.8673811	0.1326189	90.07164
340	9.68328	-29.8699	39.5532	0.106191	0.893809	0.2413766	0.199226	0.069525	0.0411648	0.0410937	0.0311275	0.0212191	0.000722423	0	1.615408	1.323392	0.893809	0.106191	21.05676
350	12.345	-24.6599	37.0049	0.661492	0.338508	0.7441393	0.200563	0.0686233	0.0413017	0.041326	0.031984	0.0218212	0.000720976	0	4.16369	1.91915	0.3385079	0.6614921	83.01379
360	12.858	-26.5683	39.4263	0.243312	0.756688	2.005688	0.201835	0.0702512	0.0415116	0.0411368	0.0312781	0.0219446	0.000732826	0	1.742263	1.993852	0.7566876	0.2433124	98.59425
370	12.8117	-23.5952	36.4068	0.0754831	0.924517	2.384342	0.195234	0.0698994	0.0410134	0.0417482	0.0316729	0.0215413	0.000720119	0	4.761743	1.98157	0.9245169	0.07548315	95.84511
380	11.808	-27.8179	39.626	0.329776	0.670224	1.194074	0.194971	0.0712915	0.0413789	0.0417487	0.0315801	0.0212718	0.000724916	0	1.542616	1.852557	0.670224	0.329776	71.21258
