Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	4	6	5	5	4	4	3	3	2	2	1	1	1	9	4	18	4	4	1	1	1	12	1	10	1	1
10	5	8	5	7	2	6	5	5	4	4	2	3	1	2	1	1	1	1	3	18	3	11	3	5	2	3	1	2	1	1
20	3	8	3	7	1	6	5	5	4	4	1	3	1	2	1	1	1	1	1	18	4	1	4	3	9	4	1	9	1	1
30	17	8	3	7	3	6	5	5	4	4	2	3	1	2	1	1	1	1	5	18	2	17	2	17	2	2	1	2	1	1
40	6	8	6	7	3	6	5	5	4	4	1	3	1	2	1	1	1	1	3	18	3	3	3	6	1	3	1	1	1	1
50	5	8	4	7	1	6	5	5	18	4	3	3	1	2	1	1	1	1	1	18	4	1	3	18	3	14	1	3	1	1
60	3	8	3	7	2	6	5	5	4	4	2	3	1	2	2	1	1	9	2	18	2	2	2	3	2	2	1	2	1	1
70	3	8	5	7	3	6	5	5	5	4	2	3	1	2	1	1	1	1	3	5	9	3	2	17	2	9	1	2	1	1
80	6	8	6	7	1	6	5	5	4	4	1	3	1	2	1	1	1	1	1	18	1	1	1	6	1	1	1	1	1	1
90	3	8	3	7	1	6	5	5	4	4	1	3	2	2	2	1	1	2	2	18	1	9	1	3	1	1	1	1	1	1
100	5	8	5	7	5	6	5	5	17	4	3	3	2	2	2	1	1	2	5	17	4	5	4	5	3	4	1	3	1	1
110	5	8	5	7	4	6	5	5	4	4	2	3	1	2	1	1	1	1	4	18	2	4	2	5	2	2	1	2	1	1
120	18	8	5	7	5	6	5	5	18	4	2	3	1	2	1	1	1	1	18	18	4	18	4	18	2	4	1	2	1	1
130	1	8	1	7	4	6	4	5	4	4	2	3	1	2	1	1	1	1	4	4	2	4	2	1	2	2	1	2	1	1
140	3	8	3	7	14	6	4	5	4	4	1	3	1	2	1	1	1	1	3	4	3	14	3	3	1	3	1	1	1	1
150	3	8	3	7	5	6	5	5	4	4	1	3	1	2	1	1	1	1	4	18	4	18	4	3	1	4	1	1	1	1
160	4	8	5	7	3	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	3	3	3	18	3	3	1	3	1	1
170	6	8	6	7	4	6	5	5	4	4	1	3	2	2	2	1	1	2	4	18	1	4	1	6	1	1	1	1	1	1
180	5	8	5	7	3	6	5	5	4	4	2	3	1	2	1	1	1	1	3	18	3	3	3	5	2	3	1	2	1	1
190	3	8	3	7	3	6	5	5	4	4	1	3	1	2	1	1	1	1	4	18	3	14	3	3	1	3	1	1	1	1
200	5	8	5	7	2	6	5	5	4	4	1	3	1	2	1	1	1	1	2	18	1	2	1	5	1	1	1	1	1	1
210	2	8	13	7	2	6	5	5	4	4	2	3	2	2	2	1	1	2	3	18	11	11	3	13	2	11	1	2	1	1
220	1	8	1	7	3	6	5	5	18	4	1	3	2	2	2	1	1	2	17	18	3	17	3	1	1	3	1	1	1	1
230	4	8	4	7	5	6	5	5	4	4	1	3	1	2	1	1	1	1	3	18	3	17	2	4	1	11	1	1	1	1
240	1	8	1	7	1	6	5	5	18	4	1	3	1	2	1	1	1	1	9	18	1	9	1	1	1	1	1	1	1	1
250	1	8	1	7	1	6	5	5	4	4	2	3	1	2	1	1	1	1	1	18	1	1	1	1	2	1	1	2	1	1
260	4	8	13	7	5	6	5	5	4	4	3	3	1	2	1	1	1	1	5	18	1	5	1	13	1	1	1	10	1	1
270	4	8	4	7	4	6	5	5	4	4	1	3	1	2	1	1	1	1	18	18	4	18	3	4	3	14	1	10	1	1
280	6	8	6	7	1	6	5	5	5	4	2	3	1	2	1	1	1	1	1	5	1	1	1	6	2	1	1	2	1	1
290	3	8	4	7	3	6	5	5	4	4	3	3	1	2	1	1	1	1	2	18	3	11	3	14	3	3	1	3	1	1
300	3	8	3	7	5	6	5	5	18	4	1	3	1	2	1	1	1	1	5	18	4	5	4	3	1	4	1	1	1	1
310	5	8	5	7	4	6	5	5	4	4	3	3	1	2	1	1	1	1	4	18	14	4	3	5	3	14	1	3	1	1
320	6	8	6	7	3	6	5	5	18	4	2	3	1	2	1	1	1	1	3	18	3	3	3	6	2	3	1	2	1	1
330	6	8	21	7	3	6	18	5	4	4	2	3	2	2	2	1	1	2	3	18	3	3	3	21	2	3	1	2	1	1
340	1	8	4	7	3	6	18	5	4	4	2	3	1	2	1	1	1	1	3	18	2	3	2	12	2	2	1	2	1	1
350	6	8	6	7	4	6	18	5	4	4	2	3	1	2	1	1	1	1	4	18	3	4	3	6	11	3	1	11	1	1
360	3	8	3	7	2	6	5	5	6	4	2	3	1	2	1	1	1	1	2	23	2	2	2	3	2	2	1	2	1	1
370	6	8	6	7	2	6	5	5	18	4	2	3	2	2	2	1	1	2	2	18	2	2	2	6	2	2	1	2	1	1
380	5	8	3	7	3	6	5	5	4	4	1	3	1	2	1	1	1	1	3	18	3	3	3	17	1	3	1	1	1	1
390	6	8	6	7	1	6	5	5	4	4	2	3	1	2	1	1	1	1	3	18	3	10	3	6	2	3	1	2	1	1
400	4	8	4	7	13	6	18	5	4	4	2	3	1	2	1	1	1	1	2	18	4	13	4	4	2	4	1	2	1	1
410	2	8	3	7	10	6	5	5	4	4	1	3	1	2	1	1	1	1	3	18	2	10	2	11	1	2	1	1	1	1
420	5	8	5	7	3	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	3	3	3	5	3	3	1	3	1	1
430	3	8	3	7	2	6	5	5	4	4	3	3	1	2	1	1	1	1	2	18	4	2	4	3	3	4	1	3	1	1
440	5	8	5	7	2	6	5	5	4	4	2	3	1	2	1	1	1	1	2	18	2	2	2	5	2	2	1	2	1	1
450	6	8	6	7	5	6	5	5	18	4	1	3	1	2	1	1	1	1	5	18	4	5	14	6	1	14	1	1	1	1
460	10	8	3	7	3	6	5	5	5	4	1	3	2	2	2	1	1	2	3	5	1	3	1	10	1	1	1	1	1	1
470	5	8	5	7	3	6	5	5	5	4	1	3	1	2	1	1	1	1	3	5	4	3	4	5	1	4	1	1	1	1
480	5	8	5	7	2	6	5	5	4	4	1	3	2	2	9	1	1	9	2	18	1	2	1	5	1	1	1	1	1	1
490	6	8	6	7	3	6	5	5	4	4	3	3	2	2	1	1	1	9	3	18	3	3	3	6	3	3	1	3	1	1
500	5	8	6	7	1	6	5	5	4	4	1	3	1	2	1	1	1	1	1	18	1	1	2	23	1	9	1	1	1	1
510	4	8	1	7	4	6	5	5	4	4	2	3	2	2	2	1	1	2	1	18	1	12	1	12	1	1	1	9	1	1
520	5	8	5	7	2	6	5	5	4	4	1	3	1	2	1	1	1	1	2	18	2	2	2	5	1	2	1	1	1	1
530	3	8	21	7	5	6	5	5	4	4	1	3	1	2	1	1	1	1	4	18	4	18	4	21	1	4	1	1	1	1
540	4	8	4	7	4	6	5	5	4	4	1	3	1	2	1	1	1	1	4	18	4	4	1	4	1	12	1	1	1	1
550	3	8	3	7	1	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	1
560	5	8	5	7	3	6	18	5	4	4	3	3	1	2	1	1	1	1	3	18	3	3	3	5	3	3	1	3	1	1
570	18	8	5	7	4	6	5	5	4	4	3	3	1	2	1	1	1	1	18	18	4	18	4	18	3	4	1	3	1	1
580	6	8	5	7	5	6	5	5	4	4	2	3	2	2	2	1	1	2	5	18	2	5	2	23	2	2	1	2	1	1
590	4	8	3	7	3	6	5	5	4	4	3	3	2	2	2	1	1	2	3	18	3	3	3	14	3	3	1	3	1	1
600	1	8	1	7	3	6	5	5	5	4	3	3	1	2	1	1	1	1	3	5	3	3	3	1	3	3	1	3	1	1
610	18	8	4	7	3	6	5	5	4	4	1	3	9	2	2	1	1	9	4	18	4	14	4	18	1	4	1	1	1	1
620	4	8	4	7	3	6	4	5	4	4	2	3	1	2	1	1	1	1	3	4	3	3	3	4	3	3	1	11	1	1
630	4	8	4	7	3	6	5	5	4	4	2	3	2	2	2	1	1	2	2	18	2	11	2	4	2	2	1	2	1	1
640	6	8	6	7	4	6	5	5	4	4	3	3	1	2	1	1	1	1	4	18	3	4	3	6	3	3	1	3	1	1
650	3	8	3	7	3	6	18	5	4	4	3	3	2	2	2	1	1	2	3	18	3	3	3	3	3	3	1	3	1	1
660	5	8	5	7	1	6	18	5	4	4	2	3	2	2	2	1	1	2	1	18	1	1	1	5	9	1	1	9	1	1
670	3	8	3	7	5	6	5	5	4	4	3	3	1	2	1	1	1	1	5	18	4	5	3	3	3	14	1	3	1	1
680	6	8	6	7	1	6	5	5	18	4	1	3	1	2	1	1	1	1	1	18	1	1	1	6	1	1	1	1	1	1
690	6	8	6	7	3	6	18	5	4	4	3	3	1	2	1	1	1	1	3	18	3	3	3	6	3	3	1	3	1	1
700	3	8	3	7	3	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	3	3	3	3	3	3	1	3	1	1
710	3	8	3	7	4	6	5	5	18	4	3	3	1	2	1	1	1	1	4	18	4	4	14	3	3	14	1	3	1	1
720	3	8	5	7	5	6	5	5	4	4	10	3	2	2	2	1	1	2	5	18	3	5	3	17	3	3	1	10	1	1
730	3	8	3	7	4	6	5	5	5	4	1	3	1	2	1	1	1	1	4	5	3	4	3	3	1	3	1	1	1	1
740	6	8	6	7	5	6	5	5	4	4	2	3	1	2	1	1	1	1	4	18	4	18	4	6	2	4	1	2	1	1
750	21	8	6	7	4	6	5	5	4	4	3	3	1	2	1	1	1	1	4	18	4	4	4	21	3	4	1	3	1	1
760	6	8	6	7	2	6	5	5	4	4	2	3	1	2	1	1	1	1	2	18	2	2	2	6	2	2	1	2	1	1
770	5	8	16	7	5	6	5	5	5	4	3	3	2	2	2	1	1	2	17	5	3	17	1	16	1	10	1	10	1	1
780	5	8	1	7	5	6	5	5	5	4	1	3	2	2	2	1	1	2	5	5	3	5	11	15	1	11	1	1	1	1
790	1	8	1	7	3	6	5	5	18	4	1	3	2	2	2	1	1	2	3	18	3	3	3	1	3	3	1	10	1	1
800	1	8	15	7	1	6	5	5	4	4	2	3	2	2	2	1	1	2	2	18	2	9	2	15	1	2	1	9	1	1
810	6	8	6	7	1	6	5	5	4	4	1	3	1	2	1	1	1	1	1	18	1	1	1	6	1	1	1	1	1	1
820	3	8	3	7	1	6	5	5	4	4	3	3	1	2	1	1	1	1	4	18	4	12	3	3	3	14	1	3	1	1
830	5	8	5	7	1	6	7	5	4	4	1	3	1	2	1	1	1	1	1	27	1	1	4	5	1	12	1	1	1	1
840	6	8	6	7	1	6	5	5	4	4	2	3	2	2	2	1	1	2	1	18	1	1	1	6	2	1	1	2	1	1
850	1	8	1	7	3	6	5	5	4	4	1	3	2	2	2	1	1	2	3	18	1	3	1	1	2	1	1	9	1	1
