Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	1	5	1	4	3	3	2	2	1	1	1	9	1	10	1	1	1	24	1	19	1	1	1	1
10	7	8	7	7	6	6	3	5	1	4	4	3	4	2	1	1	4	12	1	4	1	1	6	7	3	6	1	3	1	1
20	7	8	29	7	6	6	1	5	2	4	1	3	1	2	1	1	1	1	2	1	1	2	6	29	1	6	1	1	1	1
30	7	8	7	7	3	6	2	5	2	4	1	3	3	2	2	1	1	11	2	1	1	2	3	7	2	3	1	2	1	1
40	4	8	4	7	6	6	1	5	2	4	4	3	2	2	1	1	4	9	2	4	1	2	5	4	1	23	1	1	1	1
50	1	8	1	7	6	6	1	5	2	4	1	3	15	2	5	1	1	15	2	1	1	2	1	1	1	19	1	1	1	1
60	6	8	7	7	22	6	3	5	9	4	1	3	4	2	3	1	1	14	1	1	1	9	6	29	1	22	1	10	1	1
70	5	8	5	7	6	6	1	5	2	4	3	3	5	2	5	1	2	5	2	11	1	2	5	5	1	23	1	1	1	1
80	6	8	6	7	6	6	2	5	1	4	4	3	2	2	2	1	13	2	1	13	1	1	6	6	2	6	1	2	1	1
90	6	8	7	7	6	6	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	29	9	6	1	9	1	1
100	7	8	7	7	5	6	2	5	1	4	4	3	1	2	1	1	4	1	1	4	1	1	5	7	2	5	1	2	1	1
110	6	8	7	7	6	6	2	5	2	4	1	3	4	2	4	1	4	4	2	12	1	2	6	29	2	6	1	2	1	1
120	6	8	6	7	6	6	2	5	2	4	2	3	13	2	4	1	2	13	2	2	1	2	6	6	2	6	1	2	1	1
130	3	8	26	7	3	6	2	5	2	4	3	3	2	2	2	1	3	2	2	3	1	2	3	26	9	3	1	9	1	1
140	29	8	7	7	6	6	1	5	1	4	9	3	2	2	2	1	1	2	1	9	1	1	6	29	1	6	1	1	1	1
150	6	8	7	7	6	6	3	5	9	4	3	3	2	2	1	1	3	9	2	3	1	9	6	29	3	6	1	3	1	1
160	6	8	6	7	6	6	3	5	9	4	2	3	13	2	2	1	2	13	1	2	1	9	6	6	3	6	1	3	1	1
170	1	8	4	7	5	6	2	5	1	4	4	3	2	2	2	1	4	2	1	4	1	1	4	12	2	18	1	2	1	1
180	3	8	3	7	21	6	2	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	3	3	2	21	1	2	1	1
190	6	8	6	7	6	6	2	5	2	4	13	3	9	2	2	1	4	9	2	13	1	2	6	6	2	6	1	2	1	1
200	7	8	7	7	6	6	1	5	2	4	4	3	1	2	1	1	4	1	2	4	1	2	6	7	1	6	1	1	1	1
210	29	8	7	7	6	6	1	5	2	4	2	3	1	2	12	1	2	12	2	2	1	2	6	29	10	6	1	10	1	1
220	3	8	6	7	6	6	3	5	1	4	4	3	4	2	4	1	1	4	1	12	1	1	6	21	3	6	1	3	1	1
230	7	8	29	7	6	6	1	5	2	4	4	3	15	2	1	1	4	15	2	4	1	2	6	29	1	6	1	1	1	1
