Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	1	4	3	3	2	2	1	1	2	11	1	9	6	29	5	23	1	15	1	1	1	1
10	4	8	7	7	6	6	1	5	2	4	4	3	4	2	2	1	2	4	1	2	1	29	4	1	2	4	1	2	1	1
20	2	8	7	7	6	6	5	5	1	4	2	3	2	2	1	1	1	2	1	1	5	29	2	5	1	2	1	1	1	1
30	3	8	7	7	6	6	4	5	1	4	3	3	3	2	2	1	2	3	1	2	6	29	4	22	1	14	1	1	1	1
40	5	8	7	7	6	6	5	5	1	4	3	3	3	2	2	1	2	3	1	2	5	29	5	5	1	5	1	1	1	1
50	5	8	7	7	6	6	5	5	1	4	2	3	2	2	2	1	2	2	1	2	6	29	5	23	1	5	1	1	1	1
60	5	8	7	7	6	6	5	5	1	4	2	3	2	2	1	1	2	2	1	9	6	29	5	23	1	5	1	1	1	1
70	9	8	7	7	6	6	2	5	1	4	3	3	3	2	1	1	1	3	1	1	2	29	2	2	1	9	1	1	1	1
80	18	8	7	7	29	6	4	5	1	4	4	3	4	2	1	1	1	4	1	1	4	29	4	4	1	18	1	1	1	1
90	2	8	7	7	6	6	6	5	1	4	3	3	3	2	3	1	1	3	1	10	6	29	2	6	1	2	1	1	1	1
100	4	8	7	7	6	6	6	5	1	4	1	3	1	2	1	1	9	1	1	9	6	29	4	6	1	4	1	1	1	1
110	3	8	7	7	6	6	5	5	1	4	4	3	4	2	2	1	2	4	1	2	5	29	14	5	1	14	1	1	1	1
120	2	8	7	7	6	6	3	5	1	4	4	3	4	2	1	1	1	4	1	1	2	29	2	11	1	2	1	1	1	1
130	4	8	7	7	6	6	6	5	1	4	1	3	1	2	3	1	3	1	1	3	6	29	5	6	1	18	1	1	1	1
140	2	8	7	7	6	6	3	5	1	4	3	3	3	2	2	1	1	3	1	9	3	29	4	3	1	13	1	1	1	1
150	5	8	7	7	6	6	5	5	1	4	1	3	1	2	3	1	3	1	1	3	6	29	5	23	1	5	1	1	1	1
160	17	8	7	7	6	6	6	5	1	4	4	3	4	2	3	1	3	4	1	3	1	29	3	19	1	17	1	1	1	1
170	5	8	7	7	6	6	5	5	2	4	3	3	3	2	3	1	3	3	1	3	5	29	5	5	2	5	1	2	1	1
180	14	8	7	7	6	6	5	5	2	4	3	3	3	2	2	1	2	3	1	2	17	29	3	17	9	14	1	9	1	1
190	4	8	7	7	6	6	1	5	1	4	3	3	3	2	11	1	3	3	1	11	1	29	4	1	1	4	1	1	1	1
200	1	8	7	7	6	6	1	5	1	4	3	3	3	2	3	1	3	3	1	3	1	29	12	1	1	12	1	1	1	1
210	5	8	7	7	6	6	5	5	1	4	4	3	4	2	1	1	1	4	1	1	5	29	5	5	1	5	1	1	1	1
