Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-60.8649	-95.168	34.3032	0.679544	0.320456	0.01	0.311346	0.224143	0.183764	0.0807329	0.0782248	0.0704284	0.000262235	0	2.086746	-2	0.3204558	0.6795442	0.01
10	4.60143	-26.2566	30.8581	0.139531	0.860469	0.4139542	0.314742	0.218876	0.185807	0.0781591	0.0792497	0.0686535	0.000259976	0	5.531831	1.58487	0.8604695	0.1395305	38.4477
20	5.89573	-27.0588	32.9545	0.264416	0.735584	0.2951946	0.314063	0.220564	0.183314	0.0780528	0.0792269	0.0700797	0.000260901	0	3.435372	1.781202	0.7355844	0.2644156	60.42296
30	3.10317	-24.4213	27.5245	0.284452	0.715548	0.09104952	0.313287	0.220867	0.185713	0.0771356	0.0792348	0.0708211	0.00025886	0	8.865422	1.805604	0.7155478	0.2844522	63.91517
40	5.09693	-28.1735	33.2705	0.253127	0.746873	0.9019707	0.312002	0.225851	0.184044	0.0781187	0.0773389	0.07073	0.000257596	0	3.119435	1.568544	0.746873	0.253127	37.02917
50	4.65428	-29.2436	33.8979	0.287509	0.712491	1.809827	0.310469	0.222633	0.18058	0.0799747	0.0757496	0.0716069	0.000263623	0	2.492001	1.492193	0.7124914	0.2875086	31.0594
60	2.61394	-31.6013	34.2152	0.327331	0.672669	3.012155	0.306951	0.219669	0.179384	0.0784745	0.07586	0.0716459	0.000259902	0	2.17469	1.281732	0.6726685	0.3273315	19.13077
70	4.67949	-26.2673	30.9468	0.277885	0.722115	1.484017	0.309588	0.224616	0.177507	0.0801737	0.0759684	0.0715887	0.000253341	0	5.44311	1.690304	0.7221152	0.2778848	49.01215
80	4.48892	-25.4577	29.9466	0.12883	0.87117	3.598217	0.313373	0.222274	0.181691	0.0779378	0.0774949	0.0701393	0.000257785	0	6.44326	1.944369	0.8711701	0.1288299	87.97701
90	4.10163	-28.2746	32.3763	0.367965	0.632035	3.435155	0.309551	0.219066	0.183402	0.0808803	0.0768864	0.0701038	0.000259613	0	4.013634	1.606971	0.6320354	0.3679646	40.45488
100	5.55697	-26.8066	32.3636	0.692275	0.307725	2.603572	0.308225	0.226226	0.180311	0.0800459	0.0765318	0.0686585	0.000262117	0	4.026346	1.960249	0.3077251	0.6922749	91.25349
110	5.32094	-26.916	32.2369	0.582436	0.417564	1.984026	0.311599	0.221101	0.177863	0.080724	0.0787504	0.069874	0.000263299	0	4.153004	1.831802	0.4175638	0.5824362	67.88942
