Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-58.8639	-84.702	25.8381	0.363373	0.636627	0.01	0.567952	0.485312	0.420111	0.29412	0.183215	0.120368	0.0538401	0	0.2642269	-2	0.6366266	0.3633734	0.01
10	-0.81721	-24.3933	23.5761	0.246118	0.753882	0.1449504	0.590731	0.477134	0.413065	0.29077	0.18402	0.120426	0.0540222	0	2.526222	1.409258	0.7538816	0.2461184	25.66006
20	0.0133055	-21.8934	21.9067	0.317992	0.682008	0.6959259	0.577062	0.480615	0.430478	0.290817	0.184627	0.115896	0.0549875	0	4.195607	1.097715	0.6820082	0.3179918	12.5232
30	2.30483	-19.075	21.3799	0.0293919	0.970608	5.128477	0.578737	0.490044	0.430157	0.291413	0.183353	0.11531	0.0554038	0	4.722466	1.697852	0.9706081	0.02939186	49.87142
40	3.61885	-20.3654	23.9843	0.951779	0.0482212	6.395619	0.577068	0.485453	0.425584	0.29096	0.183256	0.116959	0.05507	0	2.118041	1.83691	0.04822121	0.9517788	68.69265
50	2.65181	-20.4659	23.1177	0.17874	0.82126	8.550115	0.580718	0.490351	0.423346	0.288744	0.178413	0.11767	0.0533989	0	2.984607	1.637231	0.8212604	0.1787396	43.37417
60	2.94363	-19.6714	22.615	0.232289	0.767711	5.335696	0.572857	0.501229	0.430291	0.28842	0.181155	0.115299	0.0552935	0	3.487281	1.426681	0.7677106	0.2322894	26.71043
70	3.13789	-19.957	23.0949	0.623414	0.376586	7.385442	0.575098	0.494716	0.427136	0.298496	0.185044	0.115279	0.0548255	0	3.007406	1.609529	0.3765863	0.6234137	40.69384
80	3.42047	-19.9274	23.3479	0.93939	0.0606097	5.635742	0.569193	0.4848	0.426328	0.299502	0.185145	0.118369	0.0545663	0	2.754438	1.713139	0.06060972	0.9393903	51.65817
90	1.75937	-19.9097	21.6691	0.613712	0.386288	3.71143	0.571241	0.488744	0.41473	0.300842	0.185269	0.119131	0.0550628	0	4.433214	1.128159	0.3862883	0.6137117	13.43258
100	3.00433	-20.0095	23.0138	0.337297	0.662703	7.452115	0.590031	0.477938	0.41479	0.297704	0.182913	0.116938	0.0540143	0	3.088532	1.560915	0.6627028	0.3372972	36.38434
110	2.61976	-20.4298	23.0496	0.1609	0.8391	3.615843	0.587199	0.489962	0.421434	0.301	0.181636	0.116444	0.053656	0	3.052774	1.677926	0.8391001	0.1608999	47.63498
120	3.11854	-20.3945	23.513	0.0268831	0.973117	8.213212	0.5784	0.490733	0.424935	0.295226	0.179524	0.119568	0.0549777	0	2.589278	1.843295	0.9731169	0.02688308	69.70994
130	-1.44637	-26.194	24.7476	0.477531	0.522469	3.511711	0.580733	0.480031	0.429544	0.291694	0.180998	0.116358	0.0551087	0	1.354721	0.8045472	0.5224689	0.4775311	6.375983
140	3.33548	-21.1728	24.5082	0.0856073	0.914393	6.322894	0.590503	0.489503	0.419504	0.296389	0.17804	0.114528	0.0540275	0	1.594089	1.636696	0.9143927	0.08560726	43.32075
150	2.21985	-19.9735	22.1933	0.883546	0.116454	4.318067	0.593104	0.480326	0.43267	0.295027	0.177843	0.117482	0.053042	0	3.90899	1.197167	0.1164538	0.8835462	15.74588
160	2.5857	-19.3319	21.9176	0.84587	0.15413	6.319263	0.589387	0.490016	0.41514	0.297882	0.179194	0.12017	0.0528494	0	4.184688	1.967543	0.1541297	0.8458703	92.79894
170	1.54871	-21.8542	23.4029	0.505422	0.494578	5.547532	0.582074	0.483298	0.416894	0.300198	0.179759	0.118653	0.0529209	0	2.699395	1.048211	0.4945782	0.5054218	11.17405
180	3.24476	-21.5328	24.7775	0.629572	0.370428	7.234089	0.586156	0.49401	0.414547	0.297765	0.178493	0.11986	0.0533734	0	1.324807	1.725788	0.3704279	0.6295721	53.1849
190	2.73172	-19.6525	22.3843	0.0140232	0.985977	7.149283	0.590351	0.487737	0.412469	0.302872	0.178415	0.118247	0.0551766	0	3.718059	1.913185	0.9859768	0.0140232	81.88134
200	2.57492	-21.0801	23.655	0.765473	0.234527	4.598724	0.578828	0.47856	0.414549	0.302527	0.180436	0.115197	0.0539133	0	2.447346	1.241675	0.234527	0.765473	17.44515
210	-0.0632466	-23.6535	23.5902	0.154329	0.845671	6.369193	0.59296	0.479873	0.430477	0.292899	0.184242	0.117055	0.0550725	0	2.512095	0.903803	0.8456707	0.1543293	8.013144
220	1.84187	-22.0354	23.8772	0.878714	0.121286	2.633666	0.596497	0.487302	0.426535	0.287819	0.183327	0.120223	0.0541358	0	2.225097	1.90843	0.1212858	0.8787142	80.98978
230	2.70618	-21.651	24.3572	0.739012	0.260988	9.583004	0.577927	0.481164	0.424095	0.29136	0.17875	0.117271	0.0552659	0	1.745133	1.897314	0.2609881	0.7390119	78.94306
240	2.92168	-19.4345	22.3562	0.11244	0.88756	5.367507	0.569632	0.50052	0.424204	0.292288	0.18583	0.115488	0.0545453	0	3.746167	1.897871	0.8875603	0.1124397	79.04434
250	2.48348	-19.7247	22.2082	0.621065	0.378935	3.947938	0.586084	0.492957	0.424131	0.299631	0.183035	0.114507	0.0529202	0	3.894117	1.594677	0.3789348	0.6210652	39.32577
260	3.27387	-20.5289	23.8028	0.182083	0.817917	5.2769	0.580253	0.484711	0.416009	0.301463	0.182789	0.117569	0.054087	0	2.299549	1.508841	0.8179169	0.1820831	32.2731
270	2.91551	-21.8052	24.7207	0.185087	0.814913	8.038178	0.578958	0.494364	0.428899	0.298008	0.177353	0.117552	0.0528615	0	1.381635	1.644859	0.8149128	0.1850872	44.14267
