Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	1	6	5	5	4	4	3	3	2	2	1	1	1	9	1	10	1	18	1	1	1	1	1	1	1	1
10	4	8	4	7	1	6	7	5	7	4	2	3	15	2	1	1	2	15	1	2	1	7	1	1	1	4	1	1	1	1
20	13	8	4	7	4	6	4	5	4	4	1	3	9	2	1	1	1	9	9	1	2	4	1	9	4	13	1	4	1	1
30	14	8	3	7	2	6	2	5	1	4	2	3	21	2	3	1	2	21	1	2	1	9	1	1	2	14	1	2	1	1
40	16	8	2	7	1	6	27	5	4	4	3	3	1	2	1	1	3	1	2	3	2	27	1	2	9	16	1	9	1	1
50	4	8	4	7	3	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	1	5	1	1	3	4	1	3	1	1
60	4	8	1	7	3	6	4	5	4	4	1	3	2	2	2	1	1	2	2	1	2	4	1	2	3	12	1	3	1	1
70	2	8	2	7	3	6	4	5	4	4	3	3	4	2	4	1	3	4	2	3	2	4	1	2	3	2	1	3	1	1
80	4	8	4	7	1	6	4	5	14	4	1	3	3	2	3	1	1	3	2	1	2	14	1	2	9	4	1	9	1	1
90	1	8	1	7	3	6	5	5	4	4	3	3	4	2	4	1	3	4	1	3	1	18	1	1	3	1	1	3	1	1
100	3	8	3	7	3	6	4	5	4	4	2	3	3	2	3	1	2	3	1	2	1	4	1	1	3	3	1	3	1	1
110	4	8	4	7	3	6	4	5	4	4	2	3	5	2	5	1	1	5	1	9	1	4	1	1	3	4	1	3	1	1
120	3	8	3	7	3	6	5	5	5	4	2	3	4	2	4	1	2	4	1	2	1	5	1	1	3	3	1	3	1	1
130	1	8	1	7	2	6	5	5	18	4	1	3	2	2	2	1	1	2	2	1	2	18	1	2	9	1	1	9	1	1
140	4	8	3	7	2	6	4	5	4	4	2	3	6	2	3	1	11	21	2	11	2	4	1	2	2	14	1	2	1	1
150	1	8	1	7	13	6	4	5	4	4	1	3	2	2	9	1	1	9	1	1	1	4	1	1	2	1	1	13	1	1
160	2	8	2	7	3	6	17	5	3	4	1	3	16	2	2	1	1	16	1	1	1	17	1	1	3	2	1	3	1	1
170	2	8	2	7	2	6	5	5	18	4	3	3	3	2	11	1	3	11	2	3	2	18	1	2	2	2	1	2	1	1
180	4	8	5	7	2	6	4	5	4	4	2	3	3	2	3	1	2	3	1	2	1	4	1	1	2	18	1	2	1	1
190	14	8	4	7	2	6	5	5	4	4	1	3	2	2	2	1	2	2	2	9	2	18	1	2	9	14	1	9	1	1
