Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-63.5652	-93.9691	30.4039	0.757704	0.242296	0.01	0.223178	0.186757	0.139437	0.1086	0.0678812	0.0664753	0.0548053	0	1.246297	-2	0.2422964	0.7577036	0.01
10	4.87132	-22.3986	27.2699	0.497543	0.502457	0.002099613	0.221788	0.188273	0.136845	0.110674	0.0705719	0.0661048	0.055996	0	4.380272	1.797092	0.502457	0.497543	62.67467
20	3.71212	-20.8977	24.6099	0.533776	0.466224	0.006258391	0.215586	0.181943	0.135194	0.10884	0.0689928	0.0668895	0.0569319	0	7.040345	1.29156	0.4662243	0.5337757	19.5686
30	4.21127	-21.2906	25.5019	0.0127653	0.987235	0.002802128	0.222228	0.18406	0.134891	0.112356	0.0676623	0.0680941	0.0557745	0	6.148318	1.512429	0.9872347	0.01276531	32.54088
40	4.75382	-24.0547	28.8085	0.19706	0.80294	0.01820288	0.223755	0.187606	0.138528	0.111836	0.0690559	0.0690827	0.0566384	0	2.841651	1.593315	0.8029396	0.1970604	39.20264
50	2.87845	-20.3675	23.246	0.452942	0.547058	0.06477796	0.215452	0.183426	0.136258	0.111382	0.0708376	0.0669785	0.0565615	0	8.404212	1.673505	0.5470576	0.4529424	47.1525
60	5.01905	-22.8366	27.8556	0.978956	0.0210443	0.07331572	0.220602	0.185628	0.139236	0.111862	0.070301	0.0660739	0.0564408	0	3.794585	1.992511	0.02104426	0.9789557	98.29027
70	4.60518	-21.736	26.3412	0.229936	0.770064	0.01489597	0.225125	0.188472	0.140284	0.113199	0.0682018	0.0690059	0.0562742	0	5.309005	1.761771	0.7700639	0.2299361	57.77914
80	3.60083	-25.9464	29.5472	0.317426	0.682574	0.04467163	0.217775	0.186697	0.138269	0.112918	0.0687851	0.065813	0.0562953	0	2.102977	1.125926	0.6825739	0.3174261	13.36368
90	4.91216	-21.8868	26.799	0.00433722	0.995663	0.1539377	0.217011	0.186028	0.14006	0.110893	0.0678642	0.0675318	0.0552716	0	4.851222	1.883593	0.9956628	0.004337218	76.48797
100	5.70153	-24.0887	29.7902	0.491924	0.508076	1.379486	0.216966	0.181404	0.138216	0.108136	0.0694293	0.0688047	0.0545907	0	1.859995	1.952068	0.5080765	0.4919235	89.55059
110	4.04828	-19.4205	23.4688	0.623155	0.376845	1.554018	0.216806	0.182381	0.137494	0.109126	0.0703459	0.0680382	0.0556259	0	8.181439	1.915635	0.3768451	0.6231549	82.34463
120	6.77117	-23.3634	30.1345	0.396227	0.603773	8.213584	0.215994	0.179974	0.1374	0.111937	0.0689459	0.0683387	0.0562863	0	1.515659	1.552502	0.6037728	0.3962272	35.68635
130	6.34396	-19.6251	25.9691	0.91344	0.0865603	3.00568	0.216405	0.182141	0.135666	0.110329	0.0704014	0.067419	0.0549116	0	5.681123	1.351594	0.08656031	0.9134397	22.46951
140	8.54776	-20.6188	29.1666	0.319538	0.680462	6.995015	0.221362	0.188305	0.140695	0.112733	0.0700755	0.0682528	0.0553155	0	2.483636	1.808034	0.680462	0.319538	64.27377
150	7.99779	-19.8792	27.877	0.854253	0.145747	5.161033	0.214806	0.184905	0.136037	0.110879	0.070194	0.0673781	0.0568442	0	3.773198	1.594297	0.1457469	0.8542531	39.29137
160	7.9036	-21.9219	29.8255	0.657903	0.342097	3.780564	0.215426	0.180738	0.136794	0.109867	0.069977	0.0672405	0.0566869	0	1.824736	1.869874	0.3420967	0.6579033	74.10945
170	8.37326	-19.8202	28.1934	0.191366	0.808634	5.565205	0.216267	0.184473	0.137052	0.109545	0.0699904	0.0676292	0.0556892	0	3.456768	1.874349	0.8086342	0.1913658	74.87703
180	7.9594	-20.5055	28.4649	0.685531	0.314469	3.478957	0.22437	0.184559	0.139625	0.110538	0.0702181	0.0678053	0.0557831	0	3.185326	1.868898	0.3144686	0.6855314	73.94318
190	6.42041	-19.3184	25.7388	0.121476	0.878524	4.580807	0.224925	0.182344	0.13574	0.107935	0.0695119	0.0663614	0.056673	0	5.911369	1.417983	0.8785239	0.1214761	26.18083
200	7.65838	-22.953	30.6113	0.00580446	0.994196	6.816661	0.218065	0.186602	0.13657	0.10876	0.069351	0.0660083	0.0568202	0	1.03885	1.804664	0.9941955	0.005804462	63.77704
210	7.12382	-22.0568	29.1806	0.672206	0.327794	2.524535	0.217956	0.185736	0.139304	0.111525	0.0687565	0.066341	0.0556961	0	2.469556	1.468127	0.3277941	0.6722059	29.3851
220	6.56465	-23.4688	30.0334	0.093685	0.906315	3.383909	0.223546	0.181079	0.140985	0.112499	0.0690444	0.0660125	0.0542503	0	1.616757	1.387192	0.906315	0.09368503	24.38888
230	7.18579	-19.6086	26.7944	0.614286	0.385714	6.6061	0.214857	0.180184	0.136293	0.1116	0.0687707	0.0662954	0.0546589	0	4.855771	1.680076	0.3857138	0.6142862	47.87139
240	4.82617	-20.4702	25.2964	0.831291	0.168709	1.896938	0.218176	0.182376	0.134997	0.111756	0.0678862	0.065877	0.0556171	0	6.353797	1.022464	0.1687093	0.8312907	10.53087
250	7.15533	-21.4803	28.6356	0.877805	0.122195	9.586612	0.216863	0.180049	0.138097	0.111964	0.0691263	0.0660495	0.0544528	0	3.014594	1.811757	0.1221947	0.8778053	64.82712
260	7.53409	-19.3488	26.8829	0.236283	0.763717	5.891111	0.223817	0.184377	0.138864	0.111357	0.0686376	0.0677143	0.0546555	0	4.767304	1.892428	0.7637169	0.2362831	78.05991
270	8.28003	-20.9195	29.1996	0.571225	0.428775	8.386571	0.218631	0.185382	0.139974	0.109649	0.0695075	0.0664618	0.0545169	0	2.450633	1.983171	0.4287748	0.5712252	96.19915
280	6.85972	-19.9234	26.7831	0.969138	0.0308618	6.747123	0.218583	0.187832	0.139914	0.109804	0.0689492	0.0675652	0.054471	0	4.867114	1.545173	0.03086182	0.9691382	35.08914
290	8.65086	-20.704	29.3548	0.848509	0.151491	6.351405	0.221391	0.183864	0.136704	0.11194	0.0698029	0.0674288	0.0542244	0	2.295356	1.790945	0.1514911	0.8485089	61.79376
300	8.48393	-21.1871	29.671	0.0743466	0.925653	7.54017	0.22461	0.179612	0.139164	0.112672	0.0701565	0.0675228	0.0560508	0	1.979186	1.829726	0.9256534	0.07434663	67.56569
310	6.50107	-19.454	25.9551	0.120484	0.879516	3.468557	0.222534	0.188578	0.135512	0.112845	0.0687797	0.0689411	0.0551134	0	5.695125	1.400392	0.8795163	0.1204837	25.14156
320	4.98161	-19.101	24.0826	0.0697856	0.930214	6.287926	0.224622	0.187996	0.134881	0.109186	0.0711091	0.0689881	0.05606	0	7.567565	1.563802	0.9302144	0.06978557	36.62704
330	7.30547	-19.2188	26.5243	0.487288	0.512712	5.108778	0.219583	0.185439	0.137706	0.110157	0.0694498	0.068365	0.0552203	0	5.125928	1.749563	0.512712	0.487288	56.17763
340	8.04222	-21.1671	29.2093	0.075972	0.924028	4.363168	0.215597	0.186983	0.137027	0.110323	0.0705866	0.0690734	0.0541633	0	2.440915	1.518127	0.924028	0.07597197	32.97062
350	5.62375	-22.5922	28.216	0.953151	0.0468493	0.6097162	0.215401	0.179766	0.13861	0.113161	0.0707202	0.0676081	0.0541943	0	3.434201	1.645051	0.04684929	0.9531507	44.1622
360	5.28083	-22.4158	27.6966	0.876092	0.123908	0.369307	0.217307	0.182691	0.13541	0.112364	0.0693754	0.0686179	0.0563457	0	3.953609	1.273888	0.1239083	0.8760917	18.78832
370	6.01944	-23.3607	29.3802	0.364873	0.635127	1.310354	0.216507	0.187351	0.140905	0.112777	0.0695152	0.0688811	0.0568923	0	2.27004	1.883323	0.6351269	0.3648731	76.44045
380	7.56756	-21.9308	29.4984	0.247896	0.752104	4.296865	0.215242	0.187427	0.135218	0.110886	0.068824	0.0691423	0.0568911	0	2.15181	1.411456	0.7521035	0.2478965	25.79025
390	7.14854	-19.825	26.9735	0.166615	0.833385	7.249487	0.218714	0.187882	0.139189	0.110045	0.0703067	0.0685188	0.0553644	0	4.676661	1.713572	0.8333849	0.1666151	51.70973
400	8.21841	-21.1572	29.3756	0.341412	0.658588	6.806117	0.220386	0.186225	0.139622	0.109625	0.0705144	0.0689358	0.0557575	0	2.274611	1.629867	0.6585875	0.3414125	42.64491
410	6.5466	-22.4665	29.0131	0.145529	0.854471	10.987	0.221905	0.18739	0.13491	0.108058	0.0694116	0.0685038	0.0552082	0	2.637138	1.864673	0.8544708	0.1455292	73.22731
420	4.37203	-25.7551	30.1271	0.39655	0.60345	1.220423	0.225712	0.183774	0.134547	0.107816	0.0710944	0.0689828	0.0562865	0	1.523105	1.308085	0.6034498	0.3965502	20.32754
430	7.96806	-22.0398	30.0079	0.492607	0.507393	8.725779	0.224999	0.18051	0.134919	0.109261	0.0710868	0.0680138	0.0563169	0	1.642334	1.819805	0.5073934	0.4926066	66.03963
440	7.64605	-20.2251	27.8712	0.848733	0.151267	7.353681	0.222882	0.188043	0.136004	0.109528	0.0704918	0.0676207	0.0564419	0	3.779048	1.684615	0.1512669	0.8487331	48.37436
450	6.64238	-20.0462	26.6886	0.229539	0.770461	2.430643	0.22438	0.184608	0.140196	0.109735	0.070043	0.0690696	0.0559835	0	4.961623	1.499547	0.7704613	0.2295387	31.58981
460	7.88926	-22.0557	29.945	0.564588	0.435412	6.915501	0.225794	0.17966	0.138327	0.108308	0.0697026	0.0679341	0.0569822	0	1.705224	1.61484	0.4354118	0.5645882	41.19461
470	8.69437	-20.7863	29.4807	0.546938	0.453062	6.481362	0.224437	0.180304	0.137568	0.107796	0.0681506	0.0678416	0.0557505	0	2.169495	1.844435	0.4530623	0.5469377	69.89319
480	6.486	-22.3373	28.8233	0.131139	0.868861	4.656313	0.222959	0.179282	0.138793	0.11119	0.0701234	0.0662752	0.0551034	0	2.826947	1.178251	0.8688613	0.1311387	15.07478
490	8.40295	-19.8486	28.2516	0.084042	0.915958	5.369465	0.223022	0.183493	0.137448	0.110634	0.0711597	0.0676885	0.0546294	0	3.398607	1.886346	0.915958	0.08404197	76.97441
500	7.71663	-20.3151	28.0318	0.0070483	0.992952	6.060751	0.214758	0.179724	0.135122	0.1088	0.0694295	0.0687408	0.0552759	0	3.618444	1.502815	0.9929517	0.007048298	31.82842
510	8.4993	-21.0666	29.5659	0.913092	0.0869079	7.649614	0.217944	0.181652	0.135862	0.108085	0.0691979	0.0680836	0.0565657	0	2.084282	1.863032	0.08690794	0.9130921	72.9512
520	2.29877	-26.2506	28.5494	0.815538	0.184462	9.694455	0.216992	0.185915	0.136949	0.108003	0.0703534	0.0684845	0.0568377	0	3.100781	1.174167	0.1844623	0.8155377	14.93367
530	4.46042	-18.5785	23.0389	0.0426767	0.957323	5.207651	0.219055	0.185329	0.13759	0.10816	0.0697038	0.0677447	0.0569072	0	8.611256	1.82818	0.9573233	0.04267668	67.32553
540	8.20898	-19.6694	27.8784	0.191346	0.808654	5.33772	0.225515	0.187256	0.135914	0.110094	0.069757	0.0672525	0.0569115	0	3.771808	1.901641	0.8086543	0.1913457	79.73347
550	8.02506	-22.5355	30.5605	0.0280763	0.971924	6.330934	0.221948	0.187225	0.135059	0.11099	0.0697002	0.0663819	0.0565627	0	1.089679	1.928274	0.9719237	0.02807633	84.77628
560	6.45156	-22.7476	29.1992	0.308483	0.691517	2.419101	0.219608	0.181359	0.139332	0.108279	0.0677073	0.0659653	0.055574	0	2.45101	1.237934	0.6915169	0.3084831	17.29552
570	6.25406	-19.1266	25.3807	0.712617	0.287383	6.142736	0.219983	0.18352	0.140748	0.110898	0.0688565	0.0657419	0.055179	0	6.269542	1.72033	0.2873831	0.7126169	52.52066
580	7.77714	-21.0593	28.8364	0.328646	0.671354	3.471141	0.221344	0.181994	0.138545	0.110715	0.0677325	0.0658364	0.0561011	0	2.813777	1.505984	0.6713538	0.3286462	32.06148
590	8.10803	-19.7361	27.8441	0.574677	0.425323	4.648391	0.225778	0.183815	0.139349	0.112965	0.0711915	0.0666233	0.0566803	0	3.806091	1.817407	0.4253227	0.5746773	65.67601
600	8.17265	-22.2527	30.4253	0.74638	0.25362	7.000922	0.22091	0.182367	0.140092	0.11192	0.0699057	0.066352	0.0559933	0	1.224895	1.866727	0.2536202	0.7463798	73.57438
610	8.46044	-20.0259	28.4863	0.777896	0.222104	5.578639	0.217809	0.187686	0.14022	0.111327	0.0685606	0.0680725	0.0565422	0	3.163869	1.790222	0.2221038	0.7778962	61.69108
