Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-53.6863	-89.3321	35.6458	0.793648	0.206352	0.01	0.363898	0.360042	0.238449	0.12005	0.0245757	0.0136914	0.000363167	0	1.858942	-2	0.2063516	0.7936484	0.01
10	8.20081	-25.0092	33.21	0.0647923	0.935208	0.04491393	0.379019	0.348875	0.236452	0.11972	0.024316	0.0135121	0.000364589	0	4.294804	1.897747	0.9352077	0.06479231	79.02188
20	6.11086	-25.262	31.3729	0.369204	0.630796	1.224662	0.366118	0.347251	0.242466	0.120375	0.0241458	0.0139276	0.000362356	0	6.131919	1.640883	0.6307962	0.3692038	43.74039
30	8.61832	-24.6498	33.2681	0.206921	0.793079	2.254176	0.364781	0.355605	0.235006	0.12112	0.0249857	0.0136712	0.000363885	0	4.236678	1.907761	0.7930791	0.2069209	80.86505
40	6.12258	-28.4382	34.5608	0.412813	0.587187	5.866234	0.366466	0.349265	0.236031	0.118298	0.0246853	0.0139593	0.000352764	0	2.944002	1.739315	0.5871865	0.4128135	54.86753
50	6.57264	-29.7046	36.2773	0.209157	0.790843	6.556032	0.368535	0.34582	0.239713	0.118674	0.0239906	0.0137255	0.000359887	0	1.227486	1.886418	0.7908427	0.2091573	76.98715
60	2.50055	-33.7927	36.2932	0.159715	0.840285	8.727643	0.372889	0.346493	0.237608	0.118549	0.0242796	0.0138823	0.000359383	0	1.211553	1.627338	0.8402854	0.1597146	42.39728
70	7.45953	-26.3584	33.8179	0.694806	0.305194	2.00657	0.374447	0.348545	0.240692	0.119869	0.0249509	0.0139669	0.000353217	0	3.686857	1.83032	0.305194	0.694806	67.65819
80	4.49877	-27.1309	31.6297	0.841597	0.158403	5.416119	0.363944	0.352459	0.241823	0.122209	0.0245669	0.0137731	0.000362566	0	5.875077	1.832592	0.1584032	0.8415968	68.01306
90	7.55422	-25.1688	32.723	0.597482	0.402518	1.386007	0.370871	0.35157	0.243097	0.120374	0.0249909	0.01348	0.000355313	0	4.781752	1.896884	0.4025176	0.5974824	78.8649
