Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	1	6	5	5	4	4	3	3	2	2	1	1	2	11	1	9	1	18	1	24	1	1	1	1	1	1
10	24	8	7	7	2	6	3	5	3	4	16	3	5	2	1	1	12	16	1	12	1	3	2	24	9	2	1	9	1	1
20	7	8	5	7	2	6	5	5	5	4	2	3	2	2	3	1	2	2	1	11	2	5	2	28	1	2	1	9	1	1
30	9	8	1	7	2	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	2	5	2	9	2	2	1	2	1	1
40	7	8	7	7	2	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	7	1	9	1	1	1	1
50	6	8	6	7	2	6	5	5	5	4	9	3	1	2	2	1	2	9	1	2	2	5	2	6	2	2	1	2	1	1
60	1	8	15	7	1	6	3	5	3	4	2	3	2	2	1	1	1	2	1	1	1	3	1	15	1	1	1	1	1	1
70	1	8	19	7	1	6	3	5	14	4	2	3	5	2	2	1	2	16	1	2	1	14	1	19	1	1	1	1	1	1
80	6	8	6	7	2	6	1	5	1	4	3	3	3	2	3	1	3	3	1	3	2	1	2	6	2	2	1	2	1	1
90	1	8	15	7	2	6	1	5	1	4	3	3	3	2	1	1	10	3	1	10	9	1	2	15	2	2	1	9	1	1
100	2	8	7	7	1	6	2	5	4	4	2	3	2	2	2	1	2	2	1	2	1	13	1	25	1	1	1	1	1	1
110	5	8	5	7	3	6	4	5	3	4	3	3	1	2	2	1	2	10	1	2	1	14	3	5	1	3	1	1	1	1
120	7	8	7	7	2	6	11	5	3	4	3	3	3	2	4	1	4	3	1	4	1	11	2	7	1	2	1	1	1	1
130	4	8	4	7	3	6	3	5	4	4	3	3	3	2	3	1	3	3	1	3	2	14	11	4	2	11	1	2	1	1
140	6	8	6	7	1	6	5	5	5	4	2	3	2	2	1	1	1	2	1	1	2	5	1	6	2	1	1	2	1	1
150	7	8	7	7	1	6	5	5	5	4	2	3	2	2	4	1	4	2	1	4	1	5	1	7	1	1	1	1	1	1
