Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	4	4	3	3	2	2	1	1	1	9	1	18	1	10	1	29	1	1	1	1	1	1
10	1	8	6	7	6	6	21	5	6	4	2	3	1	2	1	1	1	1	11	21	1	11	1	6	1	1	1	1	1	1
20	3	8	6	7	6	6	5	5	17	4	14	3	2	2	2	1	1	2	3	17	2	14	3	6	2	3	1	2	1	1
30	2	8	6	7	2	6	2	5	2	4	3	3	1	2	1	1	1	1	4	2	2	14	2	20	2	2	1	2	1	1
40	3	8	3	7	21	6	5	5	5	4	3	3	2	2	2	1	1	2	3	5	1	3	11	21	1	11	1	1	1	1
50	3	8	6	7	6	6	4	5	4	4	4	3	1	2	1	1	1	1	1	4	1	12	3	6	1	3	1	1	1	1
60	2	8	5	7	5	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	2	3	2	5	2	2	1	2	1	1
70	14	8	6	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	4	6	1	14	1	1	1	1
80	3	8	6	7	6	6	4	5	4	4	3	3	2	2	9	1	1	9	3	4	2	3	3	6	2	3	1	2	1	1
90	2	8	7	7	7	6	4	5	4	4	4	3	1	2	1	1	1	1	3	4	1	14	4	7	1	13	1	1	1	1
100	11	8	29	7	6	6	5	5	18	4	3	3	1	2	1	1	1	1	11	18	1	11	3	29	1	11	1	1	1	1
110	11	8	6	7	6	6	18	5	4	4	1	3	1	2	1	1	1	1	1	18	1	1	3	6	1	11	1	1	1	1
120	2	8	6	7	6	6	4	5	4	4	4	3	2	2	2	1	1	2	4	4	2	4	2	6	2	2	1	2	1	1
130	1	8	6	7	6	6	5	5	5	4	2	3	2	2	2	1	1	2	2	5	1	2	1	6	1	1	1	1	1	1
140	3	8	6	7	6	6	5	5	18	4	2	3	1	2	1	1	1	1	3	18	2	11	2	6	2	11	1	2	1	1
150	3	8	6	7	6	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	1	3	3	6	1	3	1	1	1	1
160	2	8	7	7	7	6	2	5	2	4	2	3	1	2	1	1	1	1	2	2	1	2	2	7	1	2	1	1	1	1
170	11	8	21	7	6	6	5	5	4	4	2	3	2	2	2	1	1	2	2	18	1	2	2	21	1	11	1	1	1	1
180	1	8	6	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	3	5	2	3	1	6	2	1	1	2	1	1
190	2	8	6	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	1	3	2	6	1	2	1	1	1	1
200	2	8	6	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	10	5	1	10	2	6	1	2	1	1	1	1
210	2	8	2	7	2	6	2	5	4	4	3	3	1	2	1	1	1	1	3	13	1	3	2	2	1	2	1	1	1	1
220	4	8	29	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	3	4	1	10	4	29	1	4	1	1	1	1
230	3	8	6	7	6	6	1	5	1	4	3	3	1	2	1	1	1	1	3	1	1	3	3	6	1	3	1	1	1	1
240	4	8	1	7	4	6	5	5	4	4	4	3	2	2	2	1	1	2	4	18	1	4	2	12	1	13	1	1	1	1
250	3	8	6	7	6	6	5	5	5	4	3	3	2	2	2	1	1	2	1	5	2	10	3	6	2	3	1	2	1	1
260	4	8	7	7	6	6	3	5	11	4	11	3	1	2	2	1	1	9	2	11	2	11	4	29	2	4	1	2	1	1
270	3	8	2	7	2	6	5	5	5	4	1	3	2	2	2	1	1	2	1	5	2	1	3	2	2	3	1	2	1	1
280	4	8	7	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	2	29	9	13	1	9	1	1
290	5	8	6	7	6	6	4	5	4	4	13	3	2	2	2	1	1	2	2	4	2	13	5	6	2	5	1	2	1	1
300	5	8	6	7	6	6	4	5	4	4	4	3	1	2	1	1	1	1	4	4	2	4	5	6	2	5	1	2	1	1
310	10	8	6	7	6	6	2	5	11	4	4	3	2	2	2	1	1	2	4	11	2	4	1	6	2	10	1	2	1	1
320	9	8	7	7	6	6	6	5	21	4	2	3	2	2	2	1	1	2	2	21	2	2	1	29	2	9	1	2	1	1
330	4	8	4	7	6	6	4	5	4	4	2	3	2	2	2	1	1	2	4	4	9	13	4	22	1	4	1	9	1	1
340	2	8	6	7	6	6	14	5	4	4	2	3	1	2	1	1	1	1	2	14	2	2	2	6	2	2	1	2	1	1
350	3	8	7	7	6	6	10	5	1	4	4	3	1	2	1	1	1	1	2	10	1	13	3	29	1	3	1	1	1	1
360	5	8	6	7	6	6	5	5	5	4	4	3	2	2	2	1	1	2	4	5	1	4	5	6	1	5	1	1	1	1
370	2	8	7	7	7	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	2	3	11	7	2	11	1	2	1	1
380	2	8	2	7	2	6	5	5	5	4	2	3	2	2	9	1	1	9	11	5	2	11	2	2	2	2	1	2	1	1
390	5	8	6	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	3	5	2	3	5	6	2	5	1	2	1	1
400	4	8	7	7	6	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	1	3	4	29	1	4	1	1	1	1
410	4	8	6	7	6	6	18	5	4	4	1	3	1	2	1	1	1	1	1	18	1	1	4	6	1	4	1	1	1	1
420	4	8	2	7	6	6	5	5	4	4	2	3	1	2	1	1	1	1	2	18	1	2	4	20	1	4	1	1	1	1
430	2	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	1	4	1	1	2	6	1	2	1	1	1	1
440	3	8	7	7	7	6	5	5	5	4	14	3	2	2	2	1	1	2	3	5	1	14	3	7	1	3	1	1	1	1
450	2	8	6	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	2	3	2	6	2	2	1	2	1	1
460	1	8	6	7	6	6	5	5	4	4	2	3	1	2	1	1	1	1	2	18	1	2	1	6	1	1	1	1	1	1
470	4	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	12	4	9	12	13	6	1	13	1	9	1	1
480	3	8	6	7	6	6	5	5	4	4	2	3	1	2	1	1	1	1	4	18	1	13	3	6	1	3	1	1	1	1
490	2	8	25	7	7	6	5	5	18	4	2	3	1	2	1	1	1	1	2	18	1	2	2	25	1	2	1	1	1	1
500	4	8	2	7	2	6	5	5	5	4	2	3	1	2	1	1	1	1	3	5	1	11	4	2	1	4	1	1	1	1
510	4	8	6	7	6	6	6	5	6	4	2	3	1	2	1	1	1	1	2	6	2	2	4	6	2	4	1	2	1	1
520	2	8	7	7	7	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	1	3	2	7	1	2	1	1	1	1
530	2	8	6	7	6	6	4	5	4	4	4	3	2	2	2	1	1	2	4	4	2	4	2	6	2	2	1	2	1	1
540	4	8	6	7	6	6	4	5	2	4	2	3	2	2	2	1	1	2	2	13	2	2	4	6	2	4	1	2	1	1
550	4	8	29	7	7	6	2	5	2	4	3	3	1	2	1	1	1	1	3	2	1	3	4	29	1	4	1	1	1	1
560	13	8	3	7	3	6	4	5	4	4	3	3	9	2	2	1	1	9	11	4	9	11	4	3	2	13	1	9	1	1
570	11	8	7	7	7	6	14	5	4	4	4	3	1	2	1	1	1	1	4	14	2	4	3	7	2	11	1	2	1	1
580	2	8	6	7	6	6	5	5	3	4	3	3	2	2	2	1	1	2	2	17	2	11	2	6	2	2	1	2	1	1
590	4	8	7	7	6	6	3	5	3	4	4	3	2	2	2	1	1	2	13	3	1	13	4	29	1	4	1	1	1	1
600	4	8	7	7	29	6	4	5	4	4	4	3	1	2	1	1	1	1	14	4	2	14	5	29	2	18	1	2	1	1
610	1	8	6	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	14	4	1	14	1	6	1	1	1	1	1	1
620	3	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	1	1	2	4	2	2	3	6	2	3	1	2	1	1
630	4	8	6	7	6	6	5	5	5	4	3	3	1	2	1	1	1	1	3	5	2	3	4	6	2	4	1	2	1	1
640	3	8	26	7	3	6	5	5	18	4	2	3	1	2	1	1	1	1	2	18	1	2	3	26	1	3	1	1	1	1
650	13	8	7	7	6	6	5	5	4	4	11	3	2	2	2	1	1	2	2	18	1	11	2	29	1	13	1	1	1	1
660	4	8	6	7	6	6	3	5	3	4	1	3	2	2	2	1	1	2	1	3	1	1	13	6	1	13	1	1	1	1
670	3	8	6	7	6	6	5	5	5	4	4	3	2	2	2	1	1	2	4	5	1	4	3	6	1	3	1	1	1	1
680	1	8	6	7	6	6	5	5	5	4	2	3	1	2	1	1	1	1	1	5	1	9	1	6	1	1	1	1	1	1
690	2	8	7	7	6	6	5	5	5	4	4	3	2	2	2	1	1	2	4	5	1	4	2	29	1	2	1	1	1	1
700	3	8	5	7	5	6	3	5	10	4	3	3	1	2	1	1	1	1	3	10	1	3	17	5	1	17	1	1	1	1
710	3	8	6	7	6	6	5	5	18	4	1	3	2	2	2	1	1	2	1	18	1	1	3	6	1	3	1	1	1	1
720	2	8	26	7	7	6	4	5	4	4	13	3	1	2	1	1	1	1	2	4	1	13	2	26	1	2	1	1	1	1
730	4	8	6	7	7	6	5	5	4	4	4	3	1	2	1	1	1	1	4	18	1	4	2	29	1	13	1	1	1	1
740	2	8	29	7	6	6	17	5	5	4	4	3	2	2	2	1	1	2	4	17	1	4	2	29	1	2	1	1	1	1
750	5	8	6	7	6	6	5	5	5	4	4	3	1	2	1	1	1	1	3	5	1	14	1	6	1	15	1	1	1	1
760	3	8	6	7	6	6	4	5	13	4	2	3	1	2	1	1	1	1	2	13	2	2	14	6	2	14	1	2	1	1
770	3	8	29	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	1	3	3	29	1	3	1	1	1	1
780	3	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	1	1	2	4	1	2	3	6	1	3	1	1	1	1
790	4	8	6	7	6	6	5	5	5	4	4	3	1	2	1	1	1	1	13	5	1	13	4	6	1	4	1	1	1	1
800	4	8	20	7	6	6	5	5	18	4	1	3	1	2	1	1	1	1	1	18	1	1	4	20	1	4	1	1	1	1
810	1	8	6	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	2	3	1	6	2	1	1	2	1	1
820	3	8	6	7	6	6	5	5	5	4	1	3	1	2	1	1	1	1	1	5	1	1	2	6	1	11	1	1	1	1
830	4	8	7	7	7	6	18	5	4	4	4	3	9	2	2	1	1	9	4	18	1	4	4	7	1	4	1	1	1	1
840	2	8	6	7	6	6	3	5	3	4	4	3	1	2	1	1	1	1	4	3	2	4	4	6	2	13	1	2	1	1
850	2	8	6	7	6	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	2	3	11	6	2	11	1	2	1	1
860	1	8	5	7	5	6	5	5	5	4	1	3	2	2	2	1	1	2	1	5	2	1	1	5	2	1	1	2	1	1
870	11	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	1	1	2	4	2	2	2	6	2	11	1	2	1	1
880	3	8	6	7	6	6	4	5	4	4	1	3	9	2	1	1	1	9	1	4	1	1	3	6	1	3	1	1	1	1
890	2	8	7	7	6	6	4	5	4	4	4	3	2	2	2	1	1	2	4	4	1	4	2	29	1	2	1	1	1	1
900	3	8	7	7	7	6	4	5	4	4	2	3	1	2	1	1	1	1	2	4	1	2	3	7	1	3	1	1	1	1
910	3	8	6	7	6	6	4	5	4	4	3	3	2	2	9	1	1	9	3	4	1	3	3	6	1	3	1	1	1	1
920	3	8	6	7	6	6	4	5	4	4	1	3	1	2	1	1	1	1	9	4	1	9	3	6	1	3	1	1	1	1
930	3	8	6	7	6	6	2	5	11	4	1	3	1	2	1	1	1	1	10	11	1	10	3	6	1	3	1	1	1	1
940	5	8	7	7	7	6	4	5	4	4	3	3	1	2	1	1	1	1	3	4	1	3	5	7	1	5	1	1	1	1
950	2	8	4	7	4	6	5	5	4	4	3	3	1	2	1	1	1	1	3	18	1	3	2	4	1	2	1	1	1	1
960	4	8	7	7	4	6	4	5	14	4	2	3	1	2	1	1	1	1	2	14	1	2	4	27	1	4	1	1	1	1
970	2	8	29	7	6	6	5	5	5	4	1	3	2	2	2	1	1	2	1	5	2	1	2	29	2	2	1	2	1	1
980	11	8	6	7	6	6	5	5	4	4	3	3	2	2	2	1	1	2	3	18	1	3	2	6	1	11	1	1	1	1
990	2	8	7	7	7	6	4	5	4	4	1	3	1	2	1	1	1	1	4	4	2	12	4	7	1	13	1	9	1	1
1000	4	8	6	7	6	6	5	5	5	4	4	3	1	2	1	1	1	1	4	5	1	4	4	6	1	4	1	1	1	1
1010	11	8	6	7	6	6	4	5	4	4	2	3	1	2	1	1	1	1	2	4	2	2	3	6	2	11	1	2	1	1
1020	3	8	2	7	2	6	5	5	2	4	1	3	1	2	1	1	1	1	1	16	1	1	3	2	1	3	1	1	1	1
1030	4	8	29	7	6	6	18	5	4	4	2	3	1	2	1	1	1	1	2	18	1	2	4	29	1	4	1	1	1	1
1040	3	8	1	7	6	6	18	5	4	4	2	3	1	2	1	1	1	1	2	18	1	2	3	19	1	3	1	1	1	1
1050	15	8	7	7	6	6	2	5	2	4	2	3	1	2	1	1	1	1	3	2	1	11	5	29	1	15	1	1	1	1
1060	3	8	7	7	6	6	5	5	5	4	2	3	2	2	2	1	1	2	2	5	2	2	3	29	2	3	1	2	1	1
1070	1	8	7	7	29	6	4	5	18	4	2	3	1	2	1	1	1	1	9	18	2	9	4	29	1	12	1	9	1	1
