Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-63.3332	-103.094	39.7612	0.295932	0.704068	0.01	0.291493	0.213359	0.147746	0.142245	0.138083	0.000621602	0.000322265	0	0.2755563	-2	0.7040676	0.2959324	0.01
10	7.02757	-26.3024	33.3299	0.121826	0.878174	0.007070445	0.284434	0.210367	0.145692	0.139234	0.137158	0.000615655	0.000328242	0	6.706857	1.95408	0.8781738	0.1218262	89.96642
20	6.51023	-31.1518	37.662	0.0645487	0.935451	0.04055188	0.281945	0.21241	0.144947	0.141424	0.137648	0.000612734	0.000324573	0	2.374784	1.657992	0.9354513	0.06454872	45.49796
30	5.83682	-25.4499	31.2867	0.0434695	0.95653	0.1584165	0.287313	0.209907	0.146171	0.141227	0.143788	0.000625495	0.000326385	0	8.750054	1.975454	0.9565305	0.04346955	94.50473
40	6.82472	-27.3367	34.1614	0.226586	0.773414	0.2448601	0.286636	0.213944	0.14565	0.14446	0.139502	0.000616747	0.000321844	0	5.875339	1.919165	0.773414	0.226586	83.0166
50	8.10402	-29.1502	37.2542	0.233475	0.766525	0.8323523	0.293366	0.212269	0.144967	0.142496	0.140749	0.000610623	0.000329458	0	2.782552	1.995701	0.7665252	0.2334748	99.01496
60	8.32794	-29.9349	38.2628	0.00371484	0.996285	0.3334401	0.291259	0.211783	0.145019	0.1432	0.14375	0.000624241	0.000328486	0	1.773963	1.9439	0.9962852	0.003714845	87.88195
70	6.76816	-30.9613	37.7294	0.208167	0.791833	0.9645878	0.288269	0.213395	0.144903	0.145329	0.142343	0.000606665	0.000335786	0	2.307357	1.823665	0.7918328	0.2081672	66.62921
80	7.15727	-30.8037	37.9609	0.0810535	0.918947	1.204716	0.283726	0.220921	0.142517	0.143067	0.139444	0.000622156	0.000337187	0	2.07585	1.837871	0.9189465	0.08105346	68.84484
90	5.95059	-31.4533	37.4039	0.390838	0.609162	2.585803	0.282673	0.216073	0.142533	0.138943	0.137707	0.000614657	0.000334688	0	2.632883	1.964487	0.6091615	0.3908385	92.14823
100	8.44279	-29.1306	37.5734	0.091561	0.908439	0.2258374	0.284212	0.211394	0.146071	0.139497	0.139733	0.000625463	0.000322053	0	2.463399	1.94699	0.908439	0.09156104	88.50944
110	7.06918	-31.1777	38.2469	0.0551839	0.944816	0.5859578	0.284733	0.212083	0.143241	0.139993	0.140616	0.000611173	0.000323302	0	1.789901	1.8085	0.9448161	0.05518392	64.34286
120	4.41711	-32.4882	36.9053	0.524858	0.475142	1.567246	0.283892	0.210483	0.143038	0.138182	0.142321	0.00062484	0.000330539	0	3.131522	1.737738	0.4751424	0.5248576	54.66859
130	7.74172	-29.0741	36.8158	0.410606	0.589394	0.1949932	0.282934	0.216609	0.142095	0.139231	0.139312	0.000615741	0.000332771	0	3.220989	1.979813	0.5893936	0.4106064	95.4582
140	8.20255	-28.3504	36.553	0.113133	0.886867	0.07983892	0.288678	0.21953	0.146724	0.139347	0.139337	0.000617992	0.000334313	0	3.4838	1.901859	0.8868674	0.1131326	79.77354
150	7.31808	-28.9537	36.2718	0.249999	0.750001	0.1810453	0.282123	0.211799	0.143521	0.138163	0.137457	0.000620551	0.00032194	0	3.764993	1.863548	0.7500013	0.2499987	73.03787
160	3.73457	-34.3026	38.0372	0.569194	0.430806	0.7456575	0.282461	0.212618	0.144405	0.14366	0.138693	0.000605132	0.000328215	0	1.999586	1.644126	0.4308061	0.5691939	44.0683
170	8.14441	-27.1197	35.2641	0.117794	0.882206	0.2342034	0.284748	0.215016	0.145273	0.140299	0.14361	0.000610459	0.000335159	0	4.772699	1.971677	0.8822058	0.1177942	93.68649
180	4.45326	-27.3848	31.838	0.651387	0.348613	0.507188	0.28502	0.217968	0.146625	0.141327	0.141198	0.00060306	0.000334047	0	8.198772	1.951601	0.3486127	0.6513873	89.45415
190	7.0079	-28.0196	35.0275	0.119444	0.880556	0.02420125	0.282446	0.219818	0.147466	0.143096	0.137151	0.000608409	0.000325112	0	5.009314	1.818397	0.8805561	0.1194439	65.82599
200	2.28143	-28.3137	30.5951	0.0637025	0.936297	0.1605974	0.285052	0.219178	0.14383	0.139908	0.137673	0.000610028	0.00032907	0	9.441686	1.594072	0.9362975	0.06370255	39.27103
