Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-61.0712	-94.1726	33.1014	0.734446	0.265554	0.01	0.146758	0.137373	0.130164	0.0934854	0.0868031	0.076349	0.00562924	0	1.471409	-2	0.2655536	0.7344464	0.01
10	7.60748	-23.3013	30.9088	0.969894	0.0301061	0.08168414	0.146313	0.136607	0.129349	0.0914043	0.0887248	0.0749689	0.00560595	0	3.664032	1.822433	0.03010614	0.9698939	66.4405
20	7.90873	-23.1093	31.0181	0.92056	0.0794399	0.1839443	0.147296	0.13312	0.130169	0.0899907	0.0876279	0.077365	0.00570992	0	3.554783	1.98968	0.07943988	0.9205601	97.65166
30	7.27219	-20.9404	28.2126	0.581411	0.418589	0.4530013	0.147245	0.135817	0.128436	0.0903277	0.084607	0.074944	0.00571696	0	6.36027	1.898793	0.4185887	0.5814113	79.21245
40	8.833	-21.6109	30.4439	0.185359	0.814641	5.818798	0.143862	0.135951	0.129282	0.0897994	0.0887826	0.0760133	0.00558884	0	4.128913	1.641802	0.8146413	0.1853587	43.8331
50	7.27026	-25.2201	32.4903	0.508013	0.491987	1.33183	0.145209	0.1315	0.126587	0.0919629	0.0851333	0.0760282	0.00563927	0	2.082506	1.480846	0.4919874	0.5080126	30.2584
60	9.84031	-21.8426	31.6829	0.703645	0.296355	5.774117	0.145411	0.131069	0.126881	0.0910193	0.0869949	0.0748009	0.00560549	0	2.889923	1.787673	0.2963548	0.7036452	61.32997
70	8.00226	-22.0295	30.0317	0.665977	0.334023	1.404726	0.144123	0.136991	0.126747	0.0903204	0.0885215	0.0747864	0.00564712	0	4.54114	1.580668	0.3340229	0.6659771	38.07748
80	10.2132	-21.3213	31.5345	0.833031	0.166969	3.477339	0.144617	0.136686	0.126711	0.0915286	0.0879355	0.0760194	0.0056544	0	3.038354	1.954235	0.1669695	0.8330305	89.99847
90	8.78622	-24.8924	33.6786	0.289299	0.710701	6.648999	0.150097	0.13342	0.125672	0.093386	0.0848183	0.0741564	0.00572362	0	0.8942532	1.841517	0.710701	0.289299	69.4252
100	6.34575	-21.6277	27.9734	0.94674	0.0532598	2.619362	0.148185	0.134635	0.124742	0.0934071	0.0887031	0.0744575	0.00583694	0	6.599418	1.347495	0.05325983	0.9467402	22.25844
