Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-57.1038	-79.2157	22.1119	0.829932	0.170068	0.01	0.892699	0.634788	0.633473	0.486458	0.381938	0.123275	0.119044	0	0.8304751	-2	0.1700675	0.8299325	0.01
10	-3.84832	-21.9095	18.0612	0.593042	0.406958	0.1294845	0.885132	0.656734	0.65031	0.470114	0.380168	0.121545	0.119078	0	4.881193	0.8713129	0.4069583	0.5930417	7.435546
20	-0.802693	-19.4829	18.6802	0.348908	0.651092	4.649434	0.860709	0.652106	0.633663	0.472963	0.3689	0.120492	0.122923	0	4.26221	1.437409	0.6510925	0.3489075	27.37846
30	-0.831166	-19.5809	18.7498	0.382219	0.617781	5.301097	0.854659	0.660258	0.643596	0.490664	0.367495	0.123357	0.122043	0	4.192655	1.744469	0.6177808	0.3822192	55.52246
40	-0.173991	-20.454	20.28	0.549583	0.450417	10.26534	0.854415	0.650575	0.634658	0.493173	0.366676	0.124375	0.122588	0	2.662415	1.286885	0.4504168	0.5495832	19.35908
50	-1.24951	-20.7378	19.4883	0.895858	0.104142	2.70047	0.894888	0.646851	0.63288	0.489617	0.371494	0.124071	0.122213	0	3.454084	1.944509	0.1041424	0.8958576	88.00528
60	-0.0639344	-20.0105	19.9465	0.672804	0.327196	11.32481	0.896334	0.663378	0.630406	0.480095	0.377408	0.120453	0.123211	0	2.995872	1.519219	0.3271962	0.6728038	33.05361
70	-2.99466	-18.525	15.5303	0.654258	0.345742	7.786631	0.890434	0.643017	0.659577	0.479911	0.372747	0.12213	0.122801	0	7.412117	1.116043	0.3457424	0.6542576	13.06299
80	0.795451	-20.4628	21.2583	0.236713	0.763287	7.65329	0.870754	0.65459	0.65201	0.488185	0.374962	0.123682	0.122471	0	1.684129	1.415021	0.7632865	0.2367135	26.00283
90	-1.46626	-20.1187	18.6524	0.215926	0.784074	2.947542	0.897682	0.661503	0.629488	0.486671	0.375385	0.118949	0.122308	0	4.289984	0.8918765	0.7840737	0.2159263	7.796084
100	0.463271	-20.7763	21.2396	0.31193	0.68807	7.982147	0.898205	0.66063	0.637182	0.480804	0.374914	0.123735	0.122199	0	1.702851	1.571318	0.6880696	0.3119304	37.26647
110	-1.28619	-21.9832	20.697	0.39773	0.60227	2.740041	0.881922	0.655965	0.632854	0.483888	0.380855	0.123614	0.124014	0	2.245417	1.790173	0.6022699	0.3977301	61.68413
120	0.170854	-19.5231	19.694	0.561542	0.438458	7.73855	0.861029	0.655011	0.638891	0.486919	0.381972	0.124713	0.117983	0	3.24845	1.139637	0.4384584	0.5615416	13.79232
130	0.520388	-20.3204	20.8408	0.46071	0.53929	7.506269	0.882417	0.648557	0.650156	0.490194	0.365706	0.1197	0.12014	0	2.10166	1.503002	0.53929	0.46071	31.84215
140	-1.45093	-21.7426	20.2916	0.34556	0.65444	13.79732	0.859153	0.638259	0.65796	0.485665	0.371905	0.122397	0.119425	0	2.65077	1.774199	0.65444	0.34556	59.45639
150	0.736118	-20.8269	21.563	0.305663	0.694337	8.178901	0.876986	0.64362	0.654053	0.494272	0.373235	0.123209	0.121784	0	1.379407	1.496439	0.6943373	0.3056627	31.36451
160	-0.68117	-21.3947	20.7135	0.2176	0.7824	8.321074	0.854079	0.636823	0.64809	0.494195	0.379873	0.123591	0.118431	0	2.22888	1.011042	0.7824001	0.2175999	10.25751
170	0.118498	-21.2706	21.3891	0.776439	0.223561	7.128181	0.875245	0.633498	0.65868	0.47659	0.374257	0.124268	0.121516	0	1.553326	1.078911	0.223561	0.776439	11.99255
180	-0.143534	-20.2845	20.1409	0.434811	0.565189	5.483391	0.86223	0.632995	0.643218	0.472777	0.381225	0.123951	0.118607	0	2.80149	1.838564	0.5651886	0.4348114	68.9547
190	-1.17555	-19.3015	18.126	0.109973	0.890027	4.142391	0.859681	0.634289	0.653581	0.474601	0.380704	0.120247	0.121107	0	4.81643	1.234806	0.8900275	0.1099725	17.17139
200	-1.00754	-20.5363	19.5288	0.268448	0.731552	3.090021	0.861163	0.646804	0.659626	0.470277	0.379309	0.12126	0.119173	0	3.413653	1.812431	0.7315522	0.2684478	64.9278
210	-0.0878537	-19.156	19.0681	0.396378	0.603622	6.862762	0.869869	0.641085	0.645217	0.475088	0.379825	0.121148	0.119576	0	3.874301	1.231872	0.6036216	0.3963784	17.05581
220	-3.20909	-21.4387	18.2296	0.897544	0.102456	0.6976489	0.854583	0.650722	0.650693	0.471733	0.370329	0.118667	0.120823	0	4.712813	1.980471	0.1024555	0.8975445	95.60294
230	0.238651	-21.7536	21.9922	0.449643	0.550357	8.703275	0.87213	0.65828	0.639075	0.471022	0.372621	0.122843	0.120785	0	0.9501901	1.650454	0.5503566	0.4496434	44.71507
240	0.366768	-20.035	20.4018	0.330709	0.669291	6.904067	0.866202	0.655334	0.636405	0.478713	0.376282	0.123192	0.1184	0	2.540661	1.470555	0.6692906	0.3307094	29.54982
250	-1.38456	-20.2413	18.8567	0.9345	0.0655	2.767317	0.890521	0.656562	0.632998	0.47759	0.379104	0.122098	0.122059	0	4.085676	1.076787	0.06549999	0.9345	11.93404
260	-0.997511	-19.0194	18.0219	0.525591	0.474409	6.979361	0.883916	0.656681	0.660233	0.471509	0.378778	0.12342	0.123216	0	4.920554	1.309583	0.4744093	0.5255907	20.39779
270	-2.87541	-24.4999	21.6244	0.27875	0.72125	16.66558	0.885328	0.656115	0.634958	0.47674	0.36604	0.122525	0.118898	0	1.317979	1.808445	0.7212503	0.2787497	64.33466
280	0.000775643	-21.1079	21.1086	0.445878	0.554122	13.00976	0.887954	0.648538	0.643107	0.475616	0.367453	0.119868	0.119469	0	1.833779	1.708818	0.5541216	0.4458784	51.14669
290	0.338847	-21.3673	21.7062	0.132099	0.867901	10.5432	0.884675	0.658173	0.647638	0.478504	0.372439	0.122025	0.120391	0	1.236244	1.417786	0.8679012	0.1320988	26.16894
300	-0.524076	-21.0471	20.5231	0.547911	0.452089	8.678221	0.877782	0.663879	0.637387	0.474714	0.369552	0.120396	0.123418	0	2.419356	1.679102	0.4520894	0.5479106	47.76414
310	-0.276626	-19.8137	19.5371	0.705051	0.294949	6.563538	0.854636	0.664293	0.653971	0.486314	0.372111	0.120717	0.122332	0	3.405295	1.526697	0.2949492	0.7050508	33.62768
320	0.0680924	-20.6185	20.6866	0.325817	0.674183	4.883962	0.886671	0.645279	0.656668	0.477998	0.367639	0.122603	0.122997	0	2.255783	1.373623	0.6741833	0.3258167	23.63866
330	-0.235114	-20.0141	19.779	0.608294	0.391706	5.794066	0.865603	0.64724	0.647792	0.470859	0.369851	0.124684	0.123454	0	3.163414	1.648096	0.3917061	0.6082939	44.47297
340	-0.344096	-22.0482	21.7041	0.280949	0.719051	5.268761	0.885855	0.662286	0.6427	0.481947	0.377122	0.12414	0.123693	0	1.238283	1.351469	0.7190514	0.2809486	22.46305
350	0.794773	-19.939	20.7338	0.083143	0.916857	9.03498	0.887927	0.664737	0.658912	0.492212	0.378341	0.124147	0.121059	0	2.208647	1.323664	0.916857	0.08314295	21.06996
360	-0.102754	-20.6654	20.5627	0.465079	0.534921	4.95916	0.872332	0.640895	0.650223	0.491673	0.36618	0.121287	0.118917	0	2.379734	1.754957	0.5349207	0.4650793	56.87966
370	-3.1771	-23.8856	20.7085	0.290928	0.709072	0.9185054	0.856674	0.647386	0.639593	0.47469	0.371546	0.124093	0.11917	0	2.233877	1.845627	0.7090724	0.2909276	70.08531
380	0.340846	-20.4833	20.8241	0.26523	0.73477	6.448539	0.875152	0.64067	0.628835	0.475662	0.368874	0.123925	0.119443	0	2.118316	1.069216	0.7347697	0.2652303	11.72779
390	-3.51232	-20.8552	17.3429	0.859432	0.140568	0.7840425	0.864119	0.652878	0.63356	0.482249	0.372964	0.124411	0.122257	0	5.599555	1.659738	0.1405683	0.8594317	45.68127
400	-0.500484	-21.268	20.7675	0.881871	0.118129	9.046611	0.86004	0.642884	0.647194	0.47101	0.380682	0.123405	0.122173	0	2.174943	1.094597	0.1181293	0.8818707	12.43361
410	0.748953	-20.9301	21.679	0.760887	0.239113	11.08554	0.874761	0.640509	0.634736	0.470287	0.379198	0.122621	0.123443	0	1.263391	1.631991	0.2391133	0.7608867	42.85393
420	0.0911695	-20.315	20.4061	0.741072	0.258928	7.07448	0.887083	0.662064	0.630904	0.479565	0.381652	0.121704	0.118174	0	2.536291	1.595406	0.2589285	0.7410715	39.39181
430	-0.197432	-20.293	20.0956	0.798885	0.201115	4.971043	0.887733	0.65055	0.641173	0.474299	0.372909	0.120878	0.121601	0	2.84686	1.882568	0.2011148	0.7988852	76.30758
440	-1.54835	-18.7645	17.2162	0.585501	0.414499	8.105388	0.875941	0.63385	0.648078	0.472549	0.371153	0.120564	0.121455	0	5.726252	1.274848	0.4144993	0.5855007	18.82991
450	-0.344356	-20.0429	19.6986	0.418624	0.581376	4.869615	0.892364	0.631824	0.652519	0.469896	0.369875	0.12295	0.12052	0	3.243848	1.833569	0.5813758	0.4186242	68.16622
460	-0.960522	-19.7207	18.7602	0.931653	0.0683472	3.693763	0.88073	0.635964	0.655285	0.486625	0.369676	0.120852	0.120959	0	4.182215	1.078272	0.06834721	0.9316528	11.9749
470	-0.00394875	-19.3561	19.3522	0.116135	0.883865	8.229495	0.876154	0.635343	0.655324	0.482941	0.37505	0.120064	0.123187	0	3.590223	1.174645	0.8838646	0.1161354	14.95012
480	-0.641772	-18.9367	18.295	0.437251	0.562749	7.421224	0.860302	0.643674	0.630001	0.490821	0.383229	0.12151	0.12086	0	4.647458	1.143702	0.5627493	0.4372507	13.92201
490	0.83369	-20.0238	20.8575	0.841829	0.158171	7.629071	0.878099	0.660433	0.645202	0.490478	0.366254	0.119782	0.121143	0	2.084961	1.276389	0.1581712	0.8418288	18.89685
500	-1.06348	-21.5179	20.4544	0.469519	0.530481	9.790742	0.893437	0.639061	0.646904	0.477739	0.377703	0.120628	0.11836	0	2.488033	1.114266	0.5304815	0.4695185	13.00966
510	-1.44116	-19.115	17.6738	0.215556	0.784444	9.606723	0.887389	0.645066	0.651257	0.479347	0.371719	0.119818	0.119249	0	5.268576	1.397642	0.7844443	0.2155557	24.98286
520	-1.09362	-22.6097	21.5161	0.818381	0.181619	13.92817	0.896538	0.64141	0.643814	0.470816	0.375681	0.120099	0.118467	0	1.426355	1.868001	0.1816191	0.8183809	73.79053
530	-0.548529	-22.1524	21.6039	0.189247	0.810753	14.31715	0.892379	0.646702	0.652548	0.470848	0.382593	0.121658	0.120534	0	1.338531	1.779758	0.8107528	0.1892472	60.22237
540	0.866142	-19.9171	20.7832	0.104488	0.895512	8.913777	0.890768	0.637945	0.628701	0.472526	0.383061	0.122283	0.118254	0	2.159172	1.392615	0.8955116	0.1044884	24.69535
550	0.711551	-20.9232	21.6347	0.631446	0.368554	9.094549	0.875915	0.649562	0.65525	0.485593	0.381367	0.121866	0.120709	0	1.307708	1.353707	0.3685536	0.6314464	22.57913
560	-0.107441	-19.3566	19.2491	0.702367	0.297633	5.710948	0.865898	0.647576	0.65537	0.486712	0.377672	0.123391	0.1184	0	3.693293	1.166088	0.297633	0.702367	14.65845
570	0.583675	-20.1758	20.7595	0.971251	0.0287494	6.366538	0.865998	0.657987	0.652399	0.485884	0.372463	0.119687	0.118386	0	2.182936	1.255424	0.02874939	0.9712506	18.00626
580	-0.759983	-23.0236	22.2636	0.256336	0.743664	6.993242	0.872035	0.647329	0.638601	0.484027	0.369245	0.119069	0.118548	0	0.6787707	1.453981	0.7436641	0.2563359	28.44339
590	-0.874574	-21.7633	20.8888	0.504753	0.495247	3.392124	0.859327	0.64986	0.629072	0.488146	0.371413	0.120917	0.123704	0	2.053646	1.581193	0.4952467	0.5047533	38.12351
600	-3.57085	-24.7075	21.1366	0.9749	0.0251001	0.9876518	0.857715	0.650103	0.636255	0.479085	0.367659	0.119622	0.122098	0	1.805788	1.356265	0.02510011	0.9748999	22.71252
610	0.0995035	-19.2665	19.366	0.700291	0.299709	7.221444	0.861615	0.646003	0.655635	0.471472	0.375549	0.11918	0.120394	0	3.576369	1.148473	0.2997088	0.7002912	14.07581
620	-0.587459	-22.0295	21.4421	0.733501	0.266499	14.17764	0.888086	0.644317	0.651224	0.476843	0.382541	0.118779	0.118106	0	1.500342	1.744137	0.2664987	0.7335013	55.48002
630	-1.18465	-22.8558	21.6711	0.0107718	0.989228	9.141122	0.861373	0.65782	0.636216	0.4772	0.38077	0.119111	0.122122	0	1.271312	1.974976	0.9892282	0.01077179	94.4009
640	0.108364	-21.9245	22.0328	0.953764	0.046236	7.519691	0.873995	0.653802	0.638461	0.478423	0.376979	0.121123	0.121355	0	0.9095742	1.485996	0.04623602	0.953764	30.61935
650	-0.937103	-21.7567	20.8196	0.642789	0.357211	6.447545	0.881405	0.661859	0.636374	0.470914	0.374497	0.119692	0.12224	0	2.122836	0.8318968	0.3572114	0.6427886	6.790423
660	0.800553	-20.5237	21.3243	0.517211	0.482789	8.114285	0.855223	0.650938	0.646987	0.478909	0.37814	0.11958	0.121468	0	1.618123	1.461601	0.4827886	0.5172114	28.94685
670	-1.50251	-19.8724	18.3699	0.878447	0.121553	3.040011	0.89428	0.656867	0.655586	0.479677	0.371471	0.119966	0.118086	0	4.57249	1.51848	0.1215528	0.8784472	32.99741
680	0.27995	-21.477	21.757	0.68909	0.31091	7.345812	0.882912	0.631897	0.637899	0.473627	0.373818	0.12126	0.118281	0	1.185461	1.583489	0.3109096	0.6890904	38.32563
690	-0.27664	-20.6074	20.3308	0.798468	0.201532	4.401969	0.897679	0.658455	0.659159	0.470846	0.364877	0.121341	0.120134	0	2.611622	1.756855	0.2015324	0.7984676	57.12877
700	-1.33947	-21.0381	19.6987	0.494708	0.505292	2.505509	0.890271	0.631961	0.659405	0.476104	0.369878	0.120968	0.123831	0	3.243739	1.495005	0.5052922	0.4947078	31.26118
710	-0.80809	-21.9277	21.1196	0.143728	0.856272	9.381141	0.876379	0.637113	0.642612	0.485584	0.371917	0.12465	0.122788	0	1.822783	1.10847	0.8562725	0.1437275	12.83718
720	-2.14391	-19.1464	17.0025	0.699824	0.300176	3.67908	0.895372	0.648206	0.639996	0.490108	0.375323	0.118729	0.118331	0	5.939915	1.469766	0.3001762	0.6998238	29.4962
730	0.0168539	-20.2809	20.2978	0.082681	0.917319	10.49094	0.898807	0.662824	0.628083	0.493837	0.372696	0.123654	0.119513	0	2.644612	1.345817	0.917319	0.08268098	22.17261
740	0.279407	-21.2059	21.4853	0.398949	0.601051	8.340795	0.863663	0.659254	0.635013	0.481807	0.368102	0.123466	0.121412	0	1.457105	1.190966	0.6010511	0.3989489	15.52266
750	-2.54151	-18.9148	16.3733	0.106718	0.893282	7.695862	0.865648	0.649226	0.64979	0.492117	0.381848	0.121001	0.123717	0	6.569098	1.020087	0.8932821	0.1067179	10.47338
760	0.658532	-20.9156	21.5742	0.594576	0.405424	8.221636	0.881362	0.64401	0.643994	0.483925	0.37089	0.123842	0.123717	0	1.36826	1.2805	0.4054239	0.5945761	19.07657
770	-0.479131	-22.2162	21.7371	0.351276	0.648724	5.846834	0.867421	0.6413	0.636349	0.483159	0.374289	0.124404	0.123212	0	1.205323	1.927903	0.6487235	0.3512765	84.70379
780	-1.12587	-20.3163	19.1905	0.10626	0.89374	7.232862	0.859758	0.653466	0.638431	0.49094	0.366708	0.123921	0.119593	0	3.751963	1.840391	0.89374	0.10626	69.24538
790	-0.351738	-19.9967	19.6449	0.371309	0.628691	5.557702	0.875672	0.644638	0.655702	0.480443	0.372672	0.124389	0.12017	0	3.297481	1.84789	0.6286915	0.3713085	70.45141
800	-1.74716	-19.5133	17.7661	0.653001	0.346999	3.268561	0.858935	0.664796	0.635166	0.475478	0.371466	0.124018	0.119012	0	5.176299	1.404269	0.3469991	0.6530009	25.36701
810	-0.177903	-19.3435	19.1656	0.741852	0.258148	9.116749	0.87277	0.654326	0.645124	0.471356	0.373299	0.122955	0.119705	0	3.776842	1.411988	0.2581476	0.7418524	25.8219
820	-0.222225	-20.1987	19.9765	0.830713	0.169287	6.539262	0.887953	0.643905	0.656153	0.472023	0.371258	0.124713	0.123367	0	2.965944	0.9330458	0.1692866	0.8307134	8.571283
830	0.699848	-20.9101	21.61	0.820869	0.179131	7.653998	0.897909	0.658027	0.653721	0.477257	0.372196	0.119519	0.123916	0	1.332439	1.351316	0.1791308	0.8208692	22.45513
840	0.552695	-19.9997	20.5524	0.825763	0.174237	6.994702	0.898484	0.65498	0.647299	0.475302	0.381023	0.120693	0.121338	0	2.390043	1.389418	0.1742365	0.8257635	24.51421
850	0.512526	-20.4866	20.9991	0.0555309	0.944469	10.82464	0.87536	0.659004	0.655435	0.470835	0.374116	0.118756	0.118611	0	1.943272	1.441323	0.9444691	0.05553089	27.62631
860	-0.0621447	-19.8714	19.8092	0.838149	0.161851	7.332075	0.863409	0.66436	0.650456	0.481793	0.380848	0.120738	0.120135	0	3.133172	1.493524	0.1618509	0.8381491	31.15476
870	0.0299847	-19.4984	19.5284	0.841099	0.158901	9.569585	0.868087	0.653672	0.657586	0.490117	0.381308	0.118648	0.120265	0	3.414064	1.317106	0.1589006	0.8410994	20.75418
880	-0.581165	-21.1984	20.6172	0.976933	0.0230668	13.32856	0.866239	0.663933	0.659586	0.47444	0.378908	0.124087	0.123775	0	2.325212	1.710239	0.02306677	0.9769332	51.31438
890	-0.43073	-19.7875	19.3567	0.623025	0.376975	11.00577	0.871188	0.63406	0.65937	0.49235	0.369496	0.123378	0.122822	0	3.585676	1.526761	0.3769749	0.6230251	33.63265
900	-0.696415	-19.6572	18.9608	0.0469371	0.953063	4.292935	0.861447	0.631908	0.654326	0.488159	0.365139	0.123398	0.118713	0	3.981593	1.394956	0.9530629	0.04693711	24.82881
910	-0.214969	-19.4304	19.2154	0.745952	0.254048	5.60903	0.888994	0.651986	0.651256	0.487213	0.370241	0.122017	0.118622	0	3.726979	1.325404	0.2540475	0.7459525	21.15455
920	-2.54942	-20.4628	17.9133	0.686523	0.313477	1.646249	0.884735	0.656801	0.657022	0.483971	0.368464	0.124157	0.119222	0	5.029075	1.129413	0.3134768	0.6865232	13.47139
