Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	1	5	1	4	3	3	2	2	1	1	2	11	9	9	9	9	1	9	1	19	1	1	1	1
10	18	8	6	7	6	6	2	5	2	4	3	3	11	2	3	1	11	11	2	11	2	2	1	2	4	6	1	18	1	1
20	18	8	3	7	3	6	1	5	2	4	2	3	2	2	2	1	13	2	2	13	9	2	1	9	4	3	1	18	1	1
30	3	8	4	7	1	6	1	5	3	4	3	3	5	2	2	1	2	17	3	2	1	3	1	1	1	12	1	10	1	1
40	13	8	3	7	3	6	2	5	2	4	16	3	5	2	4	1	4	16	2	4	2	2	1	2	4	3	1	13	1	1
50	5	8	4	7	22	6	2	5	2	4	3	3	3	2	1	1	1	3	2	1	2	2	1	2	5	22	1	5	1	1
60	4	8	6	7	6	6	2	5	1	4	3	3	2	2	3	1	1	11	1	10	2	1	1	2	4	6	1	4	1	1
70	1	8	4	7	4	6	2	5	3	4	3	3	3	2	4	1	4	3	3	4	2	3	1	2	1	4	1	1	1	1
80	2	8	5	7	5	6	2	5	1	4	11	3	2	2	1	1	1	11	1	1	2	1	1	2	2	5	1	2	1	1
90	4	8	1	7	4	6	2	5	3	4	2	3	9	2	2	1	2	9	3	2	2	3	1	2	18	12	1	18	1	1
100	1	8	1	7	1	6	1	5	2	4	3	3	2	2	2	1	13	11	2	13	9	2	1	9	1	1	1	1	1	1
110	3	8	5	7	15	6	1	5	1	4	3	3	3	2	3	1	3	3	1	3	1	1	1	1	3	15	1	3	1	1
120	2	8	3	7	3	6	1	5	2	4	11	3	2	2	2	1	2	11	2	2	1	2	1	1	2	3	1	2	1	1
130	5	8	6	7	23	6	9	5	11	4	2	3	2	2	1	1	1	2	2	1	1	11	1	9	5	23	1	5	1	1
140	1	8	1	7	15	6	1	5	1	4	3	3	3	2	1	1	1	3	2	1	1	9	1	1	15	15	1	15	1	1
150	2	8	19	7	6	6	1	5	3	4	3	3	2	2	1	1	9	11	3	9	1	3	1	1	2	19	1	2	1	1
160	3	8	6	7	6	6	1	5	9	4	1	3	1	2	4	1	4	1	1	4	1	9	1	1	2	6	1	11	1	1
170	3	8	5	7	17	6	1	5	1	4	2	3	2	2	1	1	1	2	1	1	1	1	1	1	3	17	1	3	1	1
