Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	1	5	4	4	3	3	2	2	1	1	3	14	2	11	1	19	1	1	1	1	1	9	1	1
10	2	8	3	7	11	6	2	5	3	4	3	3	2	2	1	1	2	3	1	2	2	11	2	2	1	2	1	1	1	1
20	2	8	2	7	2	6	1	5	14	4	3	3	1	2	1	1	1	14	1	1	2	2	1	2	1	1	1	1	1	1
30	4	8	2	7	2	6	3	5	7	4	7	3	2	2	1	1	2	7	1	2	4	2	3	4	1	3	1	1	1	1
40	2	8	2	7	2	6	9	5	12	4	4	3	3	2	1	1	3	12	1	3	2	2	1	2	1	9	1	1	1	1
50	4	8	4	7	4	6	3	5	6	4	1	3	3	2	1	1	3	19	2	3	4	4	3	4	2	3	1	2	1	1
60	1	8	3	7	3	6	1	5	3	4	3	3	2	2	1	1	2	3	2	2	1	3	1	1	2	1	1	2	1	1
70	4	8	2	7	2	6	1	5	4	4	3	3	2	2	1	1	2	14	2	2	2	2	1	13	2	1	1	2	1	1
80	3	8	3	7	3	6	9	5	12	4	1	3	1	2	1	1	1	12	1	1	3	3	2	3	1	9	1	1	1	1
90	5	8	3	7	3	6	1	5	4	4	3	3	3	2	1	1	3	14	2	3	5	3	1	5	2	1	1	2	1	1
100	1	8	1	7	1	6	1	5	4	4	14	3	1	2	1	1	1	14	2	1	1	1	1	1	2	1	1	2	1	1
110	5	8	5	7	5	6	1	5	4	4	3	3	3	2	1	1	11	14	2	11	5	5	1	5	2	1	1	2	1	1
120	3	8	3	7	3	6	3	5	4	4	4	3	3	2	1	1	3	4	2	3	3	3	3	3	2	3	1	2	1	1
130	5	8	5	7	5	6	2	5	4	4	4	3	9	2	1	1	2	4	1	9	5	5	2	5	2	2	1	9	1	1
140	1	8	2	7	2	6	2	5	4	4	3	3	2	2	1	1	2	14	2	2	2	2	2	9	2	2	1	2	1	1
