Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	1	5	4	4	3	3	2	2	1	1	4	14	2	13	1	9	1	29	1	1	1	1	1	1
10	5	8	5	7	5	6	1	5	19	4	6	3	2	2	2	1	2	19	2	2	1	2	16	5	1	16	1	1	1	1
20	4	8	6	7	6	6	1	5	2	4	2	3	2	2	1	1	2	2	1	2	1	1	4	6	1	4	1	1	1	1
30	4	8	7	7	6	6	1	5	3	4	3	3	3	2	2	1	3	3	2	3	1	2	3	29	1	14	1	1	1	1
40	1	8	7	7	6	6	2	5	2	4	2	3	1	2	1	1	9	2	1	9	1	1	1	29	2	1	1	2	1	1
50	5	8	7	7	6	6	1	5	3	4	3	3	2	2	1	1	1	3	1	9	1	1	5	29	1	5	1	1	1	1
60	3	8	7	7	6	6	2	5	5	4	3	3	1	2	2	1	1	17	1	1	1	9	3	29	2	3	1	2	1	1
70	1	8	7	7	6	6	1	5	1	4	2	3	3	2	1	1	3	9	1	3	1	1	1	29	1	1	1	1	1	1
80	2	8	7	7	7	6	1	5	5	4	5	3	1	2	1	1	1	5	1	1	1	1	2	7	1	2	1	1	1	1
90	1	8	7	7	6	6	1	5	4	4	4	3	1	2	1	1	2	4	1	9	1	1	5	29	1	15	1	1	1	1
100	1	8	21	7	6	6	2	5	23	4	6	3	13	2	2	1	2	23	9	13	1	9	1	21	2	1	1	2	1	1
110	3	8	7	7	6	6	2	5	1	4	9	3	9	2	1	1	2	9	1	9	1	1	3	29	2	3	1	2	1	1
120	3	8	7	7	6	6	2	5	2	4	2	3	1	2	1	1	1	2	1	1	1	1	3	29	2	3	1	2	1	1
130	15	8	7	7	6	6	1	5	18	4	4	3	1	2	2	1	1	18	9	1	1	9	5	29	1	15	1	1	1	1
140	4	8	6	7	21	6	9	5	10	4	3	3	4	2	2	1	4	10	9	4	1	9	4	21	2	4	1	9	1	1
150	1	8	7	7	6	6	2	5	5	4	5	3	4	2	2	1	4	5	2	4	1	2	9	29	2	9	1	2	1	1
160	1	8	7	7	6	6	1	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	1	29	1	1	1	1	1	1
170	1	8	7	7	6	6	1	5	1	4	9	3	2	2	1	1	2	9	1	2	1	1	1	29	1	1	1	1	1	1
180	4	8	6	7	6	6	1	5	1	4	10	3	1	2	1	1	1	10	1	1	1	1	4	6	9	4	1	9	1	1
190	3	8	6	7	6	6	2	5	2	4	2	3	4	2	1	1	1	2	1	12	1	1	3	6	2	3	1	2	1	1
