Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-54.4188	-87.9853	33.5664	0.54219	0.45781	0.01	0.673937	0.451737	0.07005	0.0540437	0.0394432	0.0187453	0.00953703	0	1.014684	-2	0.45781	0.54219	0.01
10	3.93518	-25.959	29.8942	0.275697	0.724303	0.008852005	0.671496	0.444891	0.0712111	0.0539345	0.0403153	0.0186569	0.00965945	0	4.686979	0.8129548	0.7243032	0.2756968	6.500621
20	7.95429	-23.8427	31.797	0.733923	0.266077	0.3955038	0.683618	0.444814	0.0729166	0.0537626	0.0401052	0.0191345	0.00976181	0	2.784098	1.641476	0.2660767	0.7339233	43.80023
30	7.66947	-22.366	30.0354	0.0483038	0.951696	1.698109	0.702452	0.449599	0.0724311	0.053718	0.039564	0.0189959	0.00943614	0	4.545683	1.248713	0.9516962	0.04830376	17.73016
40	9.34716	-18.0208	27.3679	0.159032	0.840968	3.596822	0.681962	0.436999	0.0724356	0.0552421	0.03958	0.0193132	0.00936856	0	7.213224	1.951566	0.8409683	0.1590317	89.44702
50	10.5132	-22.4969	33.0101	0.540845	0.459155	3.178725	0.694646	0.439223	0.0706088	0.0547255	0.0402964	0.0185593	0.00942035	0	1.571035	1.94192	0.4591554	0.5408446	87.48225
60	11.0606	-19.9643	31.0249	0.171235	0.828765	2.917497	0.701853	0.432413	0.0707076	0.0551546	0.0402533	0.0187733	0.0093738	0	3.556226	1.839125	0.8287651	0.1712349	69.04388
70	9.65195	-22.7385	32.3905	0.217423	0.782577	1.467226	0.687131	0.431872	0.0708305	0.0541103	0.0392309	0.0187317	0.00938387	0	2.19064	1.956763	0.7825766	0.2174234	90.52395
80	11.0137	-20.4534	31.4671	0.316495	0.683505	2.369841	0.676164	0.430443	0.0700175	0.0545576	0.0399959	0.0190686	0.00937716	0	3.114033	1.930623	0.6835049	0.3164951	85.23589
90	8.91334	-21.4277	30.341	0.104307	0.895693	4.858714	0.690964	0.432641	0.0728907	0.0547822	0.0392548	0.0190399	0.00935466	0	4.240137	1.778712	0.8956927	0.1043073	60.07752
100	8.99503	-18.6992	27.6942	0.621866	0.378134	2.715263	0.702956	0.434557	0.0728841	0.054645	0.0401172	0.0192652	0.00948993	0	6.886931	1.725158	0.3781338	0.6218662	53.10773
110	10.1479	-18.5397	28.6877	0.817915	0.182085	3.3367	0.672843	0.448441	0.0726776	0.0530711	0.039869	0.0191168	0.00974083	0	5.893453	1.887243	0.1820849	0.8179151	77.13346
120	8.62003	-23.0462	31.6662	0.759842	0.240158	1.027512	0.673226	0.449476	0.0723934	0.0531743	0.0390757	0.0193526	0.00960423	0	2.914919	1.513117	0.2401578	0.7598422	32.59248
130	9.44421	-20.6412	30.0854	0.897398	0.102602	1.384343	0.677376	0.44716	0.0716079	0.0544135	0.0394178	0.0193804	0.00939775	0	4.495762	1.683344	0.102602	0.897398	48.23301
140	10.5507	-19.9058	30.4565	0.115365	0.884635	4.366616	0.686875	0.432094	0.0728272	0.0544231	0.0393139	0.0192096	0.00967119	0	4.124608	1.908833	0.8846354	0.1153646	81.06501
150	8.9079	-22.8345	31.7424	0.370119	0.629881	0.9547461	0.670343	0.444947	0.0710806	0.0539454	0.0396299	0.0194021	0.00978188	0	2.838756	1.639136	0.6298811	0.3701189	43.56482
160	4.94196	-21.7105	26.6525	0.747544	0.252456	6.620087	0.67832	0.437114	0.0714935	0.055315	0.0393521	0.0192938	0.00952784	0	7.928631	1.980993	0.2524559	0.7475441	95.71786
170	7.14859	-18.6157	25.7643	0.00433984	0.99566	2.187253	0.679581	0.437317	0.0725687	0.0551845	0.0390126	0.0189481	0.00947044	0	8.816817	1.620144	0.9956602	0.004339844	41.70073
180	10.2302	-21.9399	32.1701	0.0270136	0.972986	4.749372	0.697078	0.443301	0.0728136	0.0546707	0.0400309	0.019138	0.00947032	0	2.411076	1.923091	0.9729864	0.0270136	83.77054
190	9.79366	-22.0587	31.8524	0.241088	0.758912	4.0115	0.695651	0.43951	0.0694415	0.0551075	0.0408489	0.0190263	0.00975118	0	2.72876	1.733095	0.7589117	0.2410883	54.08725
200	10.2262	-19.0328	29.2591	0.590141	0.409859	3.755179	0.700522	0.436569	0.0697662	0.0555559	0.0405368	0.0192655	0.00967349	0	5.322066	1.854683	0.4098591	0.5901409	71.5621
210	10.3574	-19.5423	29.8998	0.950958	0.0490415	2.185651	0.703041	0.444977	0.0704602	0.0543632	0.0393925	0.0194916	0.00972961	0	4.681357	1.927891	0.04904154	0.9509585	84.70151
220	9.67124	-19.0598	28.731	0.129727	0.870273	2.875418	0.686232	0.437997	0.0720332	0.0556789	0.0390214	0.0186013	0.00976434	0	5.850081	1.727426	0.8702729	0.1297271	53.38587
230	7.62771	-19.5784	27.2062	0.803294	0.196706	2.504601	0.681589	0.434163	0.0729824	0.0549371	0.0390409	0.0187515	0.00972822	0	7.374974	1.506997	0.1967062	0.8032938	32.13636
