Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-67.6414	-98.4976	30.8562	0.855209	0.144791	0.01	0.551874	0.341455	0.299878	0.252825	0.135854	0.0981505	0.00133359	0	0.2818965	-2	0.1447911	0.8552089	0.01
10	3.03189	-23.8425	26.8744	0.70631	0.29369	0.3988144	0.56963	0.338474	0.309728	0.255322	0.136439	0.0967984	0.00130621	0	4.263672	1.908561	0.2936902	0.7063098	81.01414
20	3.49283	-23.6684	27.1612	0.16173	0.83827	1.58526	0.560563	0.342274	0.307599	0.262261	0.139047	0.0970039	0.00129161	0	3.976869	1.829061	0.8382701	0.1617299	67.46231
30	1.22322	-24.2411	25.4643	0.20574	0.79426	4.93736	0.562085	0.343716	0.314803	0.249906	0.138743	0.097163	0.00131359	0	5.673765	1.722101	0.7942597	0.2057403	52.73531
40	-0.0176233	-22.0049	21.9873	0.600549	0.399451	3.691431	0.554818	0.341541	0.30302	0.258088	0.13903	0.098251	0.00129723	0	9.150755	1.909573	0.3994514	0.6005486	81.20317
50	1.12851	-21.9463	23.0748	0.555543	0.444457	0.8649003	0.552839	0.343033	0.308722	0.258067	0.135039	0.0996924	0.00129739	0	8.063233	1.835611	0.4444572	0.5555428	68.48741
60	2.57481	-22.3411	24.9159	0.486647	0.513353	1.271427	0.565707	0.333146	0.300298	0.257772	0.136791	0.0989065	0.00129248	0	6.222187	1.909209	0.5133534	0.4866466	81.1352
70	-0.956949	-28.5562	27.5993	0.95477	0.04523	3.974766	0.566926	0.345469	0.308271	0.260988	0.139088	0.0976957	0.00132464	0	3.538791	1.2819	0.04523005	0.95477	19.13817
80	0.376152	-26.5324	26.9085	0.567482	0.432518	3.098729	0.561009	0.341605	0.30887	0.257937	0.141008	0.0983184	0.00129173	0	4.229535	1.315047	0.4325182	0.5674818	20.65603
90	2.27362	-25.0805	27.3541	0.839503	0.160497	0.4683612	0.548357	0.338785	0.301267	0.257875	0.134177	0.100227	0.00129214	0	3.783932	1.729299	0.1604972	0.8395028	53.61655
100	2.27784	-26.0767	28.3546	0.544849	0.455151	0.5433301	0.541919	0.343526	0.302726	0.257559	0.135023	0.0967324	0.00130833	0	2.783486	1.671222	0.4551515	0.5448485	46.90529
110	2.50564	-24.2544	26.7601	0.868055	0.131945	0.6966208	0.554274	0.338995	0.312138	0.258918	0.1357	0.0996282	0.00130427	0	4.377987	1.784361	0.1319453	0.8680547	60.86402
120	3.66378	-22.6245	26.2882	0.270976	0.729024	1.65385	0.549902	0.336575	0.312082	0.261931	0.137272	0.100438	0.00129779	0	4.849819	1.99153	0.7290244	0.2709756	98.06862
130	2.17003	-27.7937	29.9638	0.060486	0.939514	1.723119	0.548985	0.337577	0.312126	0.258469	0.137952	0.097063	0.00131905	0	1.17429	1.877693	0.939514	0.06048596	75.45583
140	2.83093	-25.9697	28.8006	0.824283	0.175717	3.606602	0.546148	0.337361	0.309432	0.261027	0.140653	0.0983295	0.00131865	0	2.337479	1.877066	0.1757174	0.8242826	75.34701
150	4.08807	-23.5103	27.5984	0.0937086	0.906291	3.108273	0.557999	0.334511	0.306607	0.259026	0.138386	0.0999177	0.00130166	0	3.539652	1.957443	0.9062914	0.09370859	90.66561
160	0.663141	-23.6836	24.3467	0.623856	0.376144	3.426113	0.559574	0.341012	0.305686	0.251548	0.137654	0.100326	0.00130554	0	6.791309	1.687965	0.3761436	0.6238564	48.74894
170	1.79304	-26.8086	28.6016	0.458575	0.541425	3.042753	0.567646	0.335987	0.304161	0.256002	0.135008	0.0973027	0.00132235	0	2.536465	1.498644	0.5414245	0.4585755	31.5242
180	2.76021	-26.1816	28.9419	0.0346829	0.965317	6.530394	0.56055	0.330565	0.314393	0.255998	0.137147	0.0967998	0.00132241	0	2.196203	1.873971	0.9653171	0.03468294	74.81192
190	2.98722	-24.7651	27.7523	0.894199	0.105801	2.716202	0.553872	0.334637	0.308895	0.25127	0.136836	0.0995794	0.0013209	0	3.385751	1.852869	0.1058013	0.8941987	71.26377
200	1.67155	-24.7378	26.4093	0.742142	0.257858	5.617058	0.568717	0.334522	0.303769	0.255686	0.139843	0.100802	0.00129619	0	4.728718	1.871687	0.2578582	0.7421418	74.41963
210	2.10278	-26.174	28.2768	0.627483	0.372517	6.756363	0.556331	0.333874	0.303252	0.258771	0.138986	0.0997354	0.00129369	0	2.861296	1.942796	0.3725167	0.6274833	87.65885
220	1.35806	-25.4109	26.7689	0.854308	0.145692	6.463969	0.568136	0.343082	0.299977	0.259916	0.139066	0.100449	0.00134436	0	4.369113	1.887856	0.1456921	0.8543079	77.24242
230	4.02019	-23.3525	27.3727	0.204064	0.795936	2.879508	0.542275	0.345667	0.303982	0.260046	0.138719	0.100772	0.00135445	0	3.765339	1.960458	0.7959365	0.2040635	91.29727
240	-1.96634	-26.3907	24.4244	0.370601	0.629399	7.247744	0.558124	0.346053	0.303289	0.260684	0.137223	0.101626	0.00134894	0	6.713658	1.609668	0.6293993	0.3706007	40.70692
250	1.52858	-28.3466	29.8752	0.593687	0.406313	5.95214	0.543041	0.344854	0.313929	0.260473	0.140079	0.0986737	0.00135629	0	1.262885	1.864249	0.4063125	0.5936875	73.1558
260	3.26861	-24.9527	28.2213	0.946807	0.053193	1.042258	0.565672	0.336302	0.31533	0.255455	0.139592	0.0976942	0.00133991	0	2.916761	1.97815	0.053193	0.946807	95.09329
270	3.41493	-25.0549	28.4699	0.337312	0.662688	3.914225	0.567202	0.334368	0.306422	0.254839	0.134584	0.0983902	0.00133955	0	2.668183	1.857392	0.6626882	0.3373118	72.00994
280	3.69334	-24.5683	28.2617	0.536857	0.463143	1.758331	0.54782	0.33553	0.30636	0.258525	0.135363	0.0986045	0.00133532	0	2.876379	1.962223	0.4631426	0.5368574	91.66903
290	1.37163	-28.5685	29.9402	0.610493	0.389507	5.346008	0.55149	0.334064	0.305858	0.259443	0.134475	0.0980655	0.00132271	0	1.197894	1.831556	0.3895069	0.6104931	67.85092
300	2.14288	-23.2752	25.4181	0.0224332	0.977567	3.702889	0.550603	0.345647	0.302922	0.253945	0.13426	0.0975291	0.0013148	0	5.719977	1.752353	0.9775668	0.02243323	56.53963
310	3.8086	-24.8213	28.6299	0.0039655	0.996034	4.496393	0.561865	0.335942	0.300567	0.254718	0.136975	0.0982606	0.00130033	0	2.508132	1.898823	0.9960345	0.003965504	79.2179
320	3.00731	-25.6228	28.6301	0.538655	0.461345	3.339583	0.561457	0.335983	0.313788	0.257738	0.138938	0.097058	0.00129831	0	2.507971	1.818078	0.4613455	0.5386545	65.77755
330	-1.88398	-27.7242	25.8402	0.518298	0.481702	8.725677	0.564386	0.331993	0.306467	0.257439	0.134556	0.0972124	0.00131026	0	5.297884	1.724757	0.4817018	0.5182982	53.05876
340	3.41244	-23.9615	27.374	0.363807	0.636193	2.13701	0.556168	0.335135	0.306864	0.254624	0.135162	0.097444	0.00130795	0	3.764099	1.840886	0.6361926	0.3638074	69.32445
