Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-54.865	-83.6372	28.7722	0.380589	0.619411	0.01	0.939314	0.729456	0.142772	0.138172	0.139355	0.0301599	0.00552299	0	2.132838	-2	0.6194105	0.3805895	0.01
10	2.86142	-22.0759	24.9373	0.576833	0.423167	0.01457651	0.938842	0.755763	0.146592	0.139454	0.143042	0.0303326	0.00542096	0	5.967783	1.537155	0.4231674	0.5768326	34.44729
20	3.32706	-23.7874	27.1145	0.421968	0.578032	0.003590861	0.943586	0.75853	0.147998	0.142008	0.139141	0.0299835	0.00548426	0	3.790558	1.521063	0.5780321	0.4219679	33.19424
30	3.87336	-21.9931	25.8665	0.259191	0.740809	0.005549439	0.949204	0.763146	0.14652	0.142568	0.137621	0.0297076	0.00560492	0	5.03856	1.995221	0.7408092	0.2591908	98.90574
40	1.90774	-20.3919	22.2996	0.597643	0.402357	0.09526444	0.951274	0.749663	0.144352	0.137883	0.138942	0.0295011	0.00557282	0	8.605432	1.82523	0.4023567	0.5976433	66.86982
50	4.12997	-22.7969	26.9269	0.360912	0.639088	0.1487949	0.944076	0.746738	0.143125	0.139584	0.142173	0.0292085	0.00555168	0	3.978173	1.841404	0.6390878	0.3609122	69.40714
60	5.41427	-19.8744	25.2886	0.222886	0.777114	2.053108	0.945667	0.752421	0.14667	0.142272	0.14272	0.0298173	0.00538028	0	5.616419	1.926828	0.7771138	0.2228862	84.49438
70	6.74938	-21.4938	28.2432	0.917673	0.0823272	4.35249	0.965484	0.751585	0.147979	0.141158	0.14327	0.0299386	0.0053784	0	2.661883	1.975419	0.08232722	0.9176728	94.49719
80	4.11037	-25.2782	29.3886	0.249359	0.750641	7.387828	0.942126	0.737034	0.145018	0.13996	0.140588	0.030206	0.00537994	0	1.516496	1.924135	0.7506409	0.2493591	83.97219
90	6.24574	-22.1532	28.3989	0.945744	0.0542562	2.772118	0.963477	0.738291	0.144134	0.138823	0.142381	0.0304112	0.00543171	0	2.506119	1.837412	0.05425615	0.9457438	68.77207
