Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	6	6	5	5	2	4	3	3	2	2	1	1	9	9	2	11	1	9	6	29	1	23	1	1	1	1
10	2	8	7	7	6	6	1	5	11	4	2	3	4	2	4	1	2	4	2	11	1	2	4	29	2	12	1	2	1	1
20	3	8	7	7	6	6	4	5	2	4	2	3	2	2	4	1	1	13	1	2	1	1	4	29	3	4	1	3	1	1
30	1	8	29	7	6	6	5	5	2	4	2	3	5	2	5	1	9	5	2	2	1	9	5	29	1	5	1	1	1	1
40	2	8	7	7	6	6	1	5	4	4	4	3	3	2	5	1	1	17	1	4	1	1	1	29	2	1	1	2	1	1
50	1	8	7	7	29	6	5	5	10	4	3	3	4	2	4	1	2	4	2	10	1	2	2	29	1	16	1	1	1	1
60	1	8	7	7	6	6	5	5	3	4	3	3	2	2	2	1	1	2	1	3	1	1	5	29	1	5	1	1	1	1
70	3	8	7	7	6	6	6	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	6	29	1	6	1	10	1	1
80	3	8	7	7	6	6	1	5	1	4	3	3	5	2	1	1	2	15	2	10	1	2	6	29	1	19	1	10	1	1
90	1	8	7	7	6	6	5	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	6	29	1	23	1	1	1	1
100	1	8	7	7	6	6	5	5	3	4	10	3	2	2	2	1	1	2	1	10	1	1	15	29	1	15	1	1	1	1
110	3	8	7	7	6	6	5	5	1	4	1	3	2	2	3	1	1	11	1	1	1	1	5	29	1	5	1	10	1	1
120	2	8	7	7	6	6	5	5	4	4	4	3	2	2	2	1	1	2	2	4	1	9	5	29	2	5	1	2	1	1
130	3	8	7	7	6	6	5	5	2	4	2	3	3	2	1	1	1	10	1	2	1	1	5	29	3	5	1	3	1	1
140	1	8	7	7	6	6	5	5	1	4	1	3	2	2	2	1	2	2	2	1	1	2	5	29	3	5	1	10	1	1
150	2	8	7	7	6	6	6	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	6	29	2	6	1	2	1	1
160	3	8	7	7	7	6	5	5	3	4	3	3	1	2	1	1	1	1	1	3	1	1	5	7	3	5	1	3	1	1
170	1	8	7	7	6	6	5	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	5	29	1	5	1	1	1	1
180	2	8	7	7	6	6	1	5	1	4	1	3	1	2	3	1	1	10	2	1	1	9	1	29	2	1	1	2	1	1
190	2	8	7	7	6	6	5	5	1	4	1	3	2	2	2	1	2	2	2	1	1	2	5	29	3	5	1	11	1	1
200	1	8	29	7	6	6	6	5	1	4	3	3	3	2	3	1	1	3	1	10	1	1	6	29	1	6	1	1	1	1
210	1	8	7	7	6	6	1	5	3	4	3	3	2	2	2	1	1	2	1	3	1	1	3	29	1	10	1	1	1	1
220	1	8	7	7	6	6	6	5	3	4	3	3	2	2	2	1	1	2	1	3	1	1	6	29	1	6	1	1	1	1
230	1	8	7	7	6	6	6	5	1	4	1	3	4	2	12	1	2	12	2	1	1	2	6	29	1	6	1	1	1	1
240	11	8	7	7	6	6	6	5	4	4	4	3	18	2	4	1	2	18	1	4	1	9	6	29	2	6	1	11	1	1
250	1	8	7	7	6	6	2	5	1	4	10	3	11	2	2	1	9	11	2	10	1	9	6	29	1	20	1	1	1	1
260	3	8	7	7	6	6	2	5	2	4	2	3	5	2	5	1	1	5	1	2	1	1	6	29	3	20	1	3	1	1
270	1	8	7	7	6	6	5	5	4	4	4	3	2	2	2	1	2	2	1	4	1	9	6	29	1	23	1	1	1	1
280	1	8	7	7	29	6	2	5	4	4	2	3	1	2	1	1	2	1	2	13	1	2	2	29	1	2	1	1	1	1
290	2	8	7	7	6	6	5	5	2	4	2	3	4	2	4	1	1	4	1	2	1	1	5	29	2	5	1	2	1	1
300	2	8	7	7	29	6	5	5	11	4	2	3	15	2	1	1	1	15	1	11	1	1	5	29	2	5	1	2	1	1
310	2	8	7	7	6	6	6	5	3	4	3	3	1	2	3	1	1	10	1	3	1	1	6	29	2	6	1	2	1	1
320	3	8	7	7	6	6	5	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	5	29	3	5	1	3	1	1
330	1	8	7	7	6	6	6	5	2	4	2	3	3	2	3	1	1	3	1	2	1	1	6	29	1	6	1	1	1	1
340	2	8	7	7	6	6	1	5	2	4	4	3	3	2	3	1	2	3	2	13	1	2	1	29	2	1	1	2	1	1
350	3	8	7	7	6	6	5	5	1	4	1	3	1	2	3	1	1	10	1	1	1	1	5	29	10	5	1	10	1	1
360	3	8	29	7	6	6	5	5	2	4	2	3	2	2	2	1	2	2	2	2	1	2	5	29	3	5	1	3	1	1
370	3	8	7	7	6	6	1	5	2	4	2	3	4	2	4	1	1	4	1	2	1	1	1	29	1	1	1	10	1	1
380	3	8	29	7	6	6	5	5	1	4	1	3	3	2	3	1	1	3	1	1	1	1	5	29	3	5	1	3	1	1
390	2	8	7	7	6	6	5	5	3	4	3	3	2	2	2	1	2	2	2	3	1	2	5	29	1	5	1	9	1	1
400	2	8	6	7	6	6	6	5	1	4	12	3	5	2	5	1	2	5	2	12	1	2	6	6	2	6	1	2	1	1
410	2	8	7	7	6	6	5	5	2	4	2	3	1	2	1	1	1	1	1	2	1	1	5	29	2	5	1	2	1	1
420	1	8	7	7	6	6	6	5	3	4	3	3	1	2	1	1	1	1	1	3	1	1	6	29	1	6	1	1	1	1
430	2	8	7	7	6	6	5	5	3	4	3	3	4	2	4	1	1	4	1	3	1	1	6	29	11	23	1	11	1	1
440	3	8	7	7	6	6	5	5	1	4	1	3	4	2	4	1	1	4	1	1	1	1	6	29	3	23	1	3	1	1
450	1	8	7	7	6	6	6	5	3	4	3	3	2	2	3	1	1	11	1	3	1	1	6	29	1	6	1	1	1	1
460	1	8	29	7	6	6	5	5	2	4	2	3	4	2	4	1	1	4	1	2	1	1	5	29	1	5	1	1	1	1
470	2	8	7	7	6	6	23	5	2	4	4	3	11	2	3	1	2	11	2	13	1	2	6	29	2	23	1	2	1	1
480	1	8	7	7	7	6	6	5	2	4	2	3	3	2	3	1	2	3	2	2	1	2	6	7	1	6	1	1	1	1
