Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	7	7	1	6	5	5	4	4	1	3	2	2	1	1	1	9	1	1	4	18	1	12	1	24	1	1	1	1
10	4	8	4	7	1	6	4	5	4	4	1	3	2	2	2	1	1	2	1	1	3	4	2	10	2	4	1	2	1	1
20	26	8	7	7	3	6	17	5	5	4	1	3	4	2	4	1	1	4	1	1	3	17	1	3	1	26	1	1	1	1
30	7	8	27	7	1	6	2	5	5	4	1	3	15	2	5	1	1	15	1	1	1	16	1	1	1	27	1	1	1	1
40	5	8	16	7	4	6	18	5	4	4	1	3	4	2	4	1	1	4	1	1	4	18	2	4	2	16	1	2	1	1
50	7	8	7	7	3	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	3	5	1	3	1	7	1	1	1	1
60	4	8	7	7	10	6	5	5	5	4	1	3	1	2	3	1	1	10	1	1	1	5	1	10	1	27	1	1	1	1
70	7	8	7	7	3	6	6	5	23	4	1	3	10	2	3	1	1	10	1	1	3	23	1	3	1	7	1	1	1	1
80	7	8	7	7	2	6	6	5	4	4	1	3	2	2	2	1	1	2	1	1	2	22	1	2	1	7	1	1	1	1
90	7	8	7	7	3	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	3	5	1	3	1	7	1	1	1	1
100	7	8	29	7	1	6	4	5	4	4	1	3	17	2	3	1	1	17	1	1	1	4	2	1	9	29	1	9	1	1
110	7	8	7	7	3	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	3	5	1	3	1	7	1	1	1	1
120	7	8	7	7	3	6	6	5	6	4	1	3	1	2	1	1	1	1	1	1	3	6	1	3	1	7	1	1	1	1
130	7	8	7	7	4	6	1	5	1	4	2	3	2	2	2	1	2	2	1	2	4	1	1	4	1	7	1	1	1	1
140	7	8	7	7	1	6	5	5	5	4	2	3	2	2	2	1	2	2	1	2	1	5	1	1	1	7	1	1	1	1
150	7	8	7	7	2	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	2	5	1	2	1	7	1	1	1	1
160	7	8	7	7	1	6	4	5	4	4	1	3	1	2	1	1	1	1	1	1	1	4	1	1	1	7	1	1	1	1
170	7	8	7	7	1	6	5	5	5	4	1	3	1	2	1	1	1	1	1	1	1	5	1	1	1	7	1	1	1	1
180	7	8	7	7	2	6	5	5	5	4	1	3	2	2	2	1	1	2	1	1	2	5	1	2	1	7	1	1	1	1
190	7	8	7	7	2	6	6	5	6	4	1	3	4	2	4	1	1	4	1	1	2	6	1	2	1	7	1	1	1	1
200	7	8	7	7	4	6	4	5	4	4	2	3	2	2	2	1	2	2	1	2	4	4	2	4	2	7	1	2	1	1
