Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15
0	1	8	1	7	6	6	5	5	1	4	3	3	2	2	1	1	1	9	1	10	5	23	1	15	1	1	1	1	1	1
10	3	8	2	7	6	6	5	5	2	4	4	3	5	2	5	1	3	5	1	14	5	23	2	16	1	11	1	9	1	1
20	3	8	2	7	5	6	5	5	1	4	4	3	2	2	2	1	4	2	1	4	5	5	3	16	1	3	1	1	1	1
30	2	8	5	7	6	6	5	5	2	4	4	3	4	2	4	1	14	4	1	14	5	23	11	5	2	11	1	2	1	1
40	3	8	5	7	4	6	5	5	2	4	1	3	1	2	1	1	1	1	1	1	5	18	3	5	2	3	1	2	1	1
50	1	8	4	7	6	6	5	5	2	4	3	3	2	2	2	1	3	2	1	3	4	23	1	4	2	1	1	2	1	1
60	2	8	2	7	6	6	5	5	1	4	3	3	2	2	2	1	3	2	1	3	1	23	11	9	2	11	1	9	1	1
70	3	8	5	7	6	6	6	5	1	4	2	3	3	2	3	1	2	3	1	2	5	6	2	5	1	11	1	1	1	1
80	2	8	2	7	5	6	5	5	1	4	4	3	1	2	1	1	4	1	1	4	1	5	2	9	2	2	1	9	1	1
90	10	8	3	7	6	6	6	5	2	4	11	3	9	2	2	1	2	9	1	11	3	6	1	3	2	10	1	2	1	1
100	10	8	1	7	6	6	5	5	1	4	1	3	3	2	3	1	1	3	1	1	1	23	3	1	2	10	1	9	1	1
110	1	8	4	7	22	6	6	5	1	4	4	3	10	2	3	1	4	10	1	4	5	22	1	18	9	1	1	9	1	1
120	2	8	4	7	6	6	5	5	1	4	4	3	1	2	1	1	4	1	1	4	4	23	3	4	1	11	1	1	1	1
130	1	8	18	7	5	6	18	5	1	4	2	3	2	2	2	1	2	2	1	2	4	18	1	18	1	1	1	1	1	1
140	1	8	4	7	5	6	5	5	1	4	3	3	1	2	1	1	3	1	1	3	4	5	9	4	1	9	1	1	1	1
150	3	8	4	7	6	6	5	5	1	4	2	3	1	2	1	1	2	1	1	2	4	23	3	4	2	3	1	9	1	1
160	3	8	1	7	4	6	5	5	2	4	1	3	3	2	3	1	1	3	1	1	2	18	3	9	2	3	1	2	1	1
170	3	8	3	7	6	6	5	5	1	4	1	3	9	2	1	1	1	9	1	1	3	23	2	3	1	11	1	1	1	1
180	1	8	4	7	6	6	5	5	1	4	4	3	2	2	2	1	4	2	1	4	4	23	1	4	1	1	1	1	1	1
190	3	8	1	7	5	6	5	5	1	4	3	3	2	2	2	1	3	2	1	3	3	5	3	10	1	3	1	1	1	1
200	2	8	4	7	6	6	5	5	2	4	1	3	2	2	2	1	1	2	1	1	5	23	2	18	2	2	1	2	1	1
210	2	8	5	7	23	6	5	5	2	4	1	3	2	2	2	1	1	2	1	1	5	23	2	5	2	2	1	2	1	1
220	1	8	5	7	6	6	5	5	2	4	1	3	2	2	1	1	3	9	1	10	5	23	3	5	2	10	1	2	1	1
