Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-60.1954	-92.9594	32.764	0.216181	0.783819	0.01	0.268468	0.228579	0.15876	0.124691	0.0780532	0.0401997	0.00967815	0	0.3014507	-2	0.7838186	0.2161814	0.01
10	5.60172	-21.8239	27.4256	0.379042	0.620958	0.00991327	0.276987	0.234357	0.160348	0.12459	0.0783381	0.0403207	0.0093621	0	5.63987	1.532792	0.6209578	0.3790422	34.10293
20	3.81862	-20.5597	24.3783	0.290565	0.709435	0.04506727	0.268736	0.228293	0.157045	0.123475	0.079342	0.0401337	0.0096272	0	8.68721	1.460813	0.7094348	0.2905652	28.89433
30	8.58449	-20.0685	28.6529	0.634154	0.365846	3.58162	0.268512	0.234329	0.160132	0.123951	0.0784431	0.0403016	0.00958272	0	4.41253	1.753326	0.3658462	0.6341538	56.6664
40	9.71441	-20.5805	30.2949	0.0491825	0.950817	6.08227	0.271577	0.236823	0.160464	0.128284	0.0796691	0.0403187	0.00961481	0	2.770605	1.885231	0.9508175	0.04918253	76.77692
50	9.75067	-20.9326	30.6832	0.914974	0.0850256	7.180665	0.269067	0.232693	0.157588	0.12783	0.0817838	0.0393228	0.00948845	0	2.382253	1.986146	0.08502556	0.9149744	96.86036
60	7.83466	-19.4109	27.2456	0.70885	0.29115	4.427198	0.272596	0.229862	0.157729	0.127066	0.0800739	0.0397879	0.00945696	0	5.819889	1.772646	0.29115	0.70885	59.24422
70	8.19515	-19.8179	28.0131	0.43007	0.56993	2.759433	0.269316	0.237389	0.159186	0.125235	0.081425	0.0401568	0.00945589	0	5.052393	1.853441	0.5699301	0.4300699	71.35766
80	8.82346	-20.2082	29.0317	0.191357	0.808643	2.738667	0.275892	0.235793	0.153929	0.123579	0.0810931	0.0403454	0.00949328	0	4.03381	1.987731	0.8086427	0.1913573	97.2145
90	8.48049	-19.9323	28.4127	0.361469	0.638531	4.780507	0.275282	0.237507	0.153993	0.124145	0.0810718	0.039843	0.00944807	0	4.652736	1.73615	0.6385309	0.3614691	54.46902
100	8.68135	-21.3477	30.029	0.251098	0.748902	2.713432	0.275427	0.233138	0.156523	0.127328	0.0794981	0.0404065	0.00937686	0	3.036438	1.754279	0.7489016	0.2510984	56.79096
110	8.82422	-21.1384	29.9626	0.595597	0.404403	4.036056	0.277187	0.232399	0.159987	0.12835	0.0806875	0.040816	0.00946266	0	3.102887	1.667378	0.4044027	0.5955973	46.49192
120	7.95638	-23.7305	31.6869	0.303818	0.696182	3.275162	0.277755	0.230645	0.157218	0.125762	0.0781538	0.0401982	0.00940296	0	1.378578	1.765351	0.6961818	0.3038182	58.25738
130	9.73838	-21.501	31.2394	0.746196	0.253804	6.254118	0.27718	0.227267	0.158711	0.123418	0.0786293	0.0394899	0.00954385	0	1.826067	1.951725	0.2538043	0.7461957	89.47988
140	8.97379	-21.8448	30.8186	0.545261	0.454739	4.394998	0.274185	0.229485	0.158301	0.123388	0.078009	0.0401794	0.0097645	0	2.246843	1.7032	0.4547388	0.5452612	50.48939
150	3.99488	-20.5884	24.5833	0.448662	0.551338	0.803781	0.271591	0.232686	0.156163	0.125489	0.0778589	0.0401271	0.00953542	0	8.482171	1.279882	0.5513384	0.4486616	19.04942
160	6.43307	-23.5866	30.0197	0.600456	0.399544	0.1639792	0.272973	0.231409	0.153417	0.127322	0.0792693	0.0398692	0.00962849	0	3.045777	1.999606	0.3995436	0.6004564	99.9094
170	6.38947	-23.4065	29.7959	0.769751	0.230249	0.1201212	0.269555	0.226894	0.157611	0.125408	0.0778978	0.0406724	0.00970634	0	3.269534	1.880589	0.2302491	0.7697509	75.96076
