Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	extirpation_rate	log10_rate_bg	p_allopatry	p_sympatry	rate_bg
0	-77.0712	-112.814	35.7426	0.938482	0.0615179	0.01	0.148592	0.132412	0.109721	0.0947971	0.0818421	0.0175638	0.0093218	0	0.007903829	-2	0.06151795	0.9384821	0.01
10	8.43326	-22.0705	30.5038	0.596404	0.403596	0.1300805	0.147829	0.135469	0.108547	0.0953648	0.0787939	0.016953	0.00945765	0	5.24668	1.540205	0.4035964	0.5964036	34.69006
20	9.30734	-21.8529	31.1602	0.0547978	0.945202	0.5295717	0.148432	0.136719	0.108402	0.0959896	0.0785286	0.0168697	0.00957096	0	4.590234	1.745477	0.9452022	0.0547978	55.65158
30	11.9521	-20.3121	32.2642	0.0941964	0.905804	5.234041	0.144396	0.134211	0.108577	0.0933964	0.0813086	0.0169317	0.00931507	0	3.486303	1.96798	0.9058036	0.09419637	92.8923
40	10.6287	-21.1736	31.8023	0.89485	0.10515	8.000605	0.143614	0.135043	0.107322	0.0917333	0.0791047	0.0173071	0.00951005	0	3.948133	1.976028	0.1051501	0.8948499	94.62975
50	9.28353	-25.593	34.8765	0.734608	0.265392	9.002504	0.142126	0.133944	0.106544	0.0930682	0.0784546	0.0174058	0.00966686	0	0.8739478	1.992672	0.2653925	0.7346075	98.32676
60	10.572	-23.3496	33.9217	0.285987	0.714013	5.461298	0.143724	0.133629	0.108365	0.096207	0.0812786	0.0173193	0.00977075	0	1.828823	1.728589	0.7140132	0.2859868	53.52893
70	6.33427	-24.8727	31.2069	0.72893	0.27107	9.734812	0.14555	0.133665	0.110901	0.0947791	0.0794605	0.0175284	0.00967401	0	4.54355	1.662923	0.2710705	0.7289295	46.01751
80	11.5221	-21.4904	33.0125	0.0267121	0.973288	5.26269	0.148083	0.136914	0.108279	0.0940276	0.0796548	0.0173361	0.0096483	0	2.737973	1.82413	0.9732879	0.0267121	66.70067
90	11.1605	-20.4531	31.6137	0.748692	0.251308	2.975672	0.147013	0.134101	0.10893	0.0928791	0.0811594	0.0170749	0.0096524	0	4.13682	1.878891	0.2513081	0.7486919	75.66423
100	9.87387	-24.3089	34.1828	0.71418	0.28582	2.534194	0.144805	0.138536	0.110836	0.0952082	0.0794301	0.0167909	0.00968059	0	1.567722	1.850902	0.2858197	0.7141803	70.94181
110	10.8643	-19.7849	30.6492	0.442457	0.557543	4.41502	0.147939	0.133024	0.110791	0.0943311	0.0818432	0.0172452	0.00959899	0	5.101259	1.85942	0.5575433	0.4424567	72.34691
120	10.8031	-23.1461	33.9492	0.0364186	0.963581	6.090778	0.145422	0.134735	0.108527	0.0950992	0.0797831	0.0172426	0.00933072	0	1.801299	1.781381	0.9635814	0.03641861	60.44787
130	8.57991	-19.2825	27.8624	0.319628	0.680372	2.386561	0.142611	0.134619	0.109935	0.0925388	0.0808712	0.017615	0.00952409	0	7.888105	1.798498	0.6803717	0.3196283	62.87785
140	9.93273	-19.2945	29.2272	0.617631	0.382369	2.927716	0.142087	0.135593	0.108574	0.0924774	0.0800253	0.0173788	0.00977019	0	6.523265	1.942467	0.3823692	0.6176308	87.59254
150	9.77745	-22.5617	32.3392	0.751978	0.248022	4.681366	0.1429	0.135716	0.109717	0.0928822	0.0784357	0.0172162	0.0097433	0	3.411289	1.543988	0.2480216	0.7519784	34.99352
160	10.7743	-21.5525	32.3268	0.0787158	0.921284	6.431798	0.143072	0.138384	0.107031	0.0928841	0.0794833	0.0173644	0.00971064	0	3.42363	1.778153	0.9212842	0.0787158	60.00019
170	11.6391	-21.6049	33.2441	0.519775	0.480225	3.385109	0.141903	0.137778	0.109181	0.0924621	0.0808575	0.0168875	0.00962716	0	2.506418	1.954765	0.4802252	0.5197748	90.10827
180	11.396	-19.586	30.982	0.240129	0.759871	5.024888	0.141874	0.134491	0.106347	0.093925	0.0800228	0.0175281	0.00969871	0	4.768445	1.971611	0.7598712	0.2401288	93.67217
190	11.2992	-20.5482	31.8475	0.917751	0.0822495	4.769893	0.146918	0.133271	0.108357	0.0959373	0.0797655	0.0170924	0.00937988	0	3.903012	1.842568	0.08224947	0.9177505	69.59341
200	11.4798	-21.7917	33.2715	0.205004	0.794996	5.423112	0.14909	0.137234	0.110334	0.0957029	0.0788023	0.0175499	0.00949511	0	2.479009	1.836933	0.7949959	0.2050041	68.69619
210	11.3687	-21.6578	33.0265	0.365269	0.634731	5.836675	0.147272	0.135421	0.109408	0.0962359	0.0789999	0.0175848	0.00972753	0	2.723991	1.832169	0.6347313	0.3652687	67.9468
220	11.7023	-20.1011	31.8034	0.348943	0.651057	3.944517	0.143395	0.135575	0.108495	0.0944302	0.0805468	0.017405	0.00948906	0	3.947026	1.960845	0.6510574	0.3489426	91.37866
230	10.2264	-22.7481	32.9745	0.275439	0.724561	9.417783	0.146322	0.135358	0.106264	0.0943349	0.079684	0.0173344	0.00977781	0	2.775945	1.9544	0.7245606	0.2754394	90.03265
240	9.50893	-20.3027	29.8116	0.285622	0.714378	5.643446	0.148616	0.132727	0.108734	0.0942989	0.07876	0.0168271	0.00977991	0	5.938879	1.744299	0.7143783	0.2856217	55.50072
250	9.822	-24.4744	34.2964	0.267163	0.732837	3.466601	0.146913	0.136656	0.107207	0.0919516	0.0788347	0.0167869	0.00970014	0	1.454117	1.724572	0.7328365	0.2671635	53.0362
260	11.6104	-21.1911	32.8015	0.373388	0.626612	6.711715	0.144667	0.136894	0.108071	0.0939203	0.0822605	0.0171515	0.00969035	0	2.949019	1.948153	0.626612	0.373388	88.74682
270	10.9823	-21.9479	32.9302	0.724604	0.275396	2.162995	0.146386	0.134472	0.110912	0.0925462	0.0821471	0.0167842	0.00962746	0	2.820259	1.95429	0.2753956	0.7246044	90.00984
280	11.1625	-19.5912	30.7538	0.455276	0.544724	3.9775	0.148113	0.135207	0.10928	0.0916194	0.0797092	0.016954	0.00943374	0	4.996698	1.953304	0.5447241	0.4552759	89.80566
290	11.4043	-21.37	32.7743	0.530838	0.469162	2.991837	0.148515	0.136114	0.110827	0.0931878	0.0802048	0.0168639	0.00934152	0	2.976172	1.903426	0.469162	0.530838	80.06184
300	11.0793	-21.8265	32.9058	0.1593	0.8407	2.549937	0.145217	0.132405	0.110019	0.0952403	0.0801105	0.0169479	0.00979512	0	2.844694	1.851526	0.8407003	0.1592997	71.04383
310	9.16338	-25.2412	34.4046	0.946828	0.0531723	8.587435	0.142139	0.135217	0.109448	0.0955377	0.0792123	0.0170877	0.00967867	0	1.34591	1.840104	0.05317228	0.9468277	69.19966
320	6.82998	-24.0015	30.8315	0.630225	0.369775	1.739562	0.144828	0.134063	0.109496	0.0946193	0.0798531	0.0169925	0.00977083	0	4.918988	1.094651	0.3697753	0.6302247	12.43514
330	9.53453	-22.003	31.5376	0.909352	0.0906481	1.730728	0.142715	0.132677	0.108043	0.0944245	0.0793973	0.0169998	0.0093665	0	4.212899	1.528339	0.09064814	0.9093519	33.75509
340	9.90714	-19.722	29.6291	0.0081051	0.991895	3.41425	0.1437	0.13457	0.108271	0.0929592	0.0800292	0.0171171	0.00931705	0	6.121343	1.754438	0.9918949	0.008105103	56.81177
350	9.63524	-23.1751	32.8104	0.523716	0.476284	3.825888	0.143965	0.139085	0.106362	0.0919782	0.0798272	0.0169802	0.00934343	0	2.940121	1.491886	0.476284	0.523716	31.03747
360	11.7399	-22.1687	33.9086	0.421673	0.578327	4.567658	0.145483	0.138677	0.110647	0.0937212	0.0784028	0.0173335	0.00932395	0	1.841828	1.982836	0.5783267	0.4216733	96.12498
370	9.99678	-21.272	31.2688	0.57359	0.42641	8.332567	0.145095	0.135542	0.110217	0.0944829	0.080651	0.0171428	0.00933847	0	4.481691	1.960757	0.4264099	0.5735901	91.36023
380	12.0998	-21.0623	33.1621	0.0672645	0.932736	4.862698	0.142967	0.1389	0.110351	0.094558	0.0800542	0.0172673	0.00967569	0	2.588386	1.959364	0.9327355	0.0672645	91.06764
390	8.86752	-22.1334	31.0009	0.643674	0.356326	2.674461	0.142852	0.138733	0.110899	0.095828	0.0809513	0.0175935	0.00964239	0	4.749548	1.387687	0.3563264	0.6436736	24.41667
400	11.6007	-20.4618	32.0625	0.0564004	0.9436	6.150645	0.144003	0.13882	0.107224	0.0950001	0.0812541	0.0172554	0.00972129	0	3.687953	1.940084	0.9435996	0.05640037	87.11322
410	11.4779	-20.3478	31.8257	0.0747449	0.925255	3.603987	0.145949	0.135745	0.10638	0.0961052	0.0821323	0.0170233	0.0096796	0	3.924768	1.888022	0.9252551	0.07474493	77.2719
420	11.3148	-21.374	32.6887	0.163814	0.836186	4.621832	0.148461	0.13855	0.107649	0.0934369	0.0808949	0.0172238	0.00976069	0	3.061728	1.773732	0.8361858	0.1638142	59.39261
430	8.39758	-26.1948	34.5924	0.78801	0.21199	3.46002	0.143605	0.137392	0.110029	0.0951093	0.0801955	0.0172906	0.00976484	0	1.158046	1.636326	0.2119901	0.7880099	43.28391
440	10.6484	-20.7634	31.4118	0.401075	0.598925	7.656126	0.14815	0.134704	0.106348	0.0946075	0.0808752	0.0174439	0.00954869	0	4.338715	1.975712	0.5989245	0.4010755	94.56109
450	10.545	-23.0888	33.6338	0.11313	0.88687	7.36942	0.148569	0.135102	0.107121	0.0929629	0.0813518	0.0175553	0.00966172	0	2.116715	1.79703	0.8868696	0.1131304	62.66565
